dataset,model,cal_size,test_size,LightGBM_brier,LightGBM_logloss,LightGBM_kuiper,LightGBM_ece-15,LightGBM_accuracy,LightGBM_time
cpu_act,LinearModel,7372,820,0.08564281438090166,0.14506848291993185,0.015659719705581665,0.028890525922179222,0.9439024329185486,0.1998862058389932
cpu_act,NeuralNetFastAI,7372,820,0.07319400317430513,0.12534687000655792,0.01877458393573761,0.034742094576358795,0.9451219439506531,0.2000497030094266
cpu_act,NeuralNetTorch,7372,820,0.0787886077464583,0.13369949567478442,0.019720641896128654,0.033630289137363434,0.9426829218864441,0.2037340139504522
cpu_act,RandomForest,7372,820,0.07552317056274697,0.13224315117987687,0.013913912698626518,0.025113310664892197,0.954878032207489,0.20539101003669202
cpu_act,XGBoost,7372,820,0.06699460791465696,0.1136529538660088,0.01595969870686531,0.02977704629302025,0.954878032207489,0.20178206590935588
cpu_small,CatBoost,7372,820,0.09797608763293382,0.15599928697540807,0.013193432241678238,0.026513107120990753,0.9317073225975037,0.19881628802977502
cpu_small,ExtraTrees,7372,820,0.10429419023867555,0.1667064550957901,0.009653955698013306,0.023545488715171814,0.9304878115653992,0.20764477015472949
cpu_small,LightGBM,7372,820,0.09908349423565568,0.15787851649707738,0.01290186494588852,0.030576545745134354,0.9378048777580261,0.20234188786707819
cpu_small,LinearModel,7372,820,0.12601579030872342,0.20011729189370125,0.011625062674283981,0.023804781958460808,0.9085366129875183,0.20343605987727642
cpu_small,NeuralNetFastAI,7372,820,0.10981727742518892,0.17204945819355463,0.008392219431698322,0.02290606126189232,0.9170731902122498,0.20400926400907338
cpu_small,NeuralNetTorch,7372,820,0.10288515011185242,0.16475551742862649,0.014430247247219086,0.02917323261499405,0.9256097674369812,0.20884091989137232
cpu_small,RandomForest,7372,820,0.10180098422246289,0.16335299311752563,0.013203207403421402,0.027112824842333794,0.9304878115653992,0.21016539493575692
cpu_small,XGBoost,7372,820,0.09969485905569304,0.15930828727491742,0.013612955808639526,0.03793702647089958,0.9329268336296082,0.20110751711763442
credit-g,CatBoost,900,100,0.2790927337606174,0.43305104724002247,0.04667563736438751,0.06702283024787903,0.7900000214576721,0.05073727387934923
credit-g,ExtraTrees,900,100,0.29838965539304657,0.46440885147227595,0.05971576273441315,0.09157904982566833,0.7799999713897705,0.043514352990314364
credit-g,LightGBM,900,100,0.2892370485682009,0.4497236427734397,0.04953445494174957,0.11143933236598969,0.800000011920929,0.04847696400247514
credit-g,LinearModel,900,100,0.32432196822391135,0.49556589304296567,0.05929936468601227,0.10866522043943405,0.7300000190734863,0.045794138917699456
credit-g,NeuralNetFastAI,900,100,0.3110744759547054,0.4713115747773509,0.028009161353111267,0.07216549664735794,0.75,0.048687571194022894
credit-g,NeuralNetTorch,900,100,0.30083954051177036,0.4631857887578802,0.04994915425777435,0.10938815772533417,0.7799999713897705,0.04795636096969247
credit-g,RandomForest,900,100,0.28170974896543527,0.4389463710711242,0.06661224365234375,0.14312055706977844,0.7699999809265137,0.049713874934241176
credit-g,XGBoost,900,100,0.2943697296019328,0.45230486493455585,0.052608489990234375,0.08888264000415802,0.7400000095367432,0.044828929007053375
cylinder-bands,CatBoost,486,54,0.19727042005655437,0.3267009213257359,0.031625933945178986,0.09085884690284729,0.8703703880310059,0.0480336279142648
cylinder-bands,ExtraTrees,486,54,0.18668972050860674,0.3100166288170941,0.046905022114515305,0.10882289707660675,0.8888888955116272,0.04302541492506862
cylinder-bands,LightGBM,486,54,0.20257167624511202,0.3359398201404897,0.043316882103681564,0.12501128017902374,0.8888888955116272,0.044411323964595795
cylinder-bands,LinearModel,486,54,0.2799727929086258,0.44238482674239815,0.048902079463005066,0.15598164498806,0.7962962985038757,0.03884137491695583
cylinder-bands,NeuralNetFastAI,486,54,0.24537638476280077,0.4067417199292823,0.06856749951839447,0.12794996798038483,0.8518518805503845,0.04051308077760041
cylinder-bands,NeuralNetTorch,486,54,0.222346132012952,0.3641766245757087,0.07451216876506805,0.12990766763687134,0.8518518805503845,0.04356862301938236
cylinder-bands,RandomForest,486,54,0.17247730090462512,0.2896547963624291,0.0314164012670517,0.09036382287740707,0.8888888955116272,0.04129938501864672
cylinder-bands,XGBoost,486,54,0.17192854687734885,0.3040622136819043,0.06403172016143799,0.13899172842502594,0.8518518805503845,0.041554338997229934
delta_ailerons,CatBoost,6416,713,0.09086835639421763,0.18309484877437215,0.010372767224907875,0.018528247252106667,0.948106586933136,0.17727000615559518
delta_ailerons,ExtraTrees,6416,713,0.09280987665204062,0.18373149437716343,0.011879746802151203,0.016139166429638863,0.9453015327453613,0.18431062204763293
delta_ailerons,LightGBM,6416,713,0.0912640272927015,0.18437295385022745,0.009264951571822166,0.023389380425214767,0.9424964785575867,0.17936998000368476
delta_ailerons,LinearModel,6416,713,0.11097606011229498,0.21944365159735416,0.01072530448436737,0.026317453011870384,0.9410939812660217,0.17261690995655954
delta_ailerons,NeuralNetFastAI,6416,713,0.10253844082175184,0.2045549869974564,0.011503989808261395,0.017797134816646576,0.9424964785575867,0.1827000118792057
delta_ailerons,NeuralNetTorch,6416,713,0.10130936187473973,0.1973440120626946,0.010834787972271442,0.023075435310602188,0.9453015327453613,0.18029917916283011
delta_ailerons,RandomForest,6416,713,0.09367013010319727,0.1814702442882525,0.01237997692078352,0.020869800820946693,0.9438990354537964,0.17861088388599455
delta_ailerons,XGBoost,6416,713,0.09167881467564781,0.1834655215117964,0.009500190615653992,0.024437878280878067,0.9453015327453613,0.18524792487733066
delta_elevators,CatBoost,8565,952,0.17795080409582986,0.2979316751978695,0.009934954345226288,0.0223957858979702,0.8844537734985352,0.23239846201613545
delta_elevators,ExtraTrees,8565,952,0.18003249928857037,0.30066197506222775,0.010806278325617313,0.028170013800263405,0.8802521228790283,0.22663200204260647
delta_elevators,LightGBM,8565,952,0.17769479713425929,0.29780291445724755,0.013292577117681503,0.03072582557797432,0.8897058963775635,0.23602256714366376
delta_elevators,LinearModel,8565,952,0.18018443984849128,0.3055691921241077,0.012931532226502895,0.026060523465275764,0.8823529481887817,0.2150999268051237
delta_elevators,NeuralNetFastAI,8565,952,0.17804003142070984,0.3000927017033212,0.009907670319080353,0.02048235945403576,0.881302535533905,0.232630779966712
delta_elevators,NeuralNetTorch,8565,952,0.17648192701945625,0.29681569034590494,0.01066473126411438,0.021768223494291306,0.8855041861534119,0.22081438987515867
delta_elevators,RandomForest,8565,952,0.18344111244328512,0.30319161071386275,0.011885339394211769,0.026323478668928146,0.8728991746902466,0.2289333890657872
delta_elevators,XGBoost,8565,952,0.1763294673731767,0.29595297312185664,0.013421900570392609,0.03142216429114342,0.8823529481887817,0.22605420392937958
diabetes,CatBoost,691,77,0.25435067274383866,0.40437740778043435,0.061647724360227585,0.10706822574138641,0.8181818127632141,0.04319637408480048
diabetes,ExtraTrees,691,77,0.24485011783868532,0.38986480943740437,0.04625976085662842,0.11638660728931427,0.8311688303947449,0.0461580918636173
diabetes,LightGBM,691,77,0.2525471570733533,0.3991785491525175,0.05383884906768799,0.1242070198059082,0.7922077775001526,0.046942991903051734
diabetes,LinearModel,691,77,0.23567774981084424,0.3822806260659368,0.0734407901763916,0.13427557051181793,0.8311688303947449,0.044157776050269604
diabetes,NeuralNetFastAI,691,77,0.2557933460756192,0.39885900707460503,0.07177644968032837,0.14247359335422516,0.7922077775001526,0.044936703983694315
diabetes,NeuralNetTorch,691,77,0.24194788360025915,0.38222592382073967,0.06380592286586761,0.10625161975622177,0.8311688303947449,0.04417925397865474
diabetes,RandomForest,691,77,0.25440353518951736,0.4060336422747474,0.05393384397029877,0.10041631758213043,0.8181818127632141,0.04598809196613729
diabetes,XGBoost,691,77,0.2736752023320798,0.42922857934076475,0.05365424230694771,0.1149698793888092,0.8181818127632141,0.04213743703439832
dresses-sales,CatBoost,450,50,0.4579331619047249,0.6498147506770562,0.05974043160676956,0.07791037857532501,0.6200000047683716,0.02866846206597984
dresses-sales,ExtraTrees,450,50,0.5082061796318058,0.7034479329530082,0.09372001886367798,0.12380240112543106,0.5799999833106995,0.02610471798107028
dresses-sales,LightGBM,450,50,0.4911684239627741,0.6864592098213095,0.08359837532043457,0.15437720715999603,0.5600000023841858,0.030369492014870048
dresses-sales,LinearModel,450,50,0.47362742933699165,0.6665002210688742,0.10154774785041809,0.07168246060609818,0.5799999833106995,0.026635624933987856
dresses-sales,NeuralNetFastAI,450,50,0.5032067454587005,0.7015081604629596,0.08189305663108826,0.18937766551971436,0.5799999833106995,0.02888708491809666
dresses-sales,NeuralNetTorch,450,50,0.4949425879916179,0.6979228333449582,0.08332780003547668,0.11283675581216812,0.6200000047683716,0.03487029601819813
dresses-sales,RandomForest,450,50,0.5164013395126357,0.7158704808849827,0.08486661314964294,0.09131423383951187,0.6000000238418579,0.03042991296388209
dresses-sales,XGBoost,450,50,0.48679511077178494,0.6797932017954272,0.07052880525588989,0.0756123885512352,0.6000000238418579,0.02920446894131601
eeg-eye-state,CatBoost,13482,1498,0.06158032743751892,0.10727601136894452,0.008116648532450199,0.008647066541016102,0.9592790603637695,0.3172697077970952
eeg-eye-state,ExtraTrees,13482,1498,0.0813272105130966,0.1341902729869392,0.010727518238127232,0.017019938677549362,0.9412550330162048,0.31446098210290074
eeg-eye-state,LightGBM,13482,1498,0.06799276319023771,0.11475803716935067,0.009477539919316769,0.016652986407279968,0.9572763442993164,0.3195161009207368
eeg-eye-state,LinearModel,13482,1498,0.44636707281080035,0.6355190040331038,0.012806989252567291,0.023640848696231842,0.62950599193573,0.26811895705759525
eeg-eye-state,NeuralNetFastAI,13482,1498,0.25496720682854246,0.40281427568379263,0.04950137436389923,0.08038930594921112,0.8237650394439697,0.3101800789590925
eeg-eye-state,NeuralNetTorch,13482,1498,0.026797644027546617,0.047737492514917323,0.003774749580770731,0.010104071348905563,0.9833110570907593,0.3023451780900359
eeg-eye-state,RandomForest,13482,1498,0.09506530930336629,0.15941886600789146,0.010911444202065468,0.013777564279735088,0.935247004032135,0.31584480218589306
eeg-eye-state,XGBoost,13482,1498,0.07072174727980264,0.1202330500593631,0.008009791374206543,0.011313698254525661,0.9539386034011841,0.3252228961791843
electricity,CatBoost,40780,4532,0.08117297158621413,0.1410353543113307,0.005483272019773722,0.01293489895761013,0.947925865650177,0.8290433420334011
electricity,ExtraTrees,40780,4532,0.13721164731756189,0.22677398167259785,0.005896087735891342,0.00835829321295023,0.9048985242843628,0.8391669918783009
electricity,LightGBM,40780,4532,0.08178931792627053,0.14347104991289558,0.007268146611750126,0.012720993719995022,0.94748455286026,0.845575048122555
electricity,LinearModel,40780,4532,0.3294208410615487,0.4960056412478585,0.007079955190420151,0.013182338327169418,0.7563989162445068,0.7921067769639194
electricity,NeuralNetFastAI,40780,4532,0.2196115403991818,0.34519212372419417,0.010045742616057396,0.015002118423581123,0.8453221321105957,0.8392064000945538
electricity,NeuralNetTorch,40780,4532,0.18521549164596152,0.29897639762567496,0.016910815611481667,0.026295848190784454,0.8715798854827881,0.8331049589905888
electricity,RandomForest,40780,4532,0.1056197016017529,0.17969544920103184,0.004429614637047052,0.007440909277647734,0.9302735924720764,0.8372338470071554
electricity,XGBoost,40780,4532,0.0796921056033607,0.13999175111022163,0.006287295836955309,0.013807550072669983,0.94748455286026,0.8354271240532398
fri_c0_1000_5,CatBoost,900,100,0.11718712308151388,0.1826975879568564,0.052927859127521515,0.07467717677354813,0.8999999761581421,0.05688584386371076
fri_c0_1000_5,ExtraTrees,900,100,0.16605434298746574,0.24369500044377732,0.050942763686180115,0.07478586584329605,0.8899999856948853,0.06010662717744708
fri_c0_1000_5,LightGBM,900,100,0.12111874461685072,0.18866256564836204,0.04179362580180168,0.05942460522055626,0.8799999952316284,0.057179132010787725
fri_c0_1000_5,LinearModel,900,100,0.2298771365689403,0.3848244312170435,0.060393255203962326,0.09331446886062622,0.8399999737739563,0.05680984305217862
fri_c0_1000_5,NeuralNetFastAI,900,100,0.10016368243697174,0.159424851078682,0.04532894492149353,0.06887023895978928,0.9399999976158142,0.060042529832571745
fri_c0_1000_5,NeuralNetTorch,900,100,0.11496233646550151,0.1719900005538971,0.034460511058568954,0.07700174301862717,0.9100000262260437,0.056567708030343056
fri_c0_1000_5,RandomForest,900,100,0.1401161096564134,0.23382375619405743,0.05735406279563904,0.0752224549651146,0.9300000071525574,0.05687773716636002
fri_c0_1000_5,XGBoost,900,100,0.13078114610785818,0.20553227771197993,0.04971349239349365,0.07321526855230331,0.8999999761581421,0.057849051197990775
fri_c0_500_5,CatBoost,450,50,0.1833434535490027,0.3067821122260915,0.06333192437887192,0.0820336639881134,0.8600000143051147,0.04068583017215133
fri_c0_500_5,ExtraTrees,450,50,0.2515597947282787,0.40099610662336893,0.09126420319080353,0.11132020503282547,0.8399999737739563,0.0425098252017051
fri_c0_500_5,LightGBM,450,50,0.20366324835208005,0.3404998666643804,0.07204842567443848,0.09961104393005371,0.8799999952316284,0.043048453982919455
fri_c0_500_5,LinearModel,450,50,0.30696862927499985,0.49507332723681274,0.0530039519071579,0.14783123135566711,0.7799999713897705,0.0387874289881438
fri_c0_500_5,NeuralNetFastAI,450,50,0.203996673096297,0.33760626011795297,0.0695263147354126,0.1388171911239624,0.8399999737739563,0.04295374499633908
fri_c0_500_5,NeuralNetTorch,450,50,0.16758535969914745,0.2716655330077336,0.06905965507030487,0.11514617502689362,0.8399999737739563,0.04597047297284007
fri_c0_500_5,RandomForest,450,50,0.26317714383848584,0.43584709919563225,0.07840225100517273,0.12514634430408478,0.800000011920929,0.039140426088124514
fri_c0_500_5,XGBoost,450,50,0.220733201407335,0.3478700289985255,0.06405004858970642,0.10377275198698044,0.800000011920929,0.042828207137063146
fri_c1_1000_50,CatBoost,900,100,0.11435265467907339,0.20307820230706164,0.01570340245962143,0.049271516501903534,0.9300000071525574,0.056473687989637256
fri_c1_1000_50,ExtraTrees,900,100,0.11227848013898621,0.2006857641471532,0.02967825159430504,0.05389808490872383,0.9300000071525574,0.056877605849877
fri_c1_1000_50,LightGBM,900,100,0.14807139567107053,0.23147369707526944,0.030522901564836502,0.08540548384189606,0.8700000047683716,0.05671900394372642
fri_c1_1000_50,LinearModel,900,100,0.4139470314890814,0.60114307480341,0.04607874155044556,0.06080761179327965,0.6800000071525574,0.047255295095965266
fri_c1_1000_50,NeuralNetFastAI,900,100,0.1343241674174788,0.23992579700564803,0.04807550460100174,0.07981827110052109,0.9200000166893005,0.06085750204510987
fri_c1_1000_50,NeuralNetTorch,900,100,0.24068838166106027,0.38485199293261696,0.04955444484949112,0.09397822618484497,0.8500000238418579,0.05695002502761781
fri_c1_1000_50,RandomForest,900,100,0.15428266999383358,0.26364149730334707,0.03710436820983887,0.08685106784105301,0.8999999761581421,0.05714849615469575
fri_c1_1000_50,XGBoost,900,100,0.12239458377089801,0.21556268837082404,0.026620766147971153,0.06435219198465347,0.9100000262260437,0.05676247598603368
fri_c2_1000_25,CatBoost,900,100,0.13135140019187458,0.22883742959265646,0.03523622080683708,0.06067367270588875,0.9100000262260437,0.05787820881232619
fri_c2_1000_25,ExtraTrees,900,100,0.14274090943624476,0.2481697446456957,0.022372666746377945,0.0571151077747345,0.8799999952316284,0.058930835919454694
fri_c2_1000_25,LightGBM,900,100,0.1430247888624556,0.24567992839533825,0.028425388038158417,0.0569198839366436,0.8899999856948853,0.0583847020752728
fri_c2_1000_25,LinearModel,900,100,0.3604590580961796,0.5313139372875192,0.0800122618675232,0.12143496423959732,0.7200000286102295,0.04732040595263243
fri_c2_1000_25,NeuralNetFastAI,900,100,0.12421252547096084,0.21178740728155163,0.02408427745103836,0.05939235910773277,0.9300000071525574,0.056150065967813134
fri_c2_1000_25,NeuralNetTorch,900,100,0.13790348935662447,0.24587847353582276,0.02867879904806614,0.0709822028875351,0.8999999761581421,0.05035120015963912
fri_c2_1000_25,RandomForest,900,100,0.16346041524011773,0.28656786237968546,0.036262791603803635,0.056678056716918945,0.8899999856948853,0.05485472921282053
fri_c2_1000_25,XGBoost,900,100,0.13958392595060753,0.24205829086002711,0.042518433183431625,0.06442885100841522,0.8899999856948853,0.05329507007263601
fri_c2_500_50,CatBoost,450,50,0.1957414350751843,0.2978584466811482,0.049924835562705994,0.10477282851934433,0.8399999737739563,0.04169978410936892
fri_c2_500_50,ExtraTrees,450,50,0.22651761796311942,0.33486123867750245,0.0546189621090889,0.16310596466064453,0.8199999928474426,0.037802601931616664
fri_c2_500_50,LightGBM,450,50,0.19599623888101728,0.2947608399324937,0.06208093464374542,0.12418858706951141,0.8600000143051147,0.043288194108754396
fri_c2_500_50,LinearModel,450,50,0.398185699253426,0.5777600194963796,0.08366952836513519,0.1584046483039856,0.7200000286102295,0.034448886988684535
fri_c2_500_50,NeuralNetFastAI,450,50,0.19923719621016786,0.3451928100712944,0.0633973628282547,0.14942732453346252,0.9200000166893005,0.04221028997562826
fri_c2_500_50,NeuralNetTorch,450,50,0.24810015054442133,0.4111634462408182,0.04252614080905914,0.10508612543344498,0.7799999713897705,0.038937638979405165
fri_c2_500_50,RandomForest,450,50,0.23317360443381205,0.3574480386990892,0.058601364493370056,0.11424625664949417,0.8199999928474426,0.03927898802794516
fri_c2_500_50,XGBoost,450,50,0.24173455965822144,0.36480688359359675,0.05510558560490608,0.10367001593112946,0.8399999737739563,0.041588103864341974
fri_c3_1000_10,CatBoost,900,100,0.10106947608788255,0.17803901407649192,0.02872953750193119,0.07800615578889847,0.949999988079071,0.05756420595571399
fri_c3_1000_10,ExtraTrees,900,100,0.09394999581868549,0.17245489251006652,0.019331926479935646,0.04535040631890297,0.9399999976158142,0.05852540209889412
fri_c3_1000_10,LightGBM,900,100,0.11665536191660354,0.1927919077171262,0.01954607479274273,0.04345820099115372,0.9300000071525574,0.057433596812188625
fri_c3_1000_10,LinearModel,900,100,0.39770330176213803,0.5828820320246156,0.06174643337726593,0.09868145734071732,0.7300000190734863,0.050067233853042126
fri_c3_1000_10,NeuralNetFastAI,900,100,0.09799805234326009,0.15827880896232888,0.028951821848750114,0.04592917114496231,0.9300000071525574,0.05657474813051522
fri_c3_1000_10,NeuralNetTorch,900,100,0.09402575249410884,0.17555476979807874,0.03988109529018402,0.04279826208949089,0.949999988079071,0.05614320398308337
fri_c3_1000_10,RandomForest,900,100,0.12616000459009633,0.22760212648079448,0.028108544647693634,0.07124882191419601,0.9300000071525574,0.05927520105615258
fri_c3_1000_10,XGBoost,900,100,0.11316501168600614,0.19258190819122717,0.040662430226802826,0.07080439478158951,0.9300000071525574,0.059655718971043825
fri_c3_1000_25,CatBoost,900,100,0.1333537827647299,0.20404597289836132,0.03298645094037056,0.10025065392255783,0.9200000166893005,0.06093793991021812
fri_c3_1000_25,ExtraTrees,900,100,0.10392388475208751,0.16127594863972183,0.01899278536438942,0.04405338689684868,0.9200000166893005,0.06033864803612232
fri_c3_1000_25,LightGBM,900,100,0.08077521554290361,0.13326223000555984,0.02415110357105732,0.03813036531209946,0.949999988079071,0.05644533992744982
fri_c3_1000_25,LinearModel,900,100,0.4342882679825766,0.621049397473621,0.047355957329273224,0.09005071222782135,0.6399999856948853,0.04292606492526829
fri_c3_1000_25,NeuralNetFastAI,900,100,0.07870863560542853,0.13817711384891884,0.0281356330960989,0.04559402912855148,0.949999988079071,0.05587265989743173
fri_c3_1000_25,NeuralNetTorch,900,100,0.08221058306299979,0.15151957657177495,0.03607190400362015,0.07101910561323166,0.9399999976158142,0.059393950970843434
fri_c3_1000_25,RandomForest,900,100,0.14076283421377586,0.21758170072203994,0.029296446591615677,0.0805097222328186,0.8899999856948853,0.05534490291029215
fri_c3_1000_25,XGBoost,900,100,0.09374122960534347,0.1610798264997024,0.02088378742337227,0.058645013719797134,0.9300000071525574,0.05545099312439561
fri_c3_500_10,CatBoost,450,50,0.19052137000907854,0.3199184898667429,0.06234884634613991,0.08465926349163055,0.8600000143051147,0.04479364608414471
fri_c3_500_10,ExtraTrees,450,50,0.23136188466238355,0.40592500732064307,0.07542572915554047,0.09929623454809189,0.8600000143051147,0.04385125683620572
fri_c3_500_10,LightGBM,450,50,0.27490563774997157,0.42686309531095473,0.07811697572469711,0.1544986516237259,0.800000011920929,0.04766814480535686
fri_c3_500_10,LinearModel,450,50,0.42172486742685455,0.6102112817472561,0.094524085521698,0.11647029966115952,0.6200000047683716,0.03439077199436724
fri_c3_500_10,NeuralNetFastAI,450,50,0.21095746724557307,0.37079385580280744,0.05828248709440231,0.11132340878248215,0.8600000143051147,0.04526335303671658
fri_c3_500_10,NeuralNetTorch,450,50,0.1923621893936419,0.3634588867453115,0.0434088297188282,0.12169259786605835,0.9200000166893005,0.04260532604530454
fri_c3_500_10,RandomForest,450,50,0.21958305551415333,0.3588969890825064,0.05903811752796173,0.1406136155128479,0.8399999737739563,0.04157657502219081
fri_c3_500_10,XGBoost,450,50,0.206578035431109,0.36001919776754077,0.05917523801326752,0.09735125303268433,0.8600000143051147,0.0426399651914835
fri_c3_500_50,CatBoost,450,50,0.21770309943483745,0.3629456762707302,0.06438504904508591,0.1496652364730835,0.800000011920929,0.04175520804710686
fri_c3_500_50,ExtraTrees,450,50,0.21464593309320534,0.3453493377305148,0.07767107337713242,0.16235408186912537,0.8399999737739563,0.04081074707210064
fri_c3_500_50,LightGBM,450,50,0.19449012491483114,0.3224840003225205,0.045701365917921066,0.09105818718671799,0.8600000143051147,0.039464236004278064
fri_c3_500_50,LinearModel,450,50,0.4097018835903266,0.5928966027987476,0.059355080127716064,0.10683967918157578,0.6200000047683716,0.03387590800411999
fri_c3_500_50,NeuralNetFastAI,450,50,0.4048140392245919,0.5890418038908305,0.06970183551311493,0.17969726026058197,0.6399999856948853,0.03276279685087502
fri_c3_500_50,NeuralNetTorch,450,50,0.3963780776628606,0.5837183514158908,0.08671440184116364,0.14825473725795746,0.7400000095367432,0.03705941583029926
fri_c3_500_50,RandomForest,450,50,0.19921188422481326,0.3166418503239368,0.04315359890460968,0.07962705940008163,0.8600000143051147,0.04101894795894623
fri_c3_500_50,XGBoost,450,50,0.18066701537634816,0.31496098796110666,0.04762718081474304,0.07992014288902283,0.8799999952316284,0.039301385870203376
fri_c4_500_100,CatBoost,450,50,0.17071319107547966,0.25660336008090795,0.04115375876426697,0.09957227855920792,0.8799999952316284,0.03878737101331353
fri_c4_500_100,ExtraTrees,450,50,0.1498283384692187,0.24619992691016665,0.07229194045066833,0.1063406690955162,0.8999999761581421,0.04061673698015511
fri_c4_500_100,LightGBM,450,50,0.18202492988251429,0.2893254178571221,0.051419515162706375,0.11130612343549728,0.8999999761581421,0.04090309189632535
fri_c4_500_100,LinearModel,450,50,0.44789920521239984,0.6383814850506656,0.10749389976263046,0.10831539332866669,0.5799999833106995,0.029413142008706927
fri_c4_500_100,NeuralNetFastAI,450,50,0.4578271398103771,0.6495962811095438,0.05962979048490524,0.08072127401828766,0.6399999856948853,0.032292798859998584
fri_c4_500_100,NeuralNetTorch,450,50,0.42317211782761815,0.6102006450624816,0.07032901048660278,0.14335374534130096,0.6600000262260437,0.03736823983490467
fri_c4_500_100,RandomForest,450,50,0.169269489029635,0.2633876149706645,0.04558826982975006,0.052132923156023026,0.8799999952316284,0.04164239903911948
fri_c4_500_100,XGBoost,450,50,0.147417852892805,0.23307369973671377,0.06414062529802322,0.07944139093160629,0.9200000166893005,0.04120235797017813
fried,CatBoost,36691,4077,0.09264353533024325,0.14641554253370634,0.006287057884037495,0.012133011594414711,0.9320578575134277,0.7532545130234212
fried,ExtraTrees,36691,4077,0.11403750779450095,0.17957109672340707,0.0088982367888093,0.018132055178284645,0.9183223247528076,0.7711835319641978
fried,LightGBM,36691,4077,0.09334212283249893,0.14789691052835663,0.006191188935190439,0.014409910887479782,0.9303409457206726,0.7490198749583215
fried,LinearModel,36691,4077,0.23189526394057708,0.36704043902039035,0.010210186243057251,0.01442266907542944,0.8386068344116211,0.7659288849681616
fried,NeuralNetFastAI,36691,4077,0.09056643784730022,0.1425497531460154,0.005980776622891426,0.011253336444497108,0.9352465271949768,0.7493034158833325
fried,NeuralNetTorch,36691,4077,0.09057302864899036,0.14398206435253855,0.0061773937195539474,0.0081283925101161,0.9354918003082275,0.7547287209890783
fried,RandomForest,36691,4077,0.1156791960028404,0.18288440820037197,0.008100079372525215,0.01565423607826233,0.9161148071289062,0.7811653490643948
fried,XGBoost,36691,4077,0.09490862327880067,0.150631370216991,0.007106862496584654,0.0118522047996521,0.9342653751373291,0.7718485400546342
gina,CatBoost,2837,316,0.06234106774286813,0.10588722808928114,0.011710931546986103,0.035423070192337036,0.9588607549667358,0.10627885581925511
gina,ExtraTrees,2837,316,0.09278688609371404,0.15841633762379187,0.011014522053301334,0.02672978863120079,0.9430379867553711,0.10667240619659424
gina,LightGBM,2837,316,0.06551185101939506,0.11323887616712594,0.009893824346363544,0.024938859045505524,0.9620253443717957,0.10520840506069362
gina,LinearModel,2837,316,0.22895084537328286,0.37320847185776945,0.050828125327825546,0.09284437447786331,0.8354430198669434,0.09395847213454545
gina,NeuralNetFastAI,2837,316,0.06307538133010515,0.11786290416678082,0.03254637122154236,0.05293138325214386,0.9715189933776855,0.10612682299688458
gina,NeuralNetTorch,2837,316,0.06732310018866466,0.12402041135432633,0.023134080693125725,0.04249799624085426,0.9556962251663208,0.10455358913168311
gina,RandomForest,2837,316,0.09191381049696458,0.16164165385629797,0.010984953492879868,0.01720457524061203,0.9398733973503113,0.10540411714464426
gina,XGBoost,2837,316,0.06813166893694153,0.12118644855062242,0.008337698876857758,0.015362314879894257,0.9588607549667358,0.10317318281158805
hill-valley,CatBoost,1090,122,0.49163682296274347,0.6847972768721952,0.053125105798244476,0.02664838917553425,0.5655737519264221,0.03991652396507561
hill-valley,ExtraTrees,1090,122,0.48482049761276996,0.6778450500741018,0.043912727385759354,0.04359204322099686,0.5491803288459778,0.045006409054622054
hill-valley,LightGBM,1090,122,0.4674882405651192,0.6598538728012566,0.045368701219558716,0.09073362499475479,0.6147540807723999,0.04112730803899467
hill-valley,LinearModel,1090,122,0.14364508176001503,0.23681441359047378,0.05239574611186981,0.05097775161266327,0.8934426307678223,0.0600029609631747
hill-valley,NeuralNetFastAI,1090,122,0.1905141814982723,0.3173080334764757,0.07837940007448196,0.1035657450556755,0.868852436542511,0.06657272088341415
hill-valley,NeuralNetTorch,1090,122,0.1379107616342136,0.23134344640195867,0.056803349405527115,0.08548479527235031,0.9098360538482666,0.05697437911294401
hill-valley,RandomForest,1090,122,0.4803854497633676,0.6733914934053669,0.0459999218583107,0.0773511677980423,0.5655737519264221,0.046955636935308576
hill-valley,XGBoost,1090,122,0.48077588318077646,0.6737500564659356,0.04451417922973633,0.05367045849561691,0.5819672346115112,0.03765802807174623
hiva_agnostic,CatBoost,3806,423,0.0632039561412552,0.13786219262130034,0.014636842533946037,0.0208878293633461,0.9645389914512634,0.10351385711692274
hiva_agnostic,ExtraTrees,3806,423,0.06763190676830723,0.1422139180955465,0.016485732048749924,0.015925144776701927,0.957446813583374,0.10084810317493975
hiva_agnostic,LightGBM,3806,423,0.0644820700952835,0.13868451465790657,0.010621599853038788,0.016237720847129822,0.9645389914512634,0.08966976311057806
hiva_agnostic,LinearModel,3806,423,0.061224367884773354,0.1338915559706204,0.014949895441532135,0.00699540413916111,0.9645389914512634,0.09410368208773434
hiva_agnostic,NeuralNetFastAI,3806,423,0.06330061618797352,0.13660857585341,0.006087601184844971,0.009314712136983871,0.9669030904769897,0.08531106496229768
hiva_agnostic,NeuralNetTorch,3806,423,0.062474542384451805,0.1425939932235579,0.013370586559176445,0.007977255620062351,0.9669030904769897,0.09093050193041563
hiva_agnostic,RandomForest,3806,423,0.06858712964905236,0.14365783538536445,0.01550340373069048,0.019031498581171036,0.9550827145576477,0.09513701684772968
