dataset,model,cal_size,test_size,CDF-Spline_brier,CDF-Spline_logloss,CDF-Spline_kuiper,CDF-Spline_ece-15,CDF-Spline_accuracy,CDF-Spline_time
arsenic-female-bladder,NeuralNetFastAI,503,56,0.2108150287828516,,0.03682246804237366,0.07848469167947769,0.8392857313156128,0.003120427019894123
arsenic-female-bladder,NeuralNetTorch,503,56,0.18522608343116492,0.30816305104920183,0.046720609068870544,0.090244360268116,0.875,0.0031558978371322155
arsenic-female-bladder,RandomForest,503,56,0.21790546261760607,0.35319476316359244,0.050715699791908264,0.12524715065956116,0.8571428656578064,0.0031264808494597673
arsenic-female-bladder,XGBoost,503,56,0.2113276134041961,0.34569323779848554,0.03137148544192314,0.0728101134300232,0.8571428656578064,0.0031438840087503195
autoUniv-au1-1000,CatBoost,900,100,0.37466805851177215,0.5638024111414349,0.05910906940698624,0.10380540043115616,0.7200000286102295,0.004978457000106573
autoUniv-au1-1000,ExtraTrees,900,100,0.3579312860970311,0.5428329733359866,0.04457417130470276,0.09796861559152603,0.7599999904632568,0.004951129900291562
autoUniv-au1-1000,LightGBM,900,100,0.3577888375856448,0.5468180708696125,0.05298921465873718,0.1298086941242218,0.7599999904632568,0.0051606090273708105
autoUniv-au1-1000,LinearModel,900,100,0.37705785692040406,0.5683129733545096,0.06829976290464401,0.06597568094730377,0.7400000095367432,0.005148803815245628
autoUniv-au1-1000,NeuralNetFastAI,900,100,0.3456276577257082,0.5281646563856457,0.03199818730354309,0.07639162242412567,0.7799999713897705,0.005070783197879791
autoUniv-au1-1000,NeuralNetTorch,900,100,0.35214903084828175,0.5334927322771206,0.037517890334129333,0.0705556645989418,0.75,0.004962989129126072
autoUniv-au1-1000,RandomForest,900,100,0.3749861541795603,0.5571619042080913,0.04971202462911606,0.06622109562158585,0.7099999785423279,0.004917577840387821
autoUniv-au1-1000,XGBoost,900,100,0.374718718979682,0.5612380270021519,0.0558941587805748,0.10036163032054901,0.75,0.0049336738884449005
bank-marketing,CatBoost,40689,4522,0.11756737276242478,,0.005539070814847946,0.008641976863145828,0.9137549996376038,0.19059523497708142
bank-marketing,ExtraTrees,40689,4522,0.12584022915826337,0.2003418128038787,0.006722982041537762,0.013729916885495186,0.9033613204956055,0.19009645795449615
bank-marketing,LightGBM,40689,4522,0.11966598729641142,,0.005847492255270481,0.011645575985312462,0.9124281406402588,0.19108627294190228
bank-marketing,LinearModel,40689,4522,0.14393747459118647,,0.008907757699489594,0.014101586304605007,0.8980539441108704,0.19183326908387244
bank-marketing,NeuralNetFastAI,40689,4522,0.12033154554961656,0.19086183143035987,0.0062220655381679535,0.007710394449532032,0.9124281406402588,0.1957501859869808
bank-marketing,NeuralNetTorch,40689,4522,0.1203842522820719,,0.007371081970632076,0.011812734417617321,0.9119858741760254,0.19770342716947198
bank-marketing,RandomForest,40689,4522,0.12510356663601824,0.19879004648509882,0.005961046554148197,0.010965621098876,0.905572772026062,0.18761554802767932
bank-marketing,XGBoost,40689,4522,0.12012956427294964,,0.006697379983961582,0.012117600068449974,0.9128704071044922,0.19297646800987422
bank32nh,CatBoost,7372,820,0.2684189149062547,,0.02077452465891838,0.04347354546189308,0.792682945728302,0.03468034788966179
bank32nh,ExtraTrees,7372,820,0.2704073598253616,,0.02137984335422516,0.03990653157234192,0.7987805008888245,0.03498601005412638
bank32nh,LightGBM,7372,820,0.2677832852112969,,0.022115949541330338,0.04354951158165932,0.800000011920929,0.035620992071926594
bank32nh,LinearModel,7372,820,0.26764022931518777,,0.019914615899324417,0.039750836789608,0.795121967792511,0.03544203098863363
bank32nh,NeuralNetFastAI,7372,820,0.2553699950095294,,0.022431788966059685,0.03459559381008148,0.8097561001777649,0.034928934182971716
bank32nh,NeuralNetTorch,7372,820,0.2615026247168595,0.40543202063918066,0.01692545786499977,0.033827077597379684,0.8085365891456604,0.03469659201800823
bank32nh,RandomForest,7372,820,0.2842874621795517,,0.023794343695044518,0.033572401851415634,0.7890244126319885,0.035529850982129574
bank32nh,XGBoost,7372,820,0.272083561055917,,0.020449548959732056,0.044862840324640274,0.7987805008888245,0.035265311133116484
bank8FM,CatBoost,7372,820,0.07469688560827054,,0.00982515700161457,0.02350423112511635,0.9475609660148621,0.03557532513514161
bank8FM,ExtraTrees,7372,820,0.07878494075143183,,0.0098147913813591,0.02211962267756462,0.9439024329185486,0.03522614296525717
bank8FM,LightGBM,7372,820,0.07551560559228182,,0.009909328073263168,0.021382000297307968,0.9487804770469666,0.03492030710913241
bank8FM,LinearModel,7372,820,0.08180728518531663,,0.008565239608287811,0.013326757587492466,0.9451219439506531,0.03577299206517637
bank8FM,NeuralNetFastAI,7372,820,0.07603055623716219,,0.008758864365518093,0.02051936648786068,0.9487804770469666,0.03540786216035485
bank8FM,NeuralNetTorch,7372,820,0.07891426828501169,,0.010024096816778183,0.022788235917687416,0.9426829218864441,0.03451115102507174
bank8FM,RandomForest,7372,820,0.07852678742586393,,0.009810171090066433,0.023983513936400414,0.9439024329185486,0.03480098792351782
bank8FM,XGBoost,7372,820,0.07707752603845473,,0.010531825944781303,0.02141239307820797,0.9463414549827576,0.03535474184900522
blood-transfusion-service-center,CatBoost,673,75,0.3366902555952068,0.5093510791040778,0.07810169458389282,0.08964870125055313,0.7599999904632568,0.003989462973549962
blood-transfusion-service-center,ExtraTrees,673,75,0.33143678115890485,,0.062054675072431564,0.08078387379646301,0.7599999904632568,0.003949574893340468
blood-transfusion-service-center,LightGBM,673,75,0.3226303031278942,0.4885596685505958,0.07087059319019318,0.10778459906578064,0.7599999904632568,0.003960472997277975
blood-transfusion-service-center,LinearModel,673,75,0.3214620033109179,0.4821576855541096,0.07818612456321716,0.07612227648496628,0.746666669845581,0.00392239005304873
blood-transfusion-service-center,NeuralNetFastAI,673,75,0.31692955256564426,0.4742841226740931,0.06568022817373276,0.09423388540744781,0.7733333110809326,0.0039158600848168135
blood-transfusion-service-center,NeuralNetTorch,673,75,0.30898656381924716,0.4621296902610361,0.05818185210227966,0.10375892370939255,0.7333333492279053,0.003910860046744347
blood-transfusion-service-center,RandomForest,673,75,0.32844013444008735,0.49998558912413776,0.07185200601816177,0.10211844742298126,0.7733333110809326,0.003919493872672319
blood-transfusion-service-center,XGBoost,673,75,0.3297131077355703,0.5021323492347359,0.0552966445684433,0.07448191940784454,0.746666669845581,0.003881180891767144
boston_corrected,CatBoost,455,51,0.17226305614714776,,0.08500173687934875,0.11079216003417969,0.8627451062202454,0.002898966893553734
boston_corrected,ExtraTrees,455,51,0.14889045402766088,0.24921843228725504,0.09325189888477325,0.1414332240819931,0.9019607901573181,0.002909785835072398
boston_corrected,LightGBM,455,51,0.15990103790735444,,0.08383229374885559,0.13995368778705597,0.9215686321258545,0.0029268451035022736
boston_corrected,LinearModel,455,51,0.18405386467778093,0.2929917069475111,0.09447645395994186,0.16801294684410095,0.8627451062202454,0.0028843299951404333
boston_corrected,NeuralNetFastAI,455,51,0.14062563492918237,0.239588530560444,0.10554271936416626,0.1363329440355301,0.9019607901573181,0.00293625402264297
boston_corrected,NeuralNetTorch,455,51,0.1818174256412776,,0.09768973290920258,0.1448901891708374,0.8627451062202454,0.0028985398821532726
boston_corrected,RandomForest,455,51,0.17101930462538484,0.2784321920344783,0.0831192284822464,0.11549687385559082,0.9019607901573181,0.0028948949184268713
boston_corrected,XGBoost,455,51,0.19903971192295578,,0.08346062153577805,0.15714389085769653,0.8627451062202454,0.0029215950053185225
churn,CatBoost,4500,500,0.08547230862314714,,0.012425153516232967,0.02794598788022995,0.949999988079071,0.021592081058770418
churn,ExtraTrees,4500,500,0.08912433818082802,,0.019562166184186935,0.03600992634892464,0.9480000138282776,0.02148665487766266
churn,LightGBM,4500,500,0.09457725369550364,,0.020347420126199722,0.0424388125538826,0.9480000138282776,0.021391017828136683
churn,LinearModel,4500,500,0.22468057126068852,,0.045647792518138885,0.07427165657281876,0.8360000252723694,0.021505231969058514
churn,NeuralNetFastAI,4500,500,0.07768676884030247,,0.01077116560190916,0.02290513552725315,0.9580000042915344,0.021523369010537863
churn,NeuralNetTorch,4500,500,0.08677979722831008,,0.019457902759313583,0.03457089513540268,0.9559999704360962,0.02188679901883006
churn,RandomForest,4500,500,0.0975203764163323,,0.01342120673507452,0.02841157279908657,0.9380000233650208,0.021501259179785848
churn,XGBoost,4500,500,0.08798450520730541,,0.01624835468828678,0.03454490378499031,0.949999988079071,0.02140868385322392
climate-model-simulation-crashes,CatBoost,486,54,0.08274871560898228,,0.04482481628656387,0.06862036138772964,0.9444444179534912,0.003088383935391903
climate-model-simulation-crashes,ExtraTrees,486,54,0.08843589604033848,,0.05195724964141846,0.08368813246488571,0.9629629850387573,0.003065617987886071
climate-model-simulation-crashes,LightGBM,486,54,0.08133859434996336,,0.059343695640563965,0.06745868176221848,0.9444444179534912,0.0030360971577465534
climate-model-simulation-crashes,LinearModel,486,54,0.09695881368554839,,0.06017386168241501,0.07598336786031723,0.9444444179534912,0.003042917000129819
climate-model-simulation-crashes,NeuralNetFastAI,486,54,0.09376810984072738,,0.05177229270339012,0.06627102196216583,0.9444444179534912,0.003023857017979026
climate-model-simulation-crashes,NeuralNetTorch,486,54,0.10862308974545228,,0.04553356021642685,0.08037637174129486,0.9074074029922485,0.0030456241220235825
climate-model-simulation-crashes,RandomForest,486,54,0.10882657511943215,,0.058451585471630096,0.08692628145217896,0.9259259104728699,0.0030577268917113543
climate-model-simulation-crashes,XGBoost,486,54,0.08441028454482467,,0.05663853511214256,0.08306597173213959,0.9629629850387573,0.003044301876798272
colleges_usnews,CatBoost,1171,131,0.37508301598582183,,0.055096887052059174,0.13045457005500793,0.7099236845970154,0.006183561868965626
colleges_usnews,ExtraTrees,1171,131,0.3750465314367239,,0.06396299600601196,0.13065338134765625,0.694656491279602,0.006261850940063596
colleges_usnews,LightGBM,1171,131,0.3869629568426939,,0.07272285968065262,0.12003105133771896,0.6870229244232178,0.006207243073731661
colleges_usnews,LinearModel,1171,131,0.39031297767768935,0.5665806145053106,0.06292878091335297,0.11602108180522919,0.6564885377883911,0.006243915995582938
colleges_usnews,NeuralNetFastAI,1171,131,0.39542462772997133,,0.07671108096837997,0.1105797216296196,0.6793892979621887,0.006207044934853911
colleges_usnews,NeuralNetTorch,1171,131,0.38453755069692264,0.5566715621661517,0.07581105083227158,0.15470293164253235,0.7022900581359863,0.0061886729672551155
colleges_usnews,RandomForest,1171,131,0.37200242026456604,0.5737954094763854,0.059854697436094284,0.13979758322238922,0.6870229244232178,0.006215555127710104
colleges_usnews,XGBoost,1171,131,0.3925934272533244,0.5643255952001389,0.07506527751684189,0.1264497935771942,0.694656491279602,0.006193160079419613
cpu_act,CatBoost,7372,820,0.06506917540529975,,0.015421190299093723,0.028713284060359,0.9585365653038025,0.0355494290124625
cpu_act,ExtraTrees,7372,820,0.07915353611489723,,0.02124124765396118,0.035634033381938934,0.95243901014328,0.03528015688061714
cpu_act,LightGBM,7372,820,0.06655793202182449,,0.014493009075522423,0.028774607926607132,0.9609755873680115,0.03587173600681126
cpu_act,LinearModel,7372,820,0.08428902618776662,,0.01680123433470726,0.0287786852568388,0.9426829218864441,0.0346870559733361
cpu_act,NeuralNetFastAI,7372,820,0.07061666196249175,,0.017646169289946556,0.03792040795087814,0.949999988079071,0.034983481047675014
cpu_act,NeuralNetTorch,7372,820,0.07508605823277416,,0.019634297117590904,0.034513071179389954,0.9585365653038025,0.03471758193336427
cpu_act,RandomForest,7372,820,0.07624909935813179,,0.01994309574365616,0.034713178873062134,0.954878032207489,0.0354257149156183
cpu_act,XGBoost,7372,820,0.06436547183004304,,0.015490747056901455,0.03076731413602829,0.9560975432395935,0.03598156291991472
cpu_small,CatBoost,7372,820,0.09585871333764887,,0.011990468017756939,0.034848954528570175,0.9365853667259216,0.03471560403704643
cpu_small,ExtraTrees,7372,820,0.1060316180448483,,0.015753809362649918,0.02952839620411396,0.9280487895011902,0.03549240017309785
cpu_small,LightGBM,7372,820,0.09614760705191319,,0.011186616495251656,0.03684666007757187,0.9341463446617126,0.0345927020534873
cpu_small,LinearModel,7372,820,0.12661011397215924,0.20083878245939915,0.010519063100218773,0.025718025863170624,0.9073171019554138,0.03533006994985044
cpu_small,NeuralNetFastAI,7372,820,0.10888755882433807,,0.008310385048389435,0.03256126120686531,0.9207317233085632,0.034509469056501985
cpu_small,NeuralNetTorch,7372,820,0.10352680599685275,,0.012896987609565258,0.025032205507159233,0.9182927012443542,0.035432087955996394
cpu_small,RandomForest,7372,820,0.10316687091872154,,0.019041363149881363,0.02664554864168167,0.9341463446617126,0.03472475311718881
cpu_small,XGBoost,7372,820,0.0981141345379557,,0.011797505430877209,0.0308049488812685,0.9365853667259216,0.03474070713855326
credit-g,CatBoost,900,100,0.2753801425580795,0.42786407251139613,0.05261489376425743,0.1168394610285759,0.8199999928474426,0.004971951013430953
credit-g,ExtraTrees,900,100,0.2776576597031739,,0.04789726436138153,0.10705333948135376,0.8399999737739563,0.004941212013363838
credit-g,LightGBM,900,100,0.28372184241970394,0.4399811384071451,0.04355320334434509,0.09301561862230301,0.7900000214576721,0.0049998031463474035
credit-g,LinearModel,900,100,0.31107742520456366,0.47688613800818175,0.051444850862026215,0.10954129695892334,0.7799999713897705,0.004979433957487345
credit-g,NeuralNetFastAI,900,100,0.294692007951469,0.4507511817644934,0.040788911283016205,0.07312079519033432,0.8100000023841858,0.004987793043255806
credit-g,NeuralNetTorch,900,100,0.29279146458910493,0.44866713807215897,0.051855459809303284,0.08383165299892426,0.7699999809265137,0.004915592027828097
credit-g,RandomForest,900,100,0.2700574743004487,0.4243237273593838,0.05343879759311676,0.08067215234041214,0.7900000214576721,0.004972248803824186
credit-g,XGBoost,900,100,0.29175741097184643,,0.03610190749168396,0.08465739339590073,0.7799999713897705,0.004953448893502355
cylinder-bands,CatBoost,486,54,0.1854949164591143,0.3084909807620491,0.04827437549829483,0.12671828269958496,0.8518518805503845,0.0030359530355781317
cylinder-bands,ExtraTrees,486,54,0.1715507408871444,,0.04411822557449341,0.10895498842000961,0.9074074029922485,0.003063830081373453
cylinder-bands,LightGBM,486,54,0.18220001837637229,,0.05144098401069641,0.1320885568857193,0.8888888955116272,0.0030244798399508
cylinder-bands,LinearModel,486,54,0.2694008450202781,0.42306334859829814,0.051424622535705566,0.14202480018138885,0.7777777910232544,0.0030554139520972967
cylinder-bands,NeuralNetFastAI,486,54,0.23061179442746532,0.3800697612366926,0.07348662614822388,0.12446513772010803,0.8703703880310059,0.0030295588076114655
cylinder-bands,NeuralNetTorch,486,54,0.1922619376005301,,0.05922938510775566,0.11014410853385925,0.8888888955116272,0.0030281138606369495
cylinder-bands,RandomForest,486,54,0.17187543948581255,,0.04175582528114319,0.09912306815385818,0.9074074029922485,0.003021935001015663
cylinder-bands,XGBoost,486,54,0.17366121870561585,0.29823653959633856,0.06213594600558281,0.11724037677049637,0.8888888955116272,0.0030348259024322033
delta_ailerons,CatBoost,6416,713,0.0896110101677464,,0.008722616359591484,0.022934677079319954,0.9453015327453613,0.030221019871532917
delta_ailerons,ExtraTrees,6416,713,0.09258556584224255,,0.012528734281659126,0.019296279177069664,0.9453015327453613,0.03101421194151044
delta_ailerons,LightGBM,6416,713,0.09120018245550271,,0.009929070249199867,0.025538859888911247,0.9424964785575867,0.030668462859466672
delta_ailerons,LinearModel,6416,713,0.11156810088524112,,0.01163595449179411,0.024399878457188606,0.939691424369812,0.030402642907574773
delta_ailerons,NeuralNetFastAI,6416,713,0.10152674816375282,0.20010249375352496,0.01078711822628975,0.027281800284981728,0.9424964785575867,0.030175752006471157
delta_ailerons,NeuralNetTorch,6416,713,0.10023890811059336,,0.011004094034433365,0.022126739844679832,0.9438990354537964,0.03001812193542719
delta_ailerons,RandomForest,6416,713,0.09305705137608576,0.17846970364278192,0.010864394716918468,0.021275615319609642,0.9438990354537964,0.030382427852600813
delta_ailerons,XGBoost,6416,713,0.09180757893159018,0.18728813325535254,0.011395319364964962,0.02559097297489643,0.946704089641571,0.030413542175665498
delta_elevators,CatBoost,8565,952,0.17658693228762906,,0.011214612051844597,0.018412930890917778,0.8855041861534119,0.04057968803681433
delta_elevators,ExtraTrees,8565,952,0.17980354201407273,0.3005318711622847,0.010898136533796787,0.024552691727876663,0.8802521228790283,0.03983206092379987
delta_elevators,LightGBM,8565,952,0.17495311131115704,,0.013013486750423908,0.034537043422460556,0.8886554837226868,0.03972138790413737
delta_elevators,LinearModel,8565,952,0.17932674146432473,0.30568401970165726,0.013960269279778004,0.023402594029903412,0.881302535533905,0.04016657592728734
delta_elevators,NeuralNetFastAI,8565,952,0.17786596662953313,0.29826571000159213,0.008724518120288849,0.021857259795069695,0.875,0.039851621026173234
delta_elevators,NeuralNetTorch,8565,952,0.176277983298297,,0.0111965611577034,0.023563368245959282,0.881302535533905,0.040605498012155294
delta_elevators,RandomForest,8565,952,0.18312587016495518,0.30409483978347834,0.013511712662875652,0.031884659081697464,0.8728991746902466,0.03994212602265179
delta_elevators,XGBoost,8565,952,0.17655236610641326,,0.009457677602767944,0.02564440853893757,0.8844537734985352,0.039826575201004744
diabetes,CatBoost,691,77,0.24500919410700814,0.38526002523521924,0.04237472265958786,0.13086016476154327,0.8311688303947449,0.004014055943116546
diabetes,ExtraTrees,691,77,0.23153795753981676,0.3701003609390574,0.045432575047016144,0.11742838472127914,0.8571428656578064,0.0039835101924836636
diabetes,LightGBM,691,77,0.2442284830193544,0.38531157365909113,0.0322062149643898,0.06509210169315338,0.8311688303947449,0.0039749289862811565
diabetes,LinearModel,691,77,0.22575376880762985,0.3582775584021994,0.0568862110376358,0.09243923425674438,0.8311688303947449,0.003984757931903005
diabetes,NeuralNetFastAI,691,77,0.24061311684386627,0.3735960422372173,0.053232405334711075,0.12463793158531189,0.8181818127632141,0.004004057962447405
diabetes,NeuralNetTorch,691,77,0.23931512169689453,0.37096385572155366,0.03674699738621712,0.14141038060188293,0.8181818127632141,0.004007383948192
diabetes,RandomForest,691,77,0.24089073019454632,0.38503169249865293,0.044043704867362976,0.09979161620140076,0.8311688303947449,0.003998808097094297
diabetes,XGBoost,691,77,0.25892779651305864,0.40469309299146594,0.043741580098867416,0.11609940975904465,0.8051947951316833,0.00400339113548398
dresses-sales,CatBoost,450,50,0.48131029470822645,0.6742740293033456,0.07466843724250793,0.09884119778871536,0.5799999833106995,0.0029130519833415747
dresses-sales,ExtraTrees,450,50,0.5176719610793481,0.7159177061057909,0.08394454419612885,0.14558614790439606,0.6000000238418579,0.002961411839351058
dresses-sales,LightGBM,450,50,0.4890264721193867,0.6841598098913698,0.07842271029949188,0.1273573487997055,0.6000000238418579,0.002922676969319582
dresses-sales,LinearModel,450,50,0.46319993922574304,0.6562918746686444,0.08119076490402222,0.13886168599128723,0.6600000262260437,0.002925117965787649
dresses-sales,NeuralNetFastAI,450,50,0.5023236231445835,0.7083192266777678,0.10247933864593506,0.17410576343536377,0.6600000262260437,0.0029672689270228148
dresses-sales,NeuralNetTorch,450,50,0.4959162904563916,0.6971602050107835,0.09094986319541931,0.21576741337776184,0.6399999856948853,0.0029484080150723457
dresses-sales,RandomForest,450,50,0.5198777898868687,0.7179614232808241,0.08812406659126282,0.13050390779972076,0.5799999833106995,0.0029686749912798405
dresses-sales,XGBoost,450,50,0.4896964075791018,0.6837203399814455,0.05878069996833801,0.13096578419208527,0.5799999833106995,0.002950906055048108
eeg-eye-state,CatBoost,13482,1498,0.06096994240501425,,0.007959507405757904,0.009905741550028324,0.9599465727806091,0.06412189989350736
eeg-eye-state,ExtraTrees,13482,1498,0.08360177290698273,,0.021299313753843307,0.02671465091407299,0.9412550330162048,0.062440729001536965
eeg-eye-state,LightGBM,13482,1498,0.06735384140708518,,0.0095034409314394,0.01556312944740057,0.9559412598609924,0.06254379195161164
eeg-eye-state,LinearModel,13482,1498,0.44708590981319685,0.6388349295881851,0.012139618396759033,0.03512738272547722,0.6388518214225769,0.06261986494064331
eeg-eye-state,NeuralNetFastAI,13482,1498,0.25290065441895615,0.39979671317311577,0.048424918204545975,0.08545173704624176,0.822429895401001,0.062413259875029325
eeg-eye-state,NeuralNetTorch,13482,1498,0.02597942614209395,,0.0030944589525461197,0.009954784065485,0.9813084006309509,0.06267105904407799
eeg-eye-state,RandomForest,13482,1498,0.09633012173098501,,0.015507148578763008,0.019088707864284515,0.9379172325134277,0.06250045192427933
eeg-eye-state,XGBoost,13482,1498,0.07076528790628445,,0.00848115049302578,0.012237511575222015,0.9539386034011841,0.06260237912647426
electricity,CatBoost,40780,4532,0.08084877936473467,,0.004194163251668215,0.012451180256903172,0.94748455286026,0.18996392493136227
electricity,ExtraTrees,40780,4532,0.13700835957267005,,0.005547555163502693,0.01114653516560793,0.907105028629303,0.1905266239773482
electricity,LightGBM,40780,4532,0.08142218885025078,,0.007331755943596363,0.012377012521028519,0.948808491230011,0.18908688006922603
electricity,LinearModel,40780,4532,0.3288060887871067,,0.006246436387300491,0.015011999756097794,0.7566195726394653,0.18929719110019505
electricity,NeuralNetFastAI,40780,4532,0.21956730813025502,,0.009811300784349442,0.01588289998471737,0.8431156277656555,0.19187497510574758
electricity,NeuralNetTorch,40780,4532,0.18447927961824226,0.29728435283748467,0.016882535070180893,0.02595638297498226,0.8720211982727051,0.18949632695876062
electricity,RandomForest,40780,4532,0.10613044210953493,,0.005932589992880821,0.011042185127735138,0.9298322796821594,0.1876569150481373
electricity,XGBoost,40780,4532,0.079462842010162,,0.005554962437599897,0.012137308716773987,0.948367178440094,0.19515046197921038
fri_c0_1000_5,CatBoost,900,100,0.12288681237180338,,0.05812569707632065,0.10299553722143173,0.9100000262260437,0.006579617038369179
fri_c0_1000_5,ExtraTrees,900,100,0.14541297563008665,,0.05489306151866913,0.08554226905107498,0.8799999952316284,0.005514523945748806
fri_c0_1000_5,LightGBM,900,100,0.11590928747835677,,0.03746004030108452,0.07301890105009079,0.8899999856948853,0.00500433798879385
fri_c0_1000_5,LinearModel,900,100,0.2072682922077115,0.3480178062795187,0.06663867831230164,0.10973366349935532,0.8600000143051147,0.0050015568267554045
fri_c0_1000_5,NeuralNetFastAI,900,100,0.09925127004663922,,0.044327739626169205,0.07502548396587372,0.9399999976158142,0.00491138594225049
fri_c0_1000_5,NeuralNetTorch,900,100,0.099726423603504,,0.03231608495116234,0.0881725624203682,0.9100000262260437,0.004985918989405036
fri_c0_1000_5,RandomForest,900,100,0.1330757048845076,,0.05327177047729492,0.07481177896261215,0.9300000071525574,0.004961831029504538
fri_c0_1000_5,XGBoost,900,100,0.13933031360905987,,0.04349943995475769,0.10902753472328186,0.8799999952316284,0.004976622061803937
fri_c0_500_5,CatBoost,450,50,0.19693918923959938,,0.06703782081604004,0.1298346072435379,0.8199999928474426,0.0029314737766981125
fri_c0_500_5,ExtraTrees,450,50,0.2459476856199816,,0.09537121653556824,0.14761580526828766,0.800000011920929,0.002885711845010519
fri_c0_500_5,LightGBM,450,50,0.20314582663320999,,0.07523300498723984,0.12116283923387527,0.8600000143051147,0.002882580040022731
fri_c0_500_5,LinearModel,450,50,0.29659508820699165,0.4490173309080339,0.0480322539806366,0.13428902626037598,0.7799999713897705,0.0028798009734600782
fri_c0_500_5,NeuralNetFastAI,450,50,0.19565659970309748,,0.07260827720165253,0.11903312802314758,0.8399999737739563,0.002880977001041174
fri_c0_500_5,NeuralNetTorch,450,50,0.19560232221977764,,0.07078863680362701,0.11949966102838516,0.8600000143051147,0.0029139549005776644
fri_c0_500_5,RandomForest,450,50,0.2584799271088316,,0.08234214037656784,0.1328679621219635,0.800000011920929,0.0028782631270587444
fri_c0_500_5,XGBoost,450,50,0.22442998832165764,,0.07386353611946106,0.12996406853199005,0.800000011920929,0.002871862845495343
fri_c1_1000_50,CatBoost,900,100,0.12051869267291591,,0.017657000571489334,0.07571620494127274,0.9300000071525574,0.004943149862810969
fri_c1_1000_50,ExtraTrees,900,100,0.11489362559477045,,0.021105032414197922,0.0657399594783783,0.9300000071525574,0.0049341460689902306
fri_c1_1000_50,LightGBM,900,100,0.13757151260464856,,0.030532073229551315,0.09921974688768387,0.8799999952316284,0.004934401949867606
fri_c1_1000_50,LinearModel,900,100,0.41167038394972516,0.5985770463396239,0.05004695802927017,0.11384601145982742,0.6600000262260437,0.0049753261264413595
fri_c1_1000_50,NeuralNetFastAI,900,100,0.14877179347422004,,0.05642079561948776,0.07883146405220032,0.9100000262260437,0.004959241021424532
fri_c1_1000_50,NeuralNetTorch,900,100,0.2305386018056967,,0.05144234001636505,0.10482683032751083,0.8399999737739563,0.004943193169310689
fri_c1_1000_50,RandomForest,900,100,0.15667326749132934,,0.02802509441971779,0.08295705169439316,0.8999999761581421,0.004928851034492254
fri_c1_1000_50,XGBoost,900,100,0.12363546461722164,,0.03164691850543022,0.09729274362325668,0.8999999761581421,0.005008272128179669
fri_c2_1000_25,CatBoost,900,100,0.126387433174544,,0.03388974070549011,0.07832662016153336,0.9200000166893005,0.005050816107541323
fri_c2_1000_25,ExtraTrees,900,100,0.1437509483084076,,0.024345409125089645,0.0791686400771141,0.8799999952316284,0.00501655787229538
fri_c2_1000_25,LightGBM,900,100,0.1441542733504533,,0.03234419599175453,0.06947741657495499,0.8899999856948853,0.005059298826381564
fri_c2_1000_25,LinearModel,900,100,0.35713734467858943,,0.06139542534947395,0.07993938773870468,0.7099999785423279,0.0050736479461193085
fri_c2_1000_25,NeuralNetFastAI,900,100,0.1259587490961188,,0.022028552368283272,0.07458276301622391,0.9200000166893005,0.005024910904467106
fri_c2_1000_25,NeuralNetTorch,900,100,0.1323525769931252,,0.019609926268458366,0.05190783366560936,0.8899999856948853,0.005104423966258764
fri_c2_1000_25,RandomForest,900,100,0.15576887731029254,,0.03619139641523361,0.07140808552503586,0.8899999856948853,0.005022960947826505
fri_c2_1000_25,XGBoost,900,100,0.1439814228342597,,0.03384358435869217,0.06376456469297409,0.8799999952316284,0.005010470049455762
fri_c2_500_50,CatBoost,450,50,0.18892107185299842,,0.052763789892196655,0.13152456283569336,0.8399999737739563,0.0028962569776922464
fri_c2_500_50,ExtraTrees,450,50,0.21559969521325598,,0.047664303332567215,0.1454385668039322,0.8399999737739563,0.002905844943597913
fri_c2_500_50,LightGBM,450,50,0.18323036838208168,,0.05496058985590935,0.125912144780159,0.8799999952316284,0.002871028846129775
fri_c2_500_50,LinearModel,450,50,0.3775229508019347,0.5445614578189437,0.07316464185714722,0.14138849079608917,0.699999988079071,0.0028843760956078768
fri_c2_500_50,NeuralNetFastAI,450,50,0.2082455836496011,0.3461788533078318,0.07383094727993011,0.16097842156887054,0.8799999952316284,0.0028903831262141466
fri_c2_500_50,NeuralNetTorch,450,50,0.26041997173420783,0.4107617006222226,0.048581793904304504,0.1724855750799179,0.7799999713897705,0.0028951840940862894
fri_c2_500_50,RandomForest,450,50,0.22010835833100995,,0.04856376349925995,0.1265740990638733,0.800000011920929,0.002881026128306985
fri_c2_500_50,XGBoost,450,50,0.2299594540496738,,0.05527156591415405,0.12886054813861847,0.8399999737739563,0.0028721499256789684
fri_c3_1000_10,CatBoost,900,100,0.10591836554623374,,0.027851777151226997,0.053888484835624695,0.9300000071525574,0.004938885802403092
fri_c3_1000_10,ExtraTrees,900,100,0.0944753344093238,,0.01823415234684944,0.04609512537717819,0.949999988079071,0.004946198081597686
fri_c3_1000_10,LightGBM,900,100,0.11163524222067561,,0.02152591571211815,0.0684228166937828,0.9300000071525574,0.004981133854016662
fri_c3_1000_10,LinearModel,900,100,0.38372554716597324,0.566477036716461,0.044915154576301575,0.10455124825239182,0.7099999785423279,0.004945768043398857
fri_c3_1000_10,NeuralNetFastAI,900,100,0.08382360876119378,,0.03581094741821289,0.07136192917823792,0.949999988079071,0.004942788043990731
