dataset,model,cal_size,test_size,Platt-probs_brier,Platt-probs_logloss,Platt-probs_kuiper,Platt-probs_ece-15,Platt-probs_accuracy,Platt-probs_time
Click_prediction_small,RandomForest,35953,3995,0.2597377695983682,0.4201244196677611,0.008588423952460289,0.00831310823559761,0.8352941274642944,0.07585419504903257
Click_prediction_small,XGBoost,35953,3995,0.2590101749769273,0.4199014855047218,0.007952572777867317,0.016565101221203804,0.8347935080528259,0.06673785694874823
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,CatBoost,1440,160,0.3952700706421733,0.5842627608922286,0.07062514126300812,0.13632157444953918,0.7437499761581421,0.009621926117688417
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,ExtraTrees,1440,160,0.504355832655672,0.6975095500965913,0.07341079413890839,0.04931220784783363,0.4749999940395355,0.00930302613414824
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,LightGBM,1440,160,0.5123881471071978,0.7055635576177084,0.08627122640609741,0.043728623539209366,0.3812499940395355,0.008901488967239857
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,LinearModel,1440,160,0.500506193433632,0.6936534308174125,0.030320167541503906,9.33109095058171e-06,0.48124998807907104,0.008406538981944323
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,NeuralNetFastAI,1440,160,0.49016668817277953,0.6832940191710893,0.05716127157211304,0.05929630249738693,0.5874999761581421,0.009324626997113228
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,NeuralNetTorch,1440,160,0.5069059852673142,0.700072209344917,0.05229902267456055,0.048062797635793686,0.45625001192092896,0.012867179932072759
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,RandomForest,1440,160,0.5072395682061012,0.7004096834373784,0.04730867221951485,0.04433790594339371,0.4375,0.00992926605977118
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,XGBoost,1440,160,0.5024322547996795,0.6955971753538298,0.03583955764770508,0.054128315299749374,0.5062500238418579,0.009759114123880863
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,CatBoost,1440,160,0.4137118070604597,0.6042156097904139,0.04395236447453499,0.06728113442659378,0.699999988079071,0.01088956999592483
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,ExtraTrees,1440,160,0.46753568452550354,0.6600229040151923,0.04453059285879135,0.05146891996264458,0.6000000238418579,0.010812233900651336
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,LightGBM,1440,160,0.4371463523647817,0.6284023618498318,0.057451240718364716,0.11052132397890091,0.6625000238418579,0.010847020894289017
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,LinearModel,1440,160,0.5014253597773013,0.6945699730775085,0.04393881931900978,0.025358378887176514,0.5,0.010055934078991413
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,NeuralNetFastAI,1440,160,0.410093449386817,0.5992696654666722,0.04922778904438019,0.0920538678765297,0.699999988079071,0.010297892149537802
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,NeuralNetTorch,1440,160,0.41058200651719023,0.6020192093626573,0.0439600832760334,0.08934503048658371,0.699999988079071,0.010787758976221085
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,RandomForest,1440,160,0.47628117992959995,0.6692894190605914,0.039949461817741394,0.06116262078285217,0.612500011920929,0.009964728960767388
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,XGBoost,1440,160,0.4424321547243165,0.6341514450445053,0.0393013060092926,0.054211609065532684,0.6625000238418579,0.010355555219575763
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,CatBoost,1440,160,0.3132788391182241,0.4689635977510811,0.04885135591030121,0.10318932682275772,0.75,0.012538442155346274
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,ExtraTrees,1440,160,0.398853238710071,0.5871140700140713,0.04806721955537796,0.10566851496696472,0.6937500238418579,0.010428975103423
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,LightGBM,1440,160,0.35094257070873036,0.5185290825242022,0.06901896744966507,0.15383024513721466,0.731249988079071,0.010054228128865361
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,LinearModel,1440,160,0.4971445165075908,0.6902801594289499,0.03458816930651665,0.03900723531842232,0.5,0.012961961794644594
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,NeuralNetFastAI,1440,160,0.2875690295577379,0.443389311763961,0.03931642696261406,0.056257057934999466,0.793749988079071,0.009496578946709633
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,NeuralNetTorch,1440,160,0.3052576002986801,0.46857050351217333,0.044385720044374466,0.09861504286527634,0.793749988079071,0.00959123088978231
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,RandomForest,1440,160,0.3954781838786366,0.5837738952030224,0.04621578007936478,0.10113658756017685,0.699999988079071,0.009682002943009138
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,XGBoost,1440,160,0.3607603532634522,0.5343021297798591,0.0636187195777893,0.1150403693318367,0.731249988079071,0.009381838142871857
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,CatBoost,1440,160,0.40856140733298557,0.5889070402648159,0.05539719760417938,0.108808733522892,0.637499988079071,0.013248048955574632
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,ExtraTrees,1440,160,0.4875610587204241,0.6806513481980294,0.03248494863510132,0.0555809810757637,0.5562499761581421,0.008925560163334012
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,LightGBM,1440,160,0.48551846242303076,0.6784509776615677,0.044264055788517,0.0308605395257473,0.5874999761581421,0.00973050412721932
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,LinearModel,1440,160,0.4995103775558814,0.6926582720997093,0.038918159902095795,0.01398917380720377,0.5062500238418579,0.00944223697297275
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,NeuralNetFastAI,1440,160,0.40594352716575255,0.5822816264400598,0.05270272493362427,0.11438698321580887,0.65625,0.010094100143760443
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,NeuralNetTorch,1440,160,0.42720444882010344,0.6149535426523973,0.04653535410761833,0.08235927671194077,0.637499988079071,0.010463669896125793
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,RandomForest,1440,160,0.49242987716950626,0.6853779422150088,0.049174726009368896,0.10019313544034958,0.512499988079071,0.009896859992295504
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,XGBoost,1440,160,0.48832358579636354,0.6812889894076525,0.05609923601150513,0.07178200036287308,0.5687500238418579,0.013100489974021912
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,CatBoost,1440,160,0.4311016484451966,0.6111996443685205,0.07905714958906174,0.16631776094436646,0.6499999761581421,0.01001532282680273
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,ExtraTrees,1440,160,0.4964418727136729,0.696323269681865,0.06583968549966812,0.1361183226108551,0.6187499761581421,0.013541765045374632
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,LightGBM,1440,160,0.4684553855679619,0.6621924357922934,0.07748543471097946,0.11301220953464508,0.6312500238418579,0.009544942993670702
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,LinearModel,1440,160,0.49710744481332353,0.6902534407362773,0.06545092165470123,0.0002127032057614997,0.550000011920929,0.009855580050498247
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,NeuralNetFastAI,1440,160,0.4684179849653621,0.6577311328609732,0.0859665647149086,0.157843217253685,0.606249988079071,0.0098888308275491
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,NeuralNetTorch,1440,160,0.4519402334929346,0.6411011939324923,0.06955593824386597,0.13729240000247955,0.6499999761581421,0.016054281033575535
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,RandomForest,1440,160,0.4968282331238615,0.6964496219622365,0.06125372648239136,0.12649832665920258,0.606249988079071,0.012379516148939729
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,XGBoost,1440,160,0.45847633714097097,0.6521678663977831,0.05616749823093414,0.09450868517160416,0.6499999761581421,0.010685775894671679
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,CatBoost,1440,160,0.3772318207425088,0.5566587131962971,0.05134601891040802,0.08826971799135208,0.699999988079071,0.014873475069180131
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,ExtraTrees,1440,160,0.4168752251314395,0.606093179316334,0.0365547314286232,0.07227625697851181,0.668749988079071,0.010306787909939885
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,LightGBM,1440,160,0.38583171338285477,0.5711762610116162,0.03728443384170532,0.06943150609731674,0.699999988079071,0.013349853223189712
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,LinearModel,1440,160,0.5031823047759939,0.6963407003691984,0.056176163256168365,0.08122027665376663,0.45625001192092896,0.01026423997245729
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,NeuralNetFastAI,1440,160,0.37756669791292213,0.5578504255768005,0.054348379373550415,0.11316566169261932,0.706250011920929,0.009432940976694226
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,NeuralNetTorch,1440,160,0.350447617301036,0.526732516072783,0.06266903877258301,0.1023193821310997,0.731249988079071,0.012669825926423073
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,RandomForest,1440,160,0.4054974893915674,0.5941917556002096,0.03688329458236694,0.08494475483894348,0.699999988079071,0.010015131905674934
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,XGBoost,1440,160,0.38864726761025475,0.5734398198722903,0.032790474593639374,0.07689661532640457,0.6937500238418579,0.009741679998114705
Internet-Advertisements,CatBoost,2951,328,0.045296744766845344,0.10323669470588147,0.0186464786529541,0.015564586967229843,0.9756097793579102,0.011385441990569234
Internet-Advertisements,ExtraTrees,2951,328,0.02961256134750287,0.0689394977407235,0.009347736835479736,0.014065844006836414,0.9817073345184326,0.012017667992040515
Internet-Advertisements,LightGBM,2951,328,0.05005958666303581,0.10632489491343998,0.021214932203292847,0.016555406153202057,0.9695122241973877,0.012494361028075218
Internet-Advertisements,LinearModel,2951,328,0.06877214540488621,0.14047814066093722,0.017785660922527313,0.02362467348575592,0.9603658318519592,0.011766893090680242
Internet-Advertisements,NeuralNetFastAI,2951,328,0.05978394492001954,0.12139000739000962,0.017288699746131897,0.023327002301812172,0.9603658318519592,0.016078453045338392
Internet-Advertisements,NeuralNetTorch,2951,328,0.05553019485670776,0.11471188548514234,0.0191916823387146,0.020320110023021698,0.9664633870124817,0.011918365024030209
Internet-Advertisements,RandomForest,2951,328,0.036952602047938155,0.07842041280968363,0.013934612274169922,0.015631763264536858,0.9786585569381714,0.014266130048781633
Internet-Advertisements,XGBoost,2951,328,0.054348200955508005,0.11591764491692233,0.018591444939374924,0.017633292824029922,0.9695122241973877,0.01470086700282991
OVA_Colon,CatBoost,1390,155,0.0750958734349907,0.1697078366308413,0.019326001405715942,0.026177003979682922,0.9612902998924255,0.010327543132007122
OVA_Colon,ExtraTrees,1390,155,0.07006995439346705,0.15420851814686248,0.022427327930927277,0.02387234941124916,0.9612902998924255,0.015141987008973956
OVA_Colon,LightGBM,1390,155,0.06389654893978437,0.1504504866545861,0.015251359902322292,0.018820246681571007,0.9677419066429138,0.01343478006310761
OVA_Colon,LinearModel,1390,155,0.062042153955066466,0.13978694601831704,0.013839628547430038,0.009049774147570133,0.9677419066429138,0.009891678113490343
OVA_Colon,NeuralNetFastAI,1390,155,0.06995849092115562,0.15250091890824446,0.02148793265223503,0.021502863615751266,0.9612902998924255,0.010311312973499298
OVA_Colon,NeuralNetTorch,1390,155,0.0632566677086948,0.1409400666923275,0.02068464085459709,0.014560419134795666,0.9677419066429138,0.010052203899249434
OVA_Colon,RandomForest,1390,155,0.08065354346137182,0.17654763298244605,0.02111748605966568,0.037286464124917984,0.948387086391449,0.010846667923033237
OVA_Colon,XGBoost,1390,155,0.07265721227943804,0.16265467310439333,0.019245920702815056,0.026526067405939102,0.9612902998924255,0.010561519069597125
OVA_Endometrium,CatBoost,1390,155,0.06079157720363919,0.11839513360321494,0.024019256234169006,0.02702346444129944,0.9612902998924255,0.010306955082342029
OVA_Endometrium,ExtraTrees,1390,155,0.05623257084578291,0.10399068229403663,0.014112545177340508,0.023060455918312073,0.9548386931419373,0.010431627975776792
OVA_Endometrium,LightGBM,1390,155,0.057631288733737615,0.11473788786803334,0.026416108012199402,0.029216894879937172,0.9612902998924255,0.010552637046203017
OVA_Endometrium,LinearModel,1390,155,0.05611302256437253,0.11593529243952384,0.0282907634973526,0.01545778103172779,0.9677419066429138,0.00936165708117187
OVA_Endometrium,NeuralNetFastAI,1390,155,0.053146349290211274,0.10878713387434058,0.02707614004611969,0.015640094876289368,0.9677419066429138,0.010007139993831515
OVA_Endometrium,NeuralNetTorch,1390,155,0.0546971396034483,0.10852205840340148,0.024945855140686035,0.02211698517203331,0.9677419066429138,0.012092275079339743
OVA_Endometrium,RandomForest,1390,155,0.05658881215993801,0.11801936069309037,0.015483945608139038,0.029455937445163727,0.9612902998924255,0.009947928134351969
OVA_Endometrium,XGBoost,1390,155,0.05990366484345738,0.11605608239587578,0.025432169437408447,0.025551695376634598,0.9612902998924255,0.012071975972503424
OVA_Kidney,CatBoost,1390,155,0.01299019477098177,0.04213844477821309,0.014516670256853104,0.014109709300100803,0.9935483932495117,0.010065092938020825
OVA_Kidney,ExtraTrees,1390,155,0.013689628284202681,0.05355315624623725,0.015077641233801842,0.0170548427850008,0.9935483932495117,0.009803208988159895
OVA_Kidney,LightGBM,1390,155,0.012820043434409347,0.038880577776166936,0.012754983268678188,0.012167312204837799,0.9935483932495117,0.012364403810352087
OVA_Kidney,LinearModel,1390,155,0.012672246281238283,0.036607418340666775,0.013054422102868557,0.010870213620364666,0.9935483932495117,0.010331540834158659
OVA_Kidney,NeuralNetFastAI,1390,155,0.012888666410647913,0.03607782083866059,0.011006619781255722,0.009533064439892769,0.9935483932495117,0.010156563017517328
OVA_Kidney,NeuralNetTorch,1390,155,0.012914785884963883,0.040267242456034295,0.012632603757083416,0.012195039540529251,0.9935483932495117,0.010550289880484343
OVA_Kidney,RandomForest,1390,155,0.013762080297409721,0.05364530623888384,0.01415067445486784,0.017564062029123306,0.9935483932495117,0.014927766984328628
OVA_Kidney,XGBoost,1390,155,0.012895957072590893,0.040745110634950114,0.014933248981833458,0.014415723271667957,0.9935483932495117,0.010246840072795749
OVA_Lung,CatBoost,1390,155,0.015227002260935922,0.04511634683304376,0.01015277300029993,0.01042898464947939,0.9935483932495117,0.012381131062284112
OVA_Lung,ExtraTrees,1390,155,0.024177007511311844,0.06200741367040383,0.012744201347231865,0.012566887773573399,0.9870967864990234,0.013282361906021833
OVA_Lung,LightGBM,1390,155,0.021917658215439496,0.0533833153584632,0.012967931106686592,0.013498503714799881,0.9870967864990234,0.010058515006676316
OVA_Lung,LinearModel,1390,155,0.025370980307091173,0.06624356902477813,0.012788806110620499,0.011312759481370449,0.9870967864990234,0.010937263956293464
OVA_Lung,NeuralNetFastAI,1390,155,0.04562160247417202,0.09103959072520112,0.011591531336307526,0.019884441047906876,0.9741935729980469,0.014686833834275603
OVA_Lung,NeuralNetTorch,1390,155,0.022882228431770787,0.05652127955497156,0.01606091670691967,0.013125956058502197,0.9870967864990234,0.010461687110364437
OVA_Lung,RandomForest,1390,155,0.032575294849203844,0.07744714993130819,0.012907508760690689,0.011104563251137733,0.9806451797485352,0.010357226943597198
OVA_Lung,XGBoost,1390,155,0.014736985738892922,0.04532014096467582,0.008830418810248375,0.010688175447285175,0.9935483932495117,0.00964396889321506
OVA_Ovary,CatBoost,1390,155,0.12698584247434716,0.23785903005517675,0.038509540259838104,0.054292239248752594,0.9225806593894958,0.012981596169993281
OVA_Ovary,ExtraTrees,1390,155,0.1307649273170249,0.2174687021578015,0.04039813578128815,0.0817495584487915,0.9161290526390076,0.011733100982382894
OVA_Ovary,LightGBM,1390,155,0.11401623616339449,0.2195606237475288,0.034950293600559235,0.05604641139507294,0.9290322661399841,0.010121471947059035
OVA_Ovary,LinearModel,1390,155,0.12482841325546949,0.22282825283138238,0.040671974420547485,0.04134943336248398,0.9225806593894958,0.01041808002628386
OVA_Ovary,NeuralNetFastAI,1390,155,0.14142561435384204,0.23267000520847858,0.04888468235731125,0.09792309254407883,0.9161290526390076,0.009456672007218003
OVA_Ovary,NeuralNetTorch,1390,155,0.11144766617980799,0.17964619226747405,0.03522641584277153,0.0750369131565094,0.9225806593894958,0.010176988085731864
OVA_Ovary,RandomForest,1390,155,0.13047847443522304,0.2175751741358441,0.041348896920681,0.08994492143392563,0.9096774458885193,0.008453476941213012
OVA_Ovary,XGBoost,1390,155,0.11742710401484345,0.2151948052118957,0.03901379555463791,0.06825005263090134,0.9290322661399841,0.010951478034257889
OVA_Prostate,CatBoost,1390,155,0.025377344687085832,0.06460227596658966,0.006483553908765316,0.009603836573660374,0.9870967864990234,0.010373778874054551
OVA_Prostate,ExtraTrees,1390,155,0.024566333192514212,0.05503353329957866,0.006482657976448536,0.00958940014243126,0.9870967864990234,0.00980383506976068
OVA_Prostate,LightGBM,1390,155,0.012887833839924801,0.03380304141119844,0.007732812315225601,0.009243451990187168,0.9935483932495117,0.00979215418919921
OVA_Prostate,LinearModel,1390,155,0.013406818012718215,0.032874994671651905,0.010284213349223137,0.010014137253165245,0.9935483932495117,0.010033537168055773
OVA_Prostate,NeuralNetFastAI,1390,155,0.014678060402508191,0.03554850440803586,0.006390418857336044,0.010464041493833065,0.9935483932495117,0.01082064607180655
OVA_Prostate,NeuralNetTorch,1390,155,0.012690800621515607,0.032710275783106035,0.007798571139574051,0.007745947688817978,0.9935483932495117,0.010586894117295742
OVA_Prostate,RandomForest,1390,155,0.02329644760771412,0.05544252619274671,0.0064323414117097855,0.01483391784131527,0.9870967864990234,0.010284797055646777
OVA_Prostate,XGBoost,1390,155,0.025172900417085396,0.05893789780026915,0.006596529856324196,0.010115177370607853,0.9870967864990234,0.010205322876572609
PhishingWebsites,CatBoost,9949,1106,0.053291213044777845,0.10176349033110152,0.0162496380507946,0.022060520946979523,0.9629294872283936,0.02575787901878357
PhishingWebsites,ExtraTrees,9949,1106,0.05808763717191797,0.10290628490743396,0.01287686638534069,0.016993448138237,0.9638336300849915,0.023380279075354338
PhishingWebsites,LightGBM,9949,1106,0.051869642391157544,0.09992539346019322,0.015250429511070251,0.018011366948485374,0.9647377729415894,0.025029971031472087
PhishingWebsites,LinearModel,9949,1106,0.1008517504333909,0.17617088604140604,0.017932197079062462,0.0236632339656353,0.9339963793754578,0.02271852712146938
PhishingWebsites,NeuralNetFastAI,9949,1106,0.05431120730476081,0.10424012054174185,0.01615174487233162,0.01661473512649536,0.965641975402832,0.024503899039700627
PhishingWebsites,NeuralNetTorch,9949,1106,0.05567829755028659,0.10517720398671483,0.018689945340156555,0.021997874602675438,0.9647377729415894,0.023421330144628882
PhishingWebsites,RandomForest,9949,1106,0.05803071829236465,0.10362249250267633,0.01365219708532095,0.01990119181573391,0.9629294872283936,0.021218495909124613
PhishingWebsites,XGBoost,9949,1106,0.05172396186044913,0.10117548788489023,0.015787199139595032,0.018146973103284836,0.965641975402832,0.024515344062820077
Run_or_walk_information,CatBoost,79729,8859,0.01046173179564041,0.024320519770581972,0.002999335527420044,0.0038443722296506166,0.9942431449890137,0.12796429311856627
Run_or_walk_information,ExtraTrees,79729,8859,0.011720995084715809,0.023929341551109946,0.0026578977704048157,0.0039266981184482574,0.9931143522262573,0.12292733206413686
Run_or_walk_information,LightGBM,79729,8859,0.00920233129777595,0.021053830827916068,0.0027873776853084564,0.0028178850188851357,0.9943560361862183,0.18333745398558676
Run_or_walk_information,LinearModel,79729,8859,0.2762949752852022,0.420152593283058,0.0612761452794075,0.12448378652334213,0.7437633872032166,0.12639453914016485
Run_or_walk_information,NeuralNetFastAI,79729,8859,0.013737562653356291,0.031172530690831184,0.003950744867324829,0.004696579650044441,0.9914211630821228,0.1288276098202914
Run_or_walk_information,NeuralNetTorch,79729,8859,0.010616778036127065,0.02528589488783183,0.004169967025518417,0.003183516673743725,0.9936787486076355,0.11680608103051782
Run_or_walk_information,RandomForest,79729,8859,0.013159847893368088,0.02769931070039709,0.00299840047955513,0.0023910803720355034,0.991985559463501,0.12251796782948077
Run_or_walk_information,XGBoost,79729,8859,0.011074683367873843,0.025957106136670637,0.00365346297621727,0.0037321685813367367,0.9934529662132263,0.12091794004663825
Satellite,CatBoost,4590,510,0.018987843695122013,0.04691718543225487,0.009417221881449223,0.0054605696350336075,0.9901960492134094,0.015810382086783648
Satellite,ExtraTrees,4590,510,0.01968691273899124,0.03787935942534999,0.008498886600136757,0.007184827700257301,0.9882352948188782,0.014713018899783492
Satellite,LightGBM,4590,510,0.019457025219699615,0.05028091772575086,0.009850649163126945,0.006143206264823675,0.9901960492134094,0.015898872166872025
Satellite,LinearModel,4590,510,0.0162066620198211,0.0428477767152329,0.007978977635502815,0.005590202286839485,0.9921568632125854,0.013091841014102101
Satellite,NeuralNetFastAI,4590,510,0.0156383700675202,0.0395361887814954,0.007873345166444778,0.005547996144741774,0.9921568632125854,0.01452445494942367
Satellite,NeuralNetTorch,4590,510,0.022685818948078897,0.05740465744218118,0.01135026104748249,0.007320260629057884,0.9882352948188782,0.0142276540864259
Satellite,RandomForest,4590,510,0.017345583137157006,0.03380609109667563,0.007836812175810337,0.006937609985470772,0.9882352948188782,0.014446541899815202
Satellite,XGBoost,4590,510,0.019095266859476923,0.04967568723281118,0.009581631049513817,0.005392695311456919,0.9901960492134094,0.0161335829179734
SpeedDating,CatBoost,7540,838,0.17648703069853916,0.298291333332064,0.01998203620314598,0.0402383878827095,0.8806682825088501,0.021496603032574058
SpeedDating,ExtraTrees,7540,838,0.19211211772385522,0.3127693386213759,0.01202729158103466,0.030032910406589508,0.8687350749969482,0.020525782136246562
SpeedDating,LightGBM,7540,838,0.17396592690761184,0.29555108227445614,0.015194758772850037,0.035695694386959076,0.8866348266601562,0.020195798948407173
SpeedDating,LinearModel,7540,838,0.18667902961220928,0.31441833895616944,0.014124682173132896,0.026159511879086494,0.8782815933227539,0.01921980013139546
SpeedDating,NeuralNetFastAI,7540,838,0.1844443430345824,0.3092551416430487,0.013524946756660938,0.02944091707468033,0.8747016787528992,0.018596156034618616
SpeedDating,NeuralNetTorch,7540,838,0.18543236583545541,0.3091833988212539,0.01516278088092804,0.038343872874975204,0.8687350749969482,0.020734203048050404
SpeedDating,RandomForest,7540,838,0.18974817178332481,0.31186885562258637,0.013585000298917294,0.03645488619804382,0.8711217045783997,0.019814162980765104
SpeedDating,XGBoost,7540,838,0.17428173987571632,0.2944426388852514,0.016831273213028908,0.03824203461408615,0.8830549120903015,0.018632292049005628
Titanic,CatBoost,1980,221,0.25219830202090626,0.40953594629941104,0.06235792487859726,0.04491075128316879,0.8325791954994202,0.011044031009078026
Titanic,ExtraTrees,1980,221,0.26400440630698463,0.43014886800985036,0.07531668245792389,0.0707816556096077,0.8325791954994202,0.01122987293638289
Titanic,LightGBM,1980,221,0.252088898709444,0.409244159239845,0.06687520444393158,0.04541899263858795,0.8325791954994202,0.010457695927470922
Titanic,LinearModel,1980,221,0.2790720913043928,0.45335168033111906,0.060210220515728,0.060085445642471313,0.8325791954994202,0.010974888922646642
Titanic,NeuralNetFastAI,1980,221,0.25171137353831385,0.4083014556376684,0.06543976068496704,0.04473409801721573,0.8325791954994202,0.010801020078361034
Titanic,NeuralNetTorch,1980,221,0.2525765706966938,0.41070445295103963,0.06263867020606995,0.04450742527842522,0.8325791954994202,0.011166875949129462
Titanic,RandomForest,1980,221,0.25862671749711297,0.4213884792961882,0.07113102078437805,0.06241457536816597,0.8325791954994202,0.01831149705685675
Titanic,XGBoost,1980,221,0.2522258882229799,0.4094941187477032,0.06680967658758163,0.04570531100034714,0.8325791954994202,0.011113423854112625
ada,CatBoost,3732,415,0.17370330387927263,0.28630254562469426,0.025839433073997498,0.05551179498434067,0.8867470026016235,0.014891996048390865
ada,ExtraTrees,3732,415,0.19653047569386334,0.3179326920181462,0.023215070366859436,0.06108223646879196,0.8674699068069458,0.013557567959651351
ada,LightGBM,3732,415,0.1735102616493123,0.2893310848530637,0.019619010388851166,0.04294871538877487,0.8843373656272888,0.013013812014833093
ada,LinearModel,3732,415,0.20013939256042704,0.3260091258309562,0.024817291647195816,0.05865861102938652,0.8554216623306274,0.014089719159528613
ada,NeuralNetFastAI,3732,415,0.18704064730075787,0.30744936627400166,0.021436117589473724,0.048136454075574875,0.87469881772995,0.019997919909656048
ada,NeuralNetTorch,3732,415,0.1867383044497017,0.30411114761509705,0.02127821370959282,0.05363292992115021,0.8722891807556152,0.015114882029592991
ada,RandomForest,3732,415,0.18320529692549611,0.29729347015205837,0.017688114196062088,0.04522668570280075,0.8722891807556152,0.014406452886760235
ada,XGBoost,3732,415,0.17315425870563142,0.28581367648007944,0.021605845540761948,0.07205475866794586,0.8819277286529541,0.014319606823846698
adult,CatBoost,43957,4885,0.17598861542168706,0.28708772753446354,0.02282140590250492,0.039141539484262466,0.8769702911376953,0.07687775301747024
adult,ExtraTrees,43957,4885,0.19339184042930627,0.3120915002018449,0.02210431918501854,0.034674957394599915,0.864483118057251,0.08087955112569034
adult,LightGBM,43957,4885,0.1758796393792126,0.2869597748262554,0.023253247141838074,0.03731219470500946,0.8771750330924988,0.06998686981387436
adult,LinearModel,43957,4885,0.20919973707057224,0.3355740010268246,0.02782236598432064,0.049139924347400665,0.853428840637207,0.08022625604644418
adult,NeuralNetFastAI,43957,4885,0.19247754676945333,0.3109435913163402,0.02190815657377243,0.034578487277030945,0.8638690114021301,0.08381376601755619
adult,NeuralNetTorch,43957,4885,0.1963417216602821,0.31637644039653595,0.024142734706401825,0.04183033108711243,0.8628454208374023,0.08395915012806654
adult,RandomForest,43957,4885,0.19142820820101175,0.30750553543404036,0.02352239191532135,0.038263950496912,0.8626407384872437,0.08248742087744176
adult,XGBoost,43957,4885,0.1749947640398881,0.2852703050188548,0.023668181151151657,0.03743519261479378,0.8759467601776123,0.15784511109814048
ailerons,CatBoost,12375,1375,0.1662087239919238,0.2804614812633027,0.01915173977613449,0.04613400250673294,0.8909090757369995,0.02618604013696313
ailerons,ExtraTrees,12375,1375,0.17196356472988827,0.281312307514537,0.014988232403993607,0.03865670785307884,0.8799999952316284,0.030620360048487782
ailerons,LightGBM,12375,1375,0.1634842376534195,0.2746702060122527,0.018250133842229843,0.03800155967473984,0.8930909037590027,0.022817157907411456
ailerons,LinearModel,12375,1375,0.1731028978517824,0.2890625077488401,0.016501523554325104,0.038413092494010925,0.8843636512756348,0.026535348035395145
ailerons,NeuralNetFastAI,12375,1375,0.17155121339324375,0.28461723568379693,0.017758049070835114,0.03775574639439583,0.8807272911071777,0.02999131614342332
ailerons,NeuralNetTorch,12375,1375,0.17025442939182808,0.2824358573542283,0.01689176633954048,0.03625745698809624,0.8814545273780823,0.02707275399006903
ailerons,RandomForest,12375,1375,0.16665679430760547,0.2767800517860963,0.015768717974424362,0.030695341527462006,0.8829091191291809,0.04374868399463594
