dataset,model,cal_size,test_size,CatBoost_brier,CatBoost_logloss,CatBoost_kuiper,CatBoost_ece-15,CatBoost_accuracy,CatBoost_time
nomao,LightGBM,31018,3447,0.037881634903762534,0.06761731124648596,0.0026456075720489025,0.005992554593831301,0.9747606515884399,7.595936345169321
nomao,LinearModel,31018,3447,0.07346117857164103,0.1253561032917974,0.004992336500436068,0.00772060826420784,0.9495213031768799,7.1045934550929815
nomao,NeuralNetFastAI,31018,3447,0.052319484685055775,0.09237791469784838,0.004408128559589386,0.009496331214904785,0.9663475751876831,7.3784738529939204
nomao,NeuralNetTorch,31018,3447,0.052312511383301334,0.09151187268618545,0.003997041843831539,0.008238554000854492,0.964026689529419,9.030016633914784
nomao,RandomForest,31018,3447,0.04694630446989697,0.08691255012166293,0.00305880606174469,0.007150082383304834,0.9698288440704346,5.993116076802835
nomao,XGBoost,31018,3447,0.038133700885143784,0.0676175072157445,0.003687439486384392,0.008166256360709667,0.9767914414405823,8.668655978981405
numerai28_6,CatBoost,86688,9632,0.4990561707140041,0.6922020669570029,0.006925866007804871,0.0009935885900631547,0.5136004686355591,8.244508031988516
numerai28_6,ExtraTrees,86688,9632,0.49902943816419815,0.6921754727610409,0.00464300811290741,0.0020052334293723106,0.5169227719306946,7.401254984084517
numerai28_6,LightGBM,86688,9632,0.49902581157302445,0.692170889062701,0.007959812879562378,0.0019700517877936363,0.5131852030754089,8.557008765870705
numerai28_6,LinearModel,86688,9632,0.4989670325238542,0.6921130970973336,0.0037181712687015533,0.0022762147709727287,0.5183762311935425,8.441164547111839
numerai28_6,NeuralNetFastAI,86688,9632,0.49877535888675045,0.6919215370655462,0.00525328516960144,0.0029580683913081884,0.5205564498901367,8.692580997012556
numerai28_6,NeuralNetTorch,86688,9632,0.49883089957164783,0.6919772800596196,0.004070162773132324,0.0005047921440564096,0.5210756063461304,8.018317748093978
numerai28_6,RandomForest,86688,9632,0.4993461800464737,0.6924924010868936,0.006922222673892975,0.0027656767051666975,0.5126661062240601,7.705260375980288
numerai28_6,XGBoost,86688,9632,0.49928562235030716,0.6924326613727155,0.007821202278137207,0.0029128992464393377,0.5158845782279968,11.135663855122402
ozone-level-8hr,CatBoost,2280,254,0.08215105951358762,0.13636496361055483,0.017695147544145584,0.024447796866297722,0.9448819160461426,0.827685504918918
ozone-level-8hr,ExtraTrees,2280,254,0.07776409570261679,0.1294455791878004,0.016414709389209747,0.028286892920732498,0.9448819160461426,0.5981644559651613
ozone-level-8hr,LightGBM,2280,254,0.08221287713270006,0.13478083532663016,0.018180005252361298,0.04366040229797363,0.9370078444480896,0.6271112579852343
ozone-level-8hr,LinearModel,2280,254,0.07681653271681661,0.1250743900417267,0.017010843381285667,0.031509317457675934,0.9370078444480896,0.9254034038167447
ozone-level-8hr,NeuralNetFastAI,2280,254,0.076320787042605,0.12450896982412221,0.01963641121983528,0.04345395416021347,0.9448819160461426,0.9402319910004735
ozone-level-8hr,NeuralNetTorch,2280,254,0.07079448748231279,0.1198442889010243,0.013834455981850624,0.02206958271563053,0.9448819160461426,0.6436218901071697
ozone-level-8hr,RandomForest,2280,254,0.07713689210692987,0.12779826589654011,0.017144106328487396,0.02658451721072197,0.9448819160461426,0.6935682760085911
ozone-level-8hr,XGBoost,2280,254,0.08437233433097309,0.1414672581322902,0.018977416679263115,0.03179916366934776,0.9370078444480896,0.5805756610352546
parity5_plus_5,CatBoost,1011,113,1.4795213429455989e-06,0.0006052489972471756,0.0003353949578013271,0.0006048782961443067,1.0,0.7583471541292965
parity5_plus_5,ExtraTrees,1011,113,0.053542721065365506,0.10618196065596242,0.01904398202896118,0.044707413762807846,0.9646017551422119,0.7866874011233449
parity5_plus_5,LightGBM,1011,113,3.6629408802613518e-06,0.0007238671463666206,0.0004026429960504174,0.0007229474140331149,1.0,1.4578223968856037
parity5_plus_5,LinearModel,1011,113,0.4878916009042243,0.6809745764819971,0.06330762058496475,0.048247478902339935,0.5663716793060303,0.3463586289435625
parity5_plus_5,NeuralNetFastAI,1011,113,3.134470308490816e-07,0.00037980704164823935,0.0001951971062226221,0.0003797286481130868,1.0,1.3783888739999384
parity5_plus_5,NeuralNetTorch,1011,113,1.2488689730210638e-06,0.0005307226606641146,0.0003289292217232287,0.0005304098594933748,1.0,1.0344853468704969
parity5_plus_5,RandomForest,1011,113,0.06550071843680187,0.11442689229022791,0.02851509302854538,0.048272568732500076,0.9469026327133179,0.5895623220130801
parity5_plus_5,XGBoost,1011,113,1.2786343398187813e-06,0.0007793258772361403,0.0003990958502981812,0.0007790060481056571,1.0,0.9679052329156548
pbcseq,CatBoost,1750,195,0.18855874636736214,0.32167587850561746,0.036028873175382614,0.08823144435882568,0.8871794939041138,0.883410275913775
pbcseq,ExtraTrees,1750,195,0.23734131856855387,0.3857076095311233,0.038365691900253296,0.07268824428319931,0.8461538553237915,0.5809895358979702
pbcseq,LightGBM,1750,195,0.20415127543939135,0.34076591394994515,0.04549141973257065,0.07313965260982513,0.8769230842590332,0.6822317589540035
pbcseq,LinearModel,1750,195,0.4036878407197188,0.5879529289757112,0.045296408236026764,0.07436810433864594,0.6666666865348816,0.6299078010488302
pbcseq,NeuralNetFastAI,1750,195,0.2901218344868791,0.4542491314337349,0.032716043293476105,0.07220704108476639,0.7897436022758484,0.5507099800743163
pbcseq,NeuralNetTorch,1750,195,0.2980085778958794,0.4701926136125683,0.06105869635939598,0.13078784942626953,0.7897436022758484,0.5993252280168235
pbcseq,RandomForest,1750,195,0.24338543161603288,0.4013397112119209,0.05114828422665596,0.0997607409954071,0.8615384697914124,0.6458376180380583
pbcseq,XGBoost,1750,195,0.18565449665078312,0.3226576949456288,0.04270894080400467,0.09601455181837082,0.9025641083717346,0.688616496976465
pc1,CatBoost,998,111,0.08728224285329908,0.17475057868134525,0.023929975926876068,0.05589214339852333,0.9459459185600281,0.545078031020239
pc1,ExtraTrees,998,111,0.08224617347163594,0.16946008196084383,0.023058343678712845,0.04780074208974838,0.954954981803894,0.6995987899135798
pc1,LightGBM,998,111,0.09337991717793519,0.19007130446273193,0.025829600170254707,0.05585095286369324,0.9369369149208069,0.5232425378635526
pc1,LinearModel,998,111,0.10279403662666488,0.18775828228406888,0.024777518585324287,0.03330875560641289,0.9369369149208069,0.525651030940935
pc1,NeuralNetFastAI,998,111,0.10201451965314284,0.18966639053303483,0.03516305983066559,0.06777619570493698,0.9459459185600281,0.5906339699868113
pc1,NeuralNetTorch,998,111,0.09915586738828872,0.1807306615209279,0.022297339513897896,0.03285643458366394,0.9459459185600281,0.5968745430000126
pc1,RandomForest,998,111,0.07872683763518477,0.15770708259587357,0.027195975184440613,0.02814866229891777,0.9639639854431152,0.5253072038758546
pc1,XGBoost,998,111,0.08755583407398679,0.15792905605169866,0.014515615999698639,0.014858047477900982,0.9459459185600281,0.6046370239928365
pc2,CatBoost,5030,559,0.006286071461393999,0.013397961125356139,0.0038889048155397177,0.005702918395400047,0.9964221715927124,0.9050269278232008
pc2,ExtraTrees,5030,559,0.006692267036093023,0.015661208096036796,0.003927744459360838,0.0015800766414031386,0.9964221715927124,0.7780636032111943
pc2,LightGBM,5030,559,0.006674147036917292,0.014895763787392857,0.0028674788773059845,0.0006021150038577616,0.9964221715927124,0.9326743760611862
pc2,LinearModel,5030,559,0.006524250007174876,0.01463461386028765,0.00408278638496995,0.001035081222653389,0.9964221715927124,0.9390059500001371
pc2,NeuralNetFastAI,5030,559,0.006432961997388803,0.012885214878457963,0.0032897291239351034,0.006162684410810471,0.9964221715927124,2.698680428089574
pc2,NeuralNetTorch,5030,559,0.006753247503393341,0.015970446991076307,0.00382019835524261,0.0010789799271151423,0.9964221715927124,0.844910210929811
pc2,RandomForest,5030,559,0.006904939832560161,0.01645139422304758,0.004090470261871815,0.001052881358191371,0.9964221715927124,0.8160000809002668
pc2,XGBoost,5030,559,0.006195375832446955,0.012455993572014762,0.0030668277759104967,0.005459746345877647,0.9964221715927124,0.9226942730601877
pc3,CatBoost,1406,157,0.17133577458351643,0.2756508865318582,0.03863230347633362,0.08095256239175797,0.9044585824012756,0.5909985499456525
pc3,ExtraTrees,1406,157,0.1630796194775031,0.26195954639692215,0.033152081072330475,0.06516536325216293,0.8917197585105896,0.5559950948227197
pc3,LightGBM,1406,157,0.17131348021099566,0.2782695531589087,0.03285966068506241,0.06657104939222336,0.8917197585105896,0.5704254501033574
pc3,LinearModel,1406,157,0.18801340980453876,0.3145811739982667,0.040680963546037674,0.10644960403442383,0.8853503465652466,0.662356493063271
pc3,NeuralNetFastAI,1406,157,0.1825816556687117,0.29774222256332256,0.04526950791478157,0.08202407509088516,0.8917197585105896,0.6916962328832597
pc3,NeuralNetTorch,1406,157,0.1831905749393465,0.30952449304439084,0.04491811990737915,0.06457975506782532,0.9044585824012756,0.5607937769964337
pc3,RandomForest,1406,157,0.17199663021144176,0.2786776770757751,0.030417457222938538,0.037530481815338135,0.8726114630699158,0.9528342639096081
pc3,XGBoost,1406,157,0.17626582150843698,0.2824388102143451,0.04369401931762695,0.06619981676340103,0.8789808750152588,0.49266281607560813
pc4,CatBoost,1312,146,0.12127798568648451,0.1907236847380593,0.037260305136442184,0.0682125985622406,0.9109588861465454,0.5651208539493382
pc4,ExtraTrees,1312,146,0.12590612801618337,0.20502832377261943,0.02021247148513794,0.05149191990494728,0.8904109597206116,0.506630765972659
pc4,LightGBM,1312,146,0.12457016126982677,0.19788969560181194,0.03048313595354557,0.06046147271990776,0.9178082346916199,0.49987351312302053
pc4,LinearModel,1312,146,0.1179510098694957,0.19750710892834708,0.03992722928524017,0.05850839987397194,0.9246575236320496,0.60017683589831
pc4,NeuralNetFastAI,1312,146,0.11890824186555315,0.1993845679596394,0.033012013882398605,0.050135236233472824,0.9246575236320496,0.4926781391259283
pc4,NeuralNetTorch,1312,146,0.13158203799525203,0.2063826193448147,0.03324427455663681,0.04390624165534973,0.9178082346916199,0.5610719618853182
pc4,RandomForest,1312,146,0.12287866075693091,0.18946494019536833,0.032789915800094604,0.05550568178296089,0.9041095972061157,0.5854497640393674
pc4,XGBoost,1312,146,0.13256238035812637,0.20665163421219107,0.03781963139772415,0.07202956080436707,0.8904109597206116,0.6541603750083596
philippine,CatBoost,5248,584,0.3165992526521106,0.4722028905348521,0.015915989875793457,0.04417411983013153,0.7654109597206116,1.0543357760179788
philippine,ExtraTrees,5248,584,0.3153355849360551,0.4747296297824966,0.009576268494129181,0.028177602216601372,0.7619863152503967,0.9554179739207029
philippine,LightGBM,5248,584,0.30078637512224304,0.45347166685749524,0.015360318124294281,0.04230154678225517,0.7825342416763306,1.1526604150421917
philippine,LinearModel,5248,584,0.3743603227470478,0.5576663146537486,0.02191746234893799,0.05860079824924469,0.7243150472640991,0.8808956148568541
philippine,NeuralNetFastAI,5248,584,0.36700597348660496,0.543162383012763,0.02677503228187561,0.051927074790000916,0.7431507110595703,1.0469419870059937
philippine,NeuralNetTorch,5248,584,0.3649750240415479,0.5455757117747055,0.026461448520421982,0.0637827217578888,0.7345890402793884,1.0694243060424924
philippine,RandomForest,5248,584,0.32142785515814026,0.48633398366887354,0.01584365963935852,0.03842166066169739,0.7602739930152893,0.9472572258673608
philippine,XGBoost,5248,584,0.2995176535927274,0.45457634930557433,0.01748862862586975,0.03385060653090477,0.7773972749710083,1.2297065230086446
phoneme,CatBoost,4863,541,0.13303083348652017,0.21640355647880963,0.012307674624025822,0.037413135170936584,0.9038817286491394,1.1254433828871697
phoneme,ExtraTrees,4863,541,0.1239567684535893,0.2017429908346427,0.010757531970739365,0.024301543831825256,0.9112753868103027,0.9361394268926233
phoneme,LightGBM,4863,541,0.13328937046632083,0.21921913724812747,0.011807210743427277,0.03207237273454666,0.9131238460540771,0.8652937039732933
phoneme,LinearModel,4863,541,0.31888869358187566,0.47726369255971696,0.027426641434431076,0.04225515201687813,0.7615526914596558,1.2318719520699233
phoneme,NeuralNetFastAI,4863,541,0.15723011582151558,0.2532464981355866,0.017338037490844727,0.03004954569041729,0.8835489749908447,1.1353991921059787
phoneme,NeuralNetTorch,4863,541,0.13981512315994776,0.23519336552761116,0.0196195337921381,0.039299171417951584,0.9112753868103027,0.865057353163138
phoneme,RandomForest,4863,541,0.13279147251886608,0.21827302402247165,0.013444337993860245,0.038123372942209244,0.905730128288269,0.9498313590884209
phoneme,XGBoost,4863,541,0.13161983354102508,0.21882693249252946,0.018886564299464226,0.04740750789642334,0.9112753868103027,0.938988144043833
pm10,CatBoost,450,50,0.43620267785753647,0.6290351509215403,0.09724009037017822,0.1750403642654419,0.7599999904632568,0.381618935149163
pm10,ExtraTrees,450,50,0.45981538035772873,0.6522518623423469,0.07694514095783234,0.11008527129888535,0.6200000047683716,0.4023132068105042
pm10,LightGBM,450,50,0.431199045185234,0.6233486085554695,0.09694206714630127,0.11446285992860794,0.699999988079071,0.37921079411171377
pm10,LinearModel,450,50,0.4907640787376639,0.683905361366123,0.07435891032218933,0.016525009647011757,0.6200000047683716,0.3220506231300533
pm10,NeuralNetFastAI,450,50,0.5072466512289487,0.700398685696475,0.05878400430083275,0.08798375725746155,0.47999998927116394,0.4273580349981785
pm10,NeuralNetTorch,450,50,0.5123474791086009,0.7052694747723592,0.08255921304225922,0.14609387516975403,0.47999998927116394,0.4259745741728693
pm10,RandomForest,450,50,0.44367434285483853,0.6363228016886442,0.10074064135551453,0.16502201557159424,0.7200000286102295,0.38969949283637106
pm10,XGBoost,450,50,0.46542634768422386,0.6588946728721392,0.093894824385643,0.08912012726068497,0.699999988079071,0.3291684521827847
pollen,CatBoost,3463,385,0.5000277677370134,0.6931748977045675,0.04436793178319931,0.0012366084847599268,0.4961038827896118,0.3681873718742281
pollen,ExtraTrees,3463,385,0.4999943247193825,0.6931415001109761,0.038997940719127655,0.0015520157758146524,0.5142857432365417,0.3043178338557482
pollen,LightGBM,3463,385,0.5009315583783365,0.6940891133682753,0.03258943557739258,0.005735260434448719,0.5246753096580505,0.41933574085123837
pollen,LinearModel,3463,385,0.49983110541702797,0.6929783265209986,0.026358872652053833,0.0018479524878785014,0.5090909004211426,0.3340174399781972
pollen,NeuralNetFastAI,3463,385,0.49896792713296956,0.6921254897055137,0.04170931875705719,0.007787457201629877,0.5194805264472961,0.6932622101157904
pollen,NeuralNetTorch,3463,385,0.5011313507956398,0.694280023281993,0.028578100726008415,0.008116183802485466,0.4961038827896118,0.43341306201182306
pollen,RandomForest,3463,385,0.5007901449469908,0.6939371908395097,0.036509767174720764,0.0014063657727092505,0.48051947355270386,0.3617907171137631
pollen,XGBoost,3463,385,0.501694323095765,0.6948429554387455,0.03027331829071045,0.002005046932026744,0.4961038827896118,0.4348409231752157
puma32H,CatBoost,7372,820,0.1303246023608141,0.20510328560207042,0.009321276098489761,0.023980403319001198,0.9060975313186646,1.421016096137464
puma32H,ExtraTrees,7372,820,0.14408992539953303,0.2226012859315733,0.011146084405481815,0.030865894630551338,0.8878048658370972,1.3984048259444535
puma32H,LightGBM,7372,820,0.14307609791670817,0.22348248828256093,0.009282175451517105,0.026141928508877754,0.8939024209976196,1.400119205005467
puma32H,LinearModel,7372,820,0.46264333195807367,0.6553565857618651,0.02155619114637375,0.02738424390554428,0.6390243768692017,0.9459896250627935
puma32H,NeuralNetFastAI,7372,820,0.10478599866859299,0.17293629830274806,0.012500233948230743,0.027280084788799286,0.9280487895011902,1.456678309943527
puma32H,NeuralNetTorch,7372,820,0.11027528583472973,0.18302085624244968,0.015485577285289764,0.030896993353962898,0.9207317233085632,1.621812392026186
puma32H,RandomForest,7372,820,0.15004621948385563,0.23619200415641323,0.014588222838938236,0.03193408623337746,0.8890243768692017,1.2546231758315116
puma32H,XGBoost,7372,820,0.14384430278764188,0.2299287025994679,0.015052832663059235,0.033658336848020554,0.8926829099655151,1.2421151648741215
puma8NH,CatBoost,7372,820,0.22947410614742686,0.3630146332234998,0.01690836250782013,0.04038609564304352,0.8402438759803772,1.167156192008406
puma8NH,ExtraTrees,7372,820,0.22637327704952132,0.3573982860875412,0.01820889115333557,0.04533937945961952,0.8426828980445862,1.2446388551034033
puma8NH,LightGBM,7372,820,0.23036202402368683,0.3652225091070561,0.01799064129590988,0.03358643874526024,0.8426828980445862,1.2445682440884411
puma8NH,LinearModel,7372,820,0.2454490263672204,0.3834116376653672,0.012235792353749275,0.052016887813806534,0.8341463208198547,1.4925358621403575
puma8NH,NeuralNetFastAI,7372,820,0.22589076262723234,0.3567239994266303,0.018577706068754196,0.053252749145030975,0.8463414907455444,1.2319333150517195
puma8NH,NeuralNetTorch,7372,820,0.22536357199736007,0.35371224586874894,0.017458058893680573,0.05471549928188324,0.8402438759803772,1.2611279429402202
puma8NH,RandomForest,7372,820,0.22559800508917516,0.35810283515243,0.016338005661964417,0.04543689265847206,0.8426828980445862,1.1541623510420322
puma8NH,XGBoost,7372,820,0.22900223789673418,0.3645293472998054,0.020192332565784454,0.03905671834945679,0.8426828980445862,1.245552321197465
qsar-biodeg,CatBoost,949,106,0.17734560194030996,0.29204726522539654,0.02310217171907425,0.051892586052417755,0.8867924809455872,0.5668319598771632
qsar-biodeg,ExtraTrees,949,106,0.1818146925848718,0.2956446821207622,0.02708301693201065,0.07998709380626678,0.8584905862808228,0.5029801209457219
qsar-biodeg,LightGBM,949,106,0.1682364872343067,0.28316995541374335,0.025341849774122238,0.05612626299262047,0.8962264060974121,0.598879958037287
qsar-biodeg,LinearModel,949,106,0.18492716904410667,0.30161840317872113,0.037043496966362,0.12495224177837372,0.8584905862808228,0.5875325391534716
qsar-biodeg,NeuralNetFastAI,949,106,0.16992315155724333,0.2761637981512089,0.039148490875959396,0.09990480542182922,0.8584905862808228,0.7647883761674166
qsar-biodeg,NeuralNetTorch,949,106,0.18802589214695103,0.3106756804109093,0.02978266030550003,0.05784247815608978,0.8679245114326477,0.7864677868783474
qsar-biodeg,RandomForest,949,106,0.16768347013590681,0.27901342620238595,0.027891092002391815,0.08634763211011887,0.8679245114326477,0.5342238340526819
qsar-biodeg,XGBoost,949,106,0.17847456098919418,0.2987022665286481,0.024412060156464577,0.07441654056310654,0.8867924809455872,0.5678344471380115
ringnorm,CatBoost,6660,740,0.030813271535127175,0.058214384658291415,0.005187025759369135,0.010756040923297405,0.9824324250221252,1.366210708161816
ringnorm,ExtraTrees,6660,740,0.03419130606716103,0.059926962041952865,0.005331321619451046,0.008533990010619164,0.9783783555030823,1.5804070639424026
ringnorm,LightGBM,6660,740,0.03019171545300237,0.057490275055106496,0.0038934662006795406,0.007363211363554001,0.9824324250221252,1.5733437361195683
ringnorm,LinearModel,6660,740,0.3068879573480936,0.4608947158506369,0.0182952880859375,0.038217924535274506,0.7783783674240112,1.3221060610376298
ringnorm,NeuralNetFastAI,6660,740,0.03531290979281648,0.06261660242755063,0.006082554813474417,0.011184911243617535,0.9770269989967346,1.375045116059482
ringnorm,NeuralNetTorch,6660,740,0.030297816175117634,0.05276324697431005,0.004796345252543688,0.008415506221354008,0.9783783555030823,1.3421865459531546
ringnorm,RandomForest,6660,740,0.05623677547565735,0.10009502064411964,0.008844353258609772,0.016018854454159737,0.9635134935379028,1.3068344709463418
ringnorm,XGBoost,6660,740,0.03499610812304367,0.06547579200329967,0.006342700682580471,0.01813664846122265,0.9783783555030823,1.2744229270610958
rmftsa_ladata,CatBoost,457,51,0.17052493858306841,0.28624746607839974,0.038187578320503235,0.08871225267648697,0.8627451062202454,0.5292785179335624
rmftsa_ladata,ExtraTrees,457,51,0.15346627893835013,0.24199595560313733,0.03814156353473663,0.1138402596116066,0.8627451062202454,0.5119900249410421
rmftsa_ladata,LightGBM,457,51,0.1656300326082417,0.26075573558005744,0.04041749984025955,0.062432799488306046,0.8823529481887817,0.5666187319438905
rmftsa_ladata,LinearModel,457,51,0.10982234765587398,0.19310206594580986,0.04451402649283409,0.0941024124622345,0.9411764740943909,0.5261144950054586
rmftsa_ladata,NeuralNetFastAI,457,51,0.0981914989496858,0.17607270584723442,0.042774468660354614,0.11979006975889206,0.9607843160629272,0.7322643878869712
rmftsa_ladata,NeuralNetTorch,457,51,0.1345239004800132,0.23581079189747373,0.036668580025434494,0.11638536304235458,0.9019607901573181,0.6394450620282441
rmftsa_ladata,RandomForest,457,51,0.15892900107641963,0.25923121706713304,0.02940557710826397,0.07834465056657791,0.8823529481887817,0.48052394296973944
rmftsa_ladata,XGBoost,457,51,0.17357850389858218,0.2813735134590645,0.03644312918186188,0.08728814125061035,0.9019607901573181,0.5934260031208396
spambase,CatBoost,4140,461,0.07981262670545519,0.14223477289398162,0.025338873267173767,0.0328180268406868,0.9479392766952515,1.115210368996486
spambase,ExtraTrees,4140,461,0.08860918583988188,0.1607322818232643,0.024059101939201355,0.027571316808462143,0.9479392766952515,0.860462305136025
spambase,LightGBM,4140,461,0.08593687294282777,0.1480410278614536,0.026792660355567932,0.04055185243487358,0.9414316415786743,1.0737300349865109
spambase,LinearModel,4140,461,0.10376696879683153,0.18314569663127164,0.023233316838741302,0.026903368532657623,0.9327548742294312,0.9814010728150606
spambase,NeuralNetFastAI,4140,461,0.09343602564300683,0.1701921663238024,0.017890745773911476,0.0321696475148201,0.9392624497413635,1.0781681640073657
spambase,NeuralNetTorch,4140,461,0.09004060447861706,0.16001448133214916,0.02341485768556595,0.029086560010910034,0.9370932579040527,0.938329063821584
spambase,RandomForest,4140,461,0.08993056046019585,0.1557398338931965,0.02693169191479683,0.02497916854918003,0.9370932579040527,0.9349902928806841
spambase,XGBoost,4140,461,0.09223729796230609,0.15394653178490803,0.031631313264369965,0.04301687702536583,0.9305856823921204,0.9385756319388747
sylvine,CatBoost,4611,513,0.08650302211724087,0.15158042924967585,0.018614303320646286,0.02107761614024639,0.9415204524993896,0.8929937328211963
sylvine,ExtraTrees,4611,513,0.08935963446192942,0.15698123391742067,0.014616130851209164,0.030497141182422638,0.9376218318939209,1.0433877208270133
sylvine,LightGBM,4611,513,0.08758727735289293,0.15230352863199995,0.013296723365783691,0.0304428618401289,0.9395711421966553,1.0381313860416412
sylvine,LinearModel,4611,513,0.15308464198390653,0.26093435692123507,0.017329951748251915,0.034081485122442245,0.8908382058143616,0.8622448518872261
sylvine,NeuralNetFastAI,4611,513,0.09843171738240154,0.16988203187745735,0.017299557104706764,0.02417740412056446,0.9337232112884521,0.9742480209097266
sylvine,NeuralNetTorch,4611,513,0.10132429122199724,0.17746338464453706,0.01858682557940483,0.036392826586961746,0.9337232112884521,1.1697322521358728
sylvine,RandomForest,4611,513,0.1102503694283119,0.189261132212125,0.014146421104669571,0.031094804406166077,0.9259259104728699,1.1375305410474539
sylvine,XGBoost,4611,513,0.08795617310680788,0.15530363326435567,0.013439345173537731,0.031321797519922256,0.9415204524993896,0.8866562100593001
tokyo1,CatBoost,863,96,0.0752977706044005,0.12236460745862639,0.02371641807258129,0.06703834980726242,0.9166666865348816,0.5165603738278151
tokyo1,ExtraTrees,863,96,0.07503815486861469,0.12463423844690914,0.019092176109552383,0.05417108163237572,0.9270833134651184,0.5846971240825951
tokyo1,LightGBM,863,96,0.09567483607416423,0.15287701243208576,0.02896701917052269,0.04235874116420746,0.9270833134651184,0.4883902841247618
tokyo1,LinearModel,863,96,0.12069232759092859,0.19088236848285764,0.040574926882982254,0.09437138587236404,0.90625,0.6740562948398292
tokyo1,NeuralNetFastAI,863,96,0.0894579601531063,0.1366903279406569,0.014862015843391418,0.06087203696370125,0.9375,0.5792399360798299
tokyo1,NeuralNetTorch,863,96,0.07190080599361863,0.12388128883513085,0.018317844718694687,0.03873545303940773,0.9479166865348816,0.5514132590033114
tokyo1,RandomForest,863,96,0.0738528083356382,0.12009101251946341,0.02473198063671589,0.05766482278704643,0.9270833134651184,0.48174133291468024
tokyo1,XGBoost,863,96,0.09993827207775231,0.15545684787530692,0.029924530535936356,0.06809194386005402,0.9166666865348816,0.5026386068202555
twonorm,CatBoost,6660,740,0.03205344228672707,0.05644840537029338,0.006628602277487516,0.013585492968559265,0.9770269989967346,1.4136753019411117
twonorm,ExtraTrees,6660,740,0.03262556606349185,0.059420768162940944,0.008999913930892944,0.014234834350645542,0.9797297120094299,1.2659417509566993
twonorm,LightGBM,6660,740,0.03300860685609378,0.05791798103428034,0.006639448925852776,0.014364237897098064,0.9810810685157776,1.3356945170089602
twonorm,LinearModel,6660,740,0.028986772168362127,0.0540569435080824,0.008537137880921364,0.011465846560895443,0.9810810685157776,1.2658931692130864
twonorm,NeuralNetFastAI,6660,740,0.03124019220654633,0.057160978355165974,0.009162791073322296,0.013881993480026722,0.9783783555030823,1.1470480249263346
twonorm,NeuralNetTorch,6660,740,0.029594947407653702,0.054504149931450405,0.008249405771493912,0.011196230538189411,0.9797297120094299,1.2702354132197797
twonorm,RandomForest,6660,740,0.03197907593851355,0.06001407544952189,0.008500397205352783,0.01583271659910679,0.9810810685157776,1.2599739469587803
twonorm,XGBoost,6660,740,0.035546732652153704,0.06264978924673498,0.008487731218338013,0.01428715605288744,0.9770269989967346,1.12406453397125
visualizing_soil,CatBoost,7776,865,0.000811838657953399,0.0012740479804214371,0.0007832269184291363,0.0009214059682562947,0.9988439083099365,2.108394260983914
visualizing_soil,ExtraTrees,7776,865,1.1847554683733065e-05,0.0003896882884875386,0.00020787885296158493,0.00038658559788018465,1.0,1.2497484229970723
visualizing_soil,LightGBM,7776,865,0.00016327380110098898,0.0010858450280337734,0.0006133538554422557,0.0010360560845583677,1.0,2.028044412145391
visualizing_soil,LinearModel,7776,865,7.106081864126399e-05,0.00041014266348524635,0.00030174735002219677,0.00038999426760710776,1.0,1.6134228857699782
visualizing_soil,NeuralNetFastAI,7776,865,0.0016540929962939055,0.0027754558066580624,0.0009902904275804758,0.0007799828890711069,0.9988439083099365,1.985994694987312
visualizing_soil,NeuralNetTorch,7776,865,2.4492390504058687e-06,0.0002820432565206517,0.00014603174349758774,0.00028142493101768196,1.0,1.8365822120103985
visualizing_soil,RandomForest,7776,865,0.000504123858027022,0.0012475353240649705,0.0007839752361178398,0.0010729077039286494,1.0,1.545837579993531
visualizing_soil,XGBoost,7776,865,0.0014599803136030754,0.0022257119514688924,0.0010174791095778346,0.0008633848046883941,0.9988439083099365,2.703404145780951
wilt,CatBoost,4355,484,0.03244823412512012,0.056418583739810096,0.0066217463463544846,0.012007092125713825,0.9793388247489929,0.9284667409956455
wilt,ExtraTrees,4355,484,0.03088932262594128,0.054348327950809065,0.005781936924904585,0.010998880490660667,0.9814049601554871,0.9547893139533699
wilt,LightGBM,4355,484,0.03058271429843755,0.05767156126995194,0.004944587126374245,0.014222253113985062,0.9834710955619812,1.1046302560716867
wilt,LinearModel,4355,484,0.029728198704192996,0.04979315619437771,0.008794419467449188,0.010504118166863918,0.9793388247489929,0.8334172731265426
wilt,NeuralNetFastAI,4355,484,0.022167263913364467,0.03656168339216496,0.006238935049623251,0.01118517480790615,0.9834710955619812,1.2774861531797796
wilt,NeuralNetTorch,4355,484,0.026877394867132715,0.04423022586589622,0.0072155361995100975,0.011344638653099537,0.9834710955619812,1.6413044838700444
wilt,RandomForest,4355,484,0.034143319528773926,0.05754783760475352,0.008138777688145638,0.011625668033957481,0.9772727489471436,1.063773542875424
wilt,XGBoost,4355,484,0.03605348325984706,0.0600180737730793,0.008443009108304977,0.01693611592054367,0.9772727489471436,1.0059821780305356
wind,CatBoost,5916,658,0.1824837465226736,0.2939970757546124,0.018483690917491913,0.03979653865098953,0.8632218837738037,1.1604773870203644
wind,ExtraTrees,5916,658,0.18724107736557655,0.3026327184355218,0.014933161437511444,0.037405408918857574,0.8723404407501221,1.025448323925957
wind,LightGBM,5916,658,0.18011365290473666,0.2889805372562148,0.01816771924495697,0.04452976956963539,0.8708206415176392,1.1889330679550767
wind,LinearModel,5916,658,0.19794407405887032,0.317184089996898,0.016953255981206894,0.03355429321527481,0.8662614226341248,1.6755444640293717
