dataset,model,cal_size,test_size,Venn-Abers_brier,Venn-Abers_logloss,Venn-Abers_kuiper,Venn-Abers_ece-15,Venn-Abers_accuracy,Venn-Abers_time
Australian,RandomForest,621,69,0.1668815862237218,0.28971087278467955,0.052404873073101044,0.09231416881084442,0.8550724387168884,0.007051544031128287
Australian,XGBoost,621,69,0.15135299790064938,0.2767890562761758,0.04402168095111847,0.09598416090011597,0.8985507488250732,0.009988785022869706
Bioresponse,CatBoost,3375,376,0.28256098911150807,0.44194344162555416,0.024398311972618103,0.03964279964566231,0.8058510422706604,0.024687455035746098
Bioresponse,ExtraTrees,3375,376,0.2865397437602571,0.44139042716973376,0.026506716385483742,0.06037984415888786,0.8005319237709045,0.013913103146478534
Bioresponse,LightGBM,3375,376,0.28044422728521945,0.4367507088642886,0.038092464208602905,0.07390069216489792,0.813829779624939,0.026188747957348824
Bioresponse,LinearModel,3375,376,0.3668969004519644,0.5517177603781855,0.047498539090156555,0.08011049032211304,0.7446808218955994,0.01841541286557913
Bioresponse,NeuralNetFastAI,3375,376,0.2872131378869995,0.44422393543961,0.023889878764748573,0.045976925641298294,0.7765957713127136,0.021656116005033255
Bioresponse,NeuralNetTorch,3375,376,0.2976101613106735,0.45851783853376604,0.0286715030670166,0.051820334047079086,0.7765957713127136,0.023659017868340015
Bioresponse,RandomForest,3375,376,0.28498988182438517,0.44121030557076185,0.031491346657276154,0.07015236467123032,0.8085106611251831,0.02339589479379356
Bioresponse,XGBoost,3375,376,0.27810635083609875,0.43610288786169077,0.02794351801276207,0.054930686950683594,0.8085106611251831,0.026708204997703433
Click_prediction_small,CatBoost,35953,3995,0.2535622710031559,0.4120961277350418,0.008670900017023087,0.010923588648438454,0.8367959856987,0.2178545391652733
Click_prediction_small,ExtraTrees,35953,3995,0.2602109777932658,0.4207090924505692,0.0063138678669929504,0.010096549987792969,0.8345431685447693,0.25621065800078213
Click_prediction_small,LightGBM,35953,3995,0.2583206063334424,0.41907790965365993,0.0105892987921834,0.012882097624242306,0.8372966051101685,0.19290271308273077
Click_prediction_small,LinearModel,35953,3995,0.26114036260684675,0.4241855593949191,0.012528189457952976,0.020727774128317833,0.8345431685447693,0.21294919308274984
Click_prediction_small,NeuralNetFastAI,35953,3995,0.258623528887938,0.420182280679877,0.014131926000118256,0.006427026819437742,0.8375469446182251,0.21527525084093213
Click_prediction_small,NeuralNetTorch,35953,3995,0.2593801189010097,0.41819135706695426,0.005465175025165081,0.0075722960755229,0.8340425491333008,0.20860841404646635
Click_prediction_small,RandomForest,35953,3995,0.2593897088915885,0.4185085015751146,0.004758048802614212,0.01116387639194727,0.8345431685447693,0.2616787781007588
Click_prediction_small,XGBoost,35953,3995,0.2578824551932689,0.41731101646530366,0.0073830485343933105,0.01165681704878807,0.8357947468757629,0.20271230908110738
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,CatBoost,1440,160,0.41330670932665525,0.6045937244349625,0.0914282351732254,0.1314421445131302,0.7437499761581421,0.009042799938470125
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,ExtraTrees,1440,160,0.500409029643557,0.6935927775254639,0.182227224111557,0.014934656210243702,0.518750011920929,0.006720256991684437
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,LightGBM,1440,160,0.5168071032889235,0.7100260737119004,0.08946120738983154,0.05238891765475273,0.375,0.007572406204417348
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,LinearModel,1440,160,0.5015947537701296,0.6947423237197319,0.15055882930755615,0.00960720144212246,0.45625001192092896,0.006273095030337572
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,NeuralNetFastAI,1440,160,0.4945009881173661,0.6876467657103451,0.18776732683181763,0.040466174483299255,0.5625,0.008129586931318045
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,NeuralNetTorch,1440,160,0.5017525764784806,0.6949108056246202,0.08449698239564896,0.009785899892449379,0.46875,0.008024005219340324
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,RandomForest,1440,160,0.5121194473087607,0.7053410118926123,0.05292119085788727,0.0798783153295517,0.44999998807907104,0.00743321399204433
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,XGBoost,1440,160,0.5015285105269023,0.6946976987262804,0.044002629816532135,0.02241075411438942,0.512499988079071,0.005798841128125787
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,CatBoost,1440,160,0.4144427541597553,0.60504937689335,0.0729377493262291,0.06465978920459747,0.699999988079071,0.009071002947166562
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,ExtraTrees,1440,160,0.46405470253414444,0.656528494181281,0.061908356845378876,0.09388784319162369,0.6312500238418579,0.008761127013713121
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,LightGBM,1440,160,0.4444440590736776,0.6359773004952664,0.052354805171489716,0.08410216122865677,0.6625000238418579,0.009166173171252012
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,LinearModel,1440,160,0.49992606807133216,0.6930733736706289,0.23231711983680725,0.0008205301710404456,0.5062500238418579,0.006144037935882807
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,NeuralNetFastAI,1440,160,0.413644871231247,0.6031063304238237,0.04780079424381256,0.04800516366958618,0.699999988079071,0.010403858032077551
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,NeuralNetTorch,1440,160,0.4053091086356345,0.5951208316602606,0.06510372459888458,0.08535552024841309,0.699999988079071,0.008515202905982733
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,RandomForest,1440,160,0.47892999559389515,0.6716773751989222,0.06953524053096771,0.03206079453229904,0.612500011920929,0.00848369114100933
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,XGBoost,1440,160,0.4408267960190976,0.6316119939773268,0.06129223108291626,0.051049087196588516,0.65625,0.009087742073461413
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,CatBoost,1440,160,0.2956052757877128,0.44990553702415614,0.058590229600667953,0.07760169357061386,0.793749988079071,0.012409865157678723
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,ExtraTrees,1440,160,0.39359371115341485,0.5776320167190948,0.035930976271629333,0.06000424921512604,0.706250011920929,0.009638780960813165
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,LightGBM,1440,160,0.312959440524868,0.4731481442218115,0.05058377981185913,0.07581155002117157,0.768750011920929,0.012782402103766799
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,LinearModel,1440,160,0.5031726923986649,0.6965329271971138,0.25177305936813354,0.011060700751841068,0.4937500059604645,0.005782754858955741
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,NeuralNetFastAI,1440,160,0.28638243772145655,0.4388062280575453,0.08182890713214874,0.04784977808594704,0.793749988079071,0.01563975401222706
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,NeuralNetTorch,1440,160,0.30081655122979944,0.462022324019021,0.028146758675575256,0.06574579328298569,0.78125,0.011876254109665751
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,RandomForest,1440,160,0.38825648718865974,0.5735136117448258,0.03007681667804718,0.05419046804308891,0.7124999761581421,0.009531847899779677
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,XGBoost,1440,160,0.33476113163529514,0.5062581855575521,0.038581013679504395,0.06775739789009094,0.7437499761581421,0.010823521064594388
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,CatBoost,1440,160,0.39672285584930334,0.5730614751034867,0.03318460285663605,0.08190593123435974,0.643750011920929,0.010562052018940449
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,ExtraTrees,1440,160,0.49002237613542754,0.6832154061231028,0.043129369616508484,0.031967103481292725,0.5687500238418579,0.005574310896918178
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,LightGBM,1440,160,0.48605200547872895,0.6790404914782017,0.03590819239616394,0.05571255832910538,0.5874999761581421,0.008425273932516575
