dataset,model,cal_size,test_size,Quadratic_brier,Quadratic_logloss,Quadratic_kuiper,Quadratic_ece-15,Quadratic_accuracy,Quadratic_time
OVA_Colon,XGBoost,1390,155,0.07122686859952226,0.16873647859279856,0.018860766664147377,0.033561524003744125,0.9612902998924255,0.004930499941110611
OVA_Endometrium,CatBoost,1390,155,0.05586952838951372,0.10427249354558563,0.01968023180961609,0.028534628450870514,0.9612902998924255,0.00523525383323431
OVA_Endometrium,ExtraTrees,1390,155,0.05596481155182579,0.1004264322902017,0.015902284532785416,0.03740232065320015,0.9677419066429138,0.005403804127126932
OVA_Endometrium,LightGBM,1390,155,0.04626869507214215,0.09073374123424573,0.01892080530524254,0.03955208882689476,0.9741935729980469,0.005371626000851393
OVA_Endometrium,LinearModel,1390,155,0.03820260708791958,0.07176384638946512,0.013083322905004025,0.02067716047167778,0.9806451797485352,0.0062633091583848
OVA_Endometrium,NeuralNetFastAI,1390,155,0.04392545625844714,0.0782188049200425,0.01021131593734026,0.017478130757808685,0.9741935729980469,0.0060075148940086365
OVA_Endometrium,NeuralNetTorch,1390,155,0.04382671822496139,0.09322185492009401,0.013563929125666618,0.02322797290980816,0.9806451797485352,0.006412567105144262
OVA_Endometrium,RandomForest,1390,155,0.060421362673435564,0.11828917558704376,0.022444311529397964,0.04096989706158638,0.9612902998924255,0.005391715792939067
OVA_Endometrium,XGBoost,1390,155,0.05094155026827323,0.10151627828265015,0.02084944024682045,0.03735194355249405,0.9677419066429138,0.005196330836042762
OVA_Kidney,CatBoost,1390,155,0.013376235628021052,0.039856388468622495,0.009833344258368015,0.010542178526520729,0.9935483932495117,0.006110307993367314
OVA_Kidney,ExtraTrees,1390,155,0.015630365823336594,0.06421953322800315,0.015757275745272636,0.019070612266659737,0.9935483932495117,0.009420787915587425
OVA_Kidney,LightGBM,1390,155,0.013758694038251395,0.039432973147191006,0.011039646342396736,0.010552187450230122,0.9935483932495117,0.005647832062095404
OVA_Kidney,LinearModel,1390,155,0.014716554345489288,0.03999543567365984,0.013486775569617748,0.012464026920497417,0.9935483932495117,0.008866528980433941
OVA_Kidney,NeuralNetFastAI,1390,155,0.016971264580685996,0.04191531995403624,0.012409307062625885,0.02058514580130577,0.9935483932495117,0.006814546184614301
OVA_Kidney,NeuralNetTorch,1390,155,0.016564122964024323,0.04507230212822069,0.016731884330511093,0.016085300594568253,0.9935483932495117,0.005511504132300615
OVA_Kidney,RandomForest,1390,155,0.016490402678336073,0.05124375438310575,0.01301821693778038,0.018416425213217735,0.9935483932495117,0.005054465960711241
OVA_Kidney,XGBoost,1390,155,0.013599273384286828,0.040555992928876794,0.012002809904515743,0.011642293073236942,0.9935483932495117,0.00544192991219461
OVA_Lung,CatBoost,1390,155,0.016124122605579057,0.052009184663951775,0.012379706837236881,0.008802531287074089,0.9935483932495117,0.005714584840461612
OVA_Lung,ExtraTrees,1390,155,0.023697620216654086,0.08089152497066728,0.010653244331479073,0.01028656680136919,0.9870967864990234,0.0039757960475981236
OVA_Lung,LightGBM,1390,155,0.01907043936871448,0.061660725148614724,0.01540551707148552,0.01150796189904213,0.9935483932495117,0.005723586771637201
OVA_Lung,LinearModel,1390,155,0.027914371287477712,0.06445701995379577,0.013924972154200077,0.015647171065211296,0.9806451797485352,0.010240023955702782
OVA_Lung,NeuralNetFastAI,1390,155,0.03730752173517512,0.06988940607239917,0.009363682940602303,0.018460117280483246,0.9741935729980469,0.006130848079919815
OVA_Lung,NeuralNetTorch,1390,155,0.02604254679695469,0.07426957821835516,0.020774967968463898,0.018025582656264305,0.9870967864990234,0.004990545799955726
OVA_Lung,RandomForest,1390,155,0.033086124405425875,0.11262119182352422,0.014705909416079521,0.014372270554304123,0.9806451797485352,0.008648090995848179
OVA_Lung,XGBoost,1390,155,0.01656437604142502,0.05067050998499367,0.012257731519639492,0.010288606397807598,0.9935483932495117,0.0050521239172667265
OVA_Ovary,CatBoost,1390,155,0.10627562353354876,0.17684889681494284,0.023249369114637375,0.049931902438402176,0.9225806593894958,0.005162149900570512
OVA_Ovary,ExtraTrees,1390,155,0.11902138211553118,0.18609866425708538,0.03358672186732292,0.07541072368621826,0.9161290526390076,0.010176394134759903
OVA_Ovary,LightGBM,1390,155,0.09687778370496841,0.16057050929634561,0.021759390830993652,0.04433263838291168,0.9419354796409607,0.005280049983412027
OVA_Ovary,LinearModel,1390,155,0.11036278370728698,0.1837110045758044,0.024762317538261414,0.05718659982085228,0.9290322661399841,0.008980466984212399
OVA_Ovary,NeuralNetFastAI,1390,155,0.111208264765739,0.17243369909119521,0.03125791251659393,0.07279849052429199,0.9096774458885193,0.005622076103463769
OVA_Ovary,NeuralNetTorch,1390,155,0.09687923698162838,0.15143723516779817,0.026770293712615967,0.053449954837560654,0.9290322661399841,0.00421867985278368
OVA_Ovary,RandomForest,1390,155,0.119290886856811,0.1854956136417865,0.03683200478553772,0.07656663656234741,0.9225806593894958,0.0066858939826488495
OVA_Ovary,XGBoost,1390,155,0.09679084830667331,0.16770590616686623,0.023666102439165115,0.03982410579919815,0.9354838728904724,0.005187952890992165
OVA_Prostate,CatBoost,1390,155,0.014312890682144381,0.06851903843722602,0.0064513469114899635,0.009354996494948864,0.9935483932495117,0.006763570010662079
OVA_Prostate,ExtraTrees,1390,155,0.014147960057413008,0.07576230072472556,0.006451521068811417,0.00985360611230135,0.9935483932495117,0.009710201993584633
OVA_Prostate,LightGBM,1390,155,0.012893761546583003,0.05048383109911004,0.006776303052902222,0.006771381478756666,0.9935483932495117,0.008414522046223283
OVA_Prostate,LinearModel,1390,155,0.025479114590238754,0.5921934425404499,0.013592064380645752,0.013592058792710304,0.9870967864990234,0.008431903086602688
OVA_Prostate,NeuralNetFastAI,1390,155,0.025806451612921194,1.126923205698076,0.012903233990073204,0.012903321534395218,0.9870967864990234,0.008903478039428592
OVA_Prostate,NeuralNetTorch,1390,155,0.012903225806446794,0.1890907208332065,0.006451614201068878,0.006451702676713467,0.9935483932495117,0.006884176982566714
OVA_Prostate,RandomForest,1390,155,0.016474938514670467,0.05960112326846698,0.00853474996984005,0.01379840262234211,0.9935483932495117,0.014004559954628348
OVA_Prostate,XGBoost,1390,155,0.020104669837615784,0.05676018897846522,0.006446952000260353,0.012426132336258888,0.9870967864990234,0.005786160007119179
PhishingWebsites,CatBoost,9949,1106,0.04883078538686383,0.0857994657148295,0.009259073995053768,0.02015804499387741,0.9629294872283936,0.028962841955944896
PhishingWebsites,ExtraTrees,9949,1106,0.056920992868676225,0.09861255052977841,0.010397477075457573,0.016249822452664375,0.9638336300849915,0.03416265710256994
PhishingWebsites,LightGBM,9949,1106,0.047313258555994185,0.07983759571988554,0.009130769409239292,0.01516752876341343,0.9647377729415894,0.02689094003289938
PhishingWebsites,LinearModel,9949,1106,0.09420748587113939,0.15239826388423697,0.008268071338534355,0.022788582369685173,0.9339963793754578,0.014307008124887943
PhishingWebsites,NeuralNetFastAI,9949,1106,0.04914976182857491,0.08176082518924951,0.007148155942559242,0.01509573683142662,0.965641975402832,0.026021516881883144
PhishingWebsites,NeuralNetTorch,9949,1106,0.04879347532261814,0.08242868842099775,0.009107961319386959,0.015611985698342323,0.9647377729415894,0.023419344099238515
PhishingWebsites,RandomForest,9949,1106,0.0563881045011485,0.0984500898939769,0.010895775631070137,0.014583462849259377,0.9620253443717957,0.03771608415991068
PhishingWebsites,XGBoost,9949,1106,0.04812268746680964,0.08493813399407754,0.008659305050969124,0.013950505293905735,0.965641975402832,0.027747711865231395
Run_or_walk_information,CatBoost,79729,8859,0.009260762725261091,0.01718144797593015,0.0022513228468596935,0.0032363696955144405,0.9939045310020447,0.08485682192258537
Run_or_walk_information,ExtraTrees,79729,8859,0.011991618576927975,0.02333104284562282,0.0037190131843090057,0.00536404550075531,0.9931143522262573,0.2180513588245958
Run_or_walk_information,LightGBM,79729,8859,0.008503293414412427,0.0161781771811445,0.002208514604717493,0.0023874850012362003,0.9943560361862183,0.12246381305158138
Run_or_walk_information,LinearModel,79729,8859,0.26580689636099836,0.40168800976007296,0.049748290330171585,0.10306472331285477,0.789818286895752,0.0973065469879657
Run_or_walk_information,NeuralNetFastAI,79729,8859,0.013230125304579668,0.025840597902827306,0.0027256510220468044,0.003295908449217677,0.9914211630821228,0.14418863295577466
Run_or_walk_information,NeuralNetTorch,79729,8859,0.010788761002372037,0.020989493525857043,0.003630617167800665,0.00439030397683382,0.9935658574104309,0.2729739199858159
Run_or_walk_information,RandomForest,79729,8859,0.013235505598966597,0.02510518079232988,0.0034672380425035954,0.005385321099311113,0.99232417345047,0.1663383380509913
Run_or_walk_information,XGBoost,79729,8859,0.009981349430003263,0.018231407316207444,0.002186208963394165,0.0032086879946291447,0.9934529662132263,0.09247233299538493
Satellite,CatBoost,4590,510,0.014152826769373584,0.02513788003620992,0.006227250676602125,0.007281783036887646,0.9882352948188782,0.008498358074575663
Satellite,ExtraTrees,4590,510,0.01577424912453986,0.025345251871250793,0.0058419848792254925,0.007727500516921282,0.9882352948188782,0.018705044873058796
Satellite,LightGBM,4590,510,0.01554847328107082,0.026430774323944275,0.0069940355606377125,0.007671944797039032,0.9882352948188782,0.011862935964018106
Satellite,LinearModel,4590,510,0.015110153490919856,0.026235607493550528,0.0061184437945485115,0.007361155468970537,0.9921568632125854,0.010656191036105156
Satellite,NeuralNetFastAI,4590,510,0.012435656558464991,0.02354437435713702,0.004521641880273819,0.007475301157683134,0.9921568632125854,0.018042400944978
Satellite,NeuralNetTorch,4590,510,0.016438400042405203,0.029931950459155542,0.0068184444680809975,0.007974171079695225,0.9882352948188782,0.013600763864815235
Satellite,RandomForest,4590,510,0.013519530670469064,0.024352987562146364,0.004756811074912548,0.009124252013862133,0.9882352948188782,0.019113832851871848
Satellite,XGBoost,4590,510,0.01487845546167945,0.02607175987986614,0.00612357072532177,0.006249241065233946,0.9901960492134094,0.009073787834495306
SpeedDating,CatBoost,7540,838,0.17620086359769035,0.28958322861819574,0.018254291266202927,0.02818915620446205,0.8830549120903015,0.00997242983430624
SpeedDating,ExtraTrees,7540,838,0.19214912811587656,0.3091313275863915,0.016636233776807785,0.03536510467529297,0.8687350749969482,0.0256666939239949
SpeedDating,LightGBM,7540,838,0.17610099221986794,0.2900898068606739,0.02188744582235813,0.03013208881020546,0.8866348266601562,0.010050888173282146
SpeedDating,LinearModel,7540,838,0.18911296530564733,0.3114430841518298,0.026654459536075592,0.03581363707780838,0.8723150491714478,0.012160050915554166
SpeedDating,NeuralNetFastAI,7540,838,0.18730697513992955,0.3062932025996407,0.022429579868912697,0.0316130667924881,0.8782815933227539,0.010825151111930609
SpeedDating,NeuralNetTorch,7540,838,0.18749528046236297,0.3067522686156664,0.0220066849142313,0.02965828776359558,0.8675417900085449,0.012236893875524402
SpeedDating,RandomForest,7540,838,0.19040171268337577,0.3100997462734051,0.020421400666236877,0.03492197394371033,0.8699284195899963,0.03758990904316306
SpeedDating,XGBoost,7540,838,0.1750942347338887,0.2888722389146724,0.021028950810432434,0.02461199276149273,0.8830549120903015,0.011251432122662663
Titanic,CatBoost,1980,221,0.25295267030313545,0.40844780216992577,0.06500279158353806,0.0507243350148201,0.8325791954994202,0.0038340550381690264
Titanic,ExtraTrees,1980,221,0.2596687693327303,0.42187763777321957,0.06905154138803482,0.06389419734477997,0.8325791954994202,0.003801317885518074
Titanic,LightGBM,1980,221,0.2528273015492212,0.40801409375786485,0.06589507311582565,0.051262591034173965,0.8325791954994202,0.004051174037158489
Titanic,LinearModel,1980,221,0.2700891721575921,0.44027197586913913,0.06924455612897873,0.08164820075035095,0.8325791954994202,0.004002808127552271
Titanic,NeuralNetFastAI,1980,221,0.2534278265832167,0.4084370459232106,0.06712246686220169,0.05568991228938103,0.8325791954994202,0.0034450350794941187
Titanic,NeuralNetTorch,1980,221,0.2538081855450836,0.4105466826689485,0.06670372188091278,0.05354387313127518,0.8325791954994202,0.003627012949436903
Titanic,RandomForest,1980,221,0.25612322253079395,0.4157420205560612,0.06654287129640579,0.0502115860581398,0.8325791954994202,0.003971015103161335
Titanic,XGBoost,1980,221,0.25320531366843446,0.40854139009841833,0.06587087363004684,0.052293796092271805,0.8325791954994202,0.0037727761082351208
ada,CatBoost,3732,415,0.1700322697762155,0.267167373423052,0.013038456439971924,0.031139208003878593,0.8867470026016235,0.007956824963912368
ada,ExtraTrees,3732,415,0.19418798699559073,0.30468394477051547,0.016812000423669815,0.039536409080028534,0.8602409362792969,0.01853042491711676
ada,LightGBM,3732,415,0.17139852151477158,0.27337319416432554,0.015213314443826675,0.046465914696455,0.8819277286529541,0.007385736098513007
ada,LinearModel,3732,415,0.19709371942628365,0.3111667233980264,0.014094721525907516,0.03380923718214035,0.8554216623306274,0.020260392921045423
ada,NeuralNetFastAI,3732,415,0.1861369291071033,0.29562940374658153,0.017787130549550056,0.03337782248854637,0.8771084547042847,0.010315912077203393
ada,NeuralNetTorch,3732,415,0.18466281033612925,0.28870247109747177,0.014019355177879333,0.03803062066435814,0.8698795437812805,0.0058961070608347654
ada,RandomForest,3732,415,0.18132325576569905,0.2876278203692064,0.011633321642875671,0.04031650349497795,0.8771084547042847,0.006641380954533815
ada,XGBoost,3732,415,0.1696144839373632,0.26803776051935085,0.009619196876883507,0.0299124363809824,0.8819277286529541,0.0077477439772337675
adult,CatBoost,43957,4885,0.17123098025872296,0.2706662670727258,0.00527927465736866,0.009998798370361328,0.8771750330924988,0.05244011105969548
adult,ExtraTrees,43957,4885,0.19002806801274394,0.3000094722000079,0.005671785678714514,0.017015818506479263,0.8638690114021301,0.12068184581585228
adult,LightGBM,43957,4885,0.17077260357370694,0.2689324186576926,0.005871661938726902,0.01286805048584938,0.8769702911376953,0.051483910996466875
adult,LinearModel,43957,4885,0.20331880401462044,0.31880807651563087,0.008915053680539131,0.011628304608166218,0.8538382649421692,0.08288305508904159
adult,NeuralNetFastAI,43957,4885,0.18922384419346033,0.29940075328290333,0.007876068353652954,0.008713467046618462,0.8640736937522888,0.06247692205943167
adult,NeuralNetTorch,43957,4885,0.19131152749855196,0.30105500985417494,0.007125470321625471,0.01175593864172697,0.8628454208374023,0.057280564215034246
adult,RandomForest,43957,4885,0.1870664414515093,0.2939678302588518,0.006748721934854984,0.01300886832177639,0.8630501627922058,0.0972905158996582
adult,XGBoost,43957,4885,0.17014695993458864,0.2679894961692235,0.0056967297568917274,0.012140236794948578,0.8765609264373779,0.05069439182989299
ailerons,CatBoost,12375,1375,0.15974780737833905,0.2603045850576822,0.012650560587644577,0.026046177372336388,0.8909090757369995,0.015326669905334711
ailerons,ExtraTrees,12375,1375,0.16839078835389623,0.2753927199607775,0.008270896971225739,0.02090860716998577,0.8807272911071777,0.020514709874987602
ailerons,LightGBM,12375,1375,0.15868227641647553,0.25808350847703243,0.010344166308641434,0.020801883190870285,0.8909090757369995,0.017372926929965615
ailerons,LinearModel,12375,1375,0.16989273341428254,0.276040096820587,0.010041657835245132,0.0194809939712286,0.8814545273780823,0.011919021140784025
ailerons,NeuralNetFastAI,12375,1375,0.16665306891423218,0.2701880343946047,0.009660884737968445,0.02293700911104679,0.8821818232536316,0.018014249857515097
ailerons,NeuralNetTorch,12375,1375,0.16475754748707175,0.26770047696827254,0.00904257781803608,0.02411862462759018,0.8829091191291809,0.016767570050433278
ailerons,RandomForest,12375,1375,0.1635375146125237,0.32829151674001233,0.00928646232932806,0.026483498513698578,0.8807272911071777,0.04447571304626763
ailerons,XGBoost,12375,1375,0.15921139145771784,0.25863954106331577,0.009075237438082695,0.024188822135329247,0.8880000114440918,0.01726763090118766
arcene,CatBoost,90,10,0.3940082023834621,0.8119893861794566,0.14268386363983154,0.2593673765659332,0.699999988079071,0.0029998209793120623
arcene,ExtraTrees,90,10,0.27181409000161005,0.48418621619611474,0.0977022647857666,0.24025657773017883,0.8999999761581421,0.0025983129162341356
arcene,LightGBM,90,10,0.4070887728281349,0.6518838113141194,0.1344110071659088,0.2895696759223938,0.699999988079071,0.003634675871580839
arcene,LinearModel,90,10,0.27555044437076315,0.4208795518242872,0.10751157253980637,0.2883449196815491,0.699999988079071,0.00384329492226243
arcene,NeuralNetFastAI,90,10,0.3238418952889893,0.5599010174386488,0.1249297708272934,0.27401283383369446,0.800000011920929,0.00600479100830853
arcene,NeuralNetTorch,90,10,0.37378132715564427,0.8773184068181397,0.15501195192337036,0.2531372606754303,0.699999988079071,0.0032932281028479338
arcene,RandomForest,90,10,0.39134447656778604,0.736908069583106,0.09890301525592804,0.2740163207054138,0.800000011920929,0.002457423135638237
arcene,XGBoost,90,10,0.395082749501751,0.6146599007124696,0.11110316216945648,0.2650425434112549,0.699999988079071,0.0026506558060646057
arsenic-female-bladder,CatBoost,503,56,0.19621637089351932,0.31317357942497936,0.024284791201353073,0.0724453330039978,0.8928571343421936,0.0035658099222928286
arsenic-female-bladder,ExtraTrees,503,56,0.20871674414008953,0.3337943682521581,0.04039577394723892,0.10045173019170761,0.8571428656578064,0.0058338819071650505
arsenic-female-bladder,LightGBM,503,56,0.21424944891690986,0.341332991115074,0.04360991716384888,0.07432543486356735,0.8571428656578064,0.004860797896981239
arsenic-female-bladder,LinearModel,503,56,0.23957592245606385,0.3720931444278116,0.04615183174610138,0.09668930619955063,0.8392857313156128,0.0033084300812333822
arsenic-female-bladder,NeuralNetFastAI,503,56,0.20824924233386474,0.31614839782083143,0.034927695989608765,0.07239146530628204,0.8392857313156128,0.004120067926123738
arsenic-female-bladder,NeuralNetTorch,503,56,0.18497060074421334,0.30937950624844535,0.04737555980682373,0.0971045047044754,0.875,0.0051520338747650385
arsenic-female-bladder,RandomForest,503,56,0.21871477063541359,0.35776154800641363,0.04847535490989685,0.08132094889879227,0.8571428656578064,0.007983725052326918
arsenic-female-bladder,XGBoost,503,56,0.20933992459669007,0.34021900384510795,0.027556151151657104,0.0703185424208641,0.8571428656578064,0.0035335090942680836
autoUniv-au1-1000,CatBoost,900,100,0.3624475003611917,0.5502573117543083,0.04810471832752228,0.10097096115350723,0.7799999713897705,0.0034122890792787075
autoUniv-au1-1000,ExtraTrees,900,100,0.3610573018652584,0.5581803026040536,0.03086322546005249,0.08108824491500854,0.7699999809265137,0.003291667904704809
autoUniv-au1-1000,LightGBM,900,100,0.3525969260288236,0.5467721431794631,0.042572021484375,0.14165477454662323,0.7799999713897705,0.0031008559744805098
autoUniv-au1-1000,LinearModel,900,100,0.37871067217305765,0.5713932009907492,0.0655151829123497,0.11744137108325958,0.75,0.0032460070215165615
autoUniv-au1-1000,NeuralNetFastAI,900,100,0.3501506813539358,0.5378377976870644,0.04027566686272621,0.08818502724170685,0.7799999713897705,0.003274099202826619
autoUniv-au1-1000,NeuralNetTorch,900,100,0.3540038408070297,0.5361902890186012,0.04945404827594757,0.051282044500112534,0.75,0.003779662074521184
autoUniv-au1-1000,RandomForest,900,100,0.38214541926275636,0.5694656515848385,0.04402020573616028,0.11370497196912766,0.7300000190734863,0.0032617920078337193
autoUniv-au1-1000,XGBoost,900,100,0.36314500503756575,0.5486424145679609,0.0516047477722168,0.11896291375160217,0.75,0.003276685019955039
bank-marketing,CatBoost,40689,4522,0.1172728558174229,0.1864671659101437,0.005309343338012695,0.008177550509572029,0.9130915403366089,0.0405800798907876
bank-marketing,ExtraTrees,40689,4522,0.12629316200251794,0.2006903243928775,0.009236261248588562,0.013071655295789242,0.904245913028717,0.1529432749375701
bank-marketing,LightGBM,40689,4522,0.11933437754418963,0.18903684675426904,0.005667626857757568,0.01000557653605938,0.9122070074081421,0.03960729809477925
bank-marketing,LinearModel,40689,4522,0.14114015189282456,0.2279673742942372,0.006321784108877182,0.007033522706478834,0.8987174034118652,0.038224306888878345
bank-marketing,NeuralNetFastAI,40689,4522,0.12030431455636052,0.19093270570603785,0.0058984942734241486,0.009672306478023529,0.9119858741760254,0.04314779909327626
bank-marketing,NeuralNetTorch,40689,4522,0.12020741354013924,0.19055907470964686,0.0071199992671608925,0.00912532676011324,0.9113224148750305,0.0431472840718925
bank-marketing,RandomForest,40689,4522,0.12541535355293484,0.19899203606445107,0.0083975400775671,0.011210893280804157,0.9057939052581787,0.11785579309798777
bank-marketing,XGBoost,40689,4522,0.11926435843694341,0.19008187133554033,0.0058969054371118546,0.007600758224725723,0.9130915403366089,0.03475215705111623
bank32nh,CatBoost,7372,820,0.26946548178528995,0.41268021442351616,0.022236496210098267,0.04849422723054886,0.792682945728302,0.010945545043796301
bank32nh,ExtraTrees,7372,820,0.27120210724002286,0.4162870303001423,0.023619644343852997,0.045593395829200745,0.7987805008888245,0.006930049974471331
bank32nh,LightGBM,7372,820,0.2686692558894887,0.4126616667591136,0.024789318442344666,0.04616343602538109,0.79756098985672,0.010947753908112645
bank32nh,LinearModel,7372,820,0.26883449735586157,0.4108178769804005,0.0210710521787405,0.03997271507978439,0.7939024567604065,0.010440442943945527
bank32nh,NeuralNetFastAI,7372,820,0.255479079861971,0.39551457497979803,0.022805646061897278,0.03476963937282562,0.8097561001777649,0.011916224146261811
bank32nh,NeuralNetTorch,7372,820,0.2616303330791987,0.404313289341587,0.017206745222210884,0.027788516134023666,0.8085365891456604,0.010652115102857351
bank32nh,RandomForest,7372,820,0.285076042578275,0.43571508616362364,0.0262969508767128,0.04026053100824356,0.790243923664093,0.00839645485393703
bank32nh,XGBoost,7372,820,0.27253630395202216,0.4189075509835194,0.021686900407075882,0.04209776967763901,0.8012195229530334,0.01009179512038827
bank8FM,CatBoost,7372,820,0.07433582502350007,0.12002744960647051,0.008639122359454632,0.014520318247377872,0.9475609660148621,0.012325873831287026
bank8FM,ExtraTrees,7372,820,0.07894227819497933,0.1266623411736833,0.010837411507964134,0.019387470558285713,0.9451219439506531,0.012847478967159986
bank8FM,LightGBM,7372,820,0.07541244147995638,0.12045595584952005,0.009185154922306538,0.019414769485592842,0.9487804770469666,0.012256606947630644
bank8FM,LinearModel,7372,820,0.08166935988057557,0.13374964501286885,0.00851483829319477,0.02084212750196457,0.9451219439506531,0.014044874114915729
bank8FM,NeuralNetFastAI,7372,820,0.0763203489906759,0.11770162512263259,0.00911988876760006,0.023934051394462585,0.9487804770469666,0.012125143082812428
bank8FM,NeuralNetTorch,7372,820,0.07895298141853914,0.12277811461529481,0.010703266598284245,0.019536029547452927,0.9439024329185486,0.013195236213505268
bank8FM,RandomForest,7372,820,0.07794007839937402,0.1302024398664024,0.008810803294181824,0.019241588190197945,0.9439024329185486,0.015582840889692307
bank8FM,XGBoost,7372,820,0.0763841924467459,0.1263891856919703,0.008842171169817448,0.021810831502079964,0.9463414549827576,0.010945049114525318
blood-transfusion-service-center,CatBoost,673,75,0.32931805015667864,0.4976773692122983,0.07404658198356628,0.07814394682645798,0.7599999904632568,0.0032579328399151564
blood-transfusion-service-center,ExtraTrees,673,75,0.32292391296931167,0.48950258065154256,0.06127844378352165,0.10738196969032288,0.7599999904632568,0.003312336979433894
blood-transfusion-service-center,LightGBM,673,75,0.32029673269928577,0.4840254419162202,0.0592198446393013,0.11192311346530914,0.7599999904632568,0.0033446301240473986
blood-transfusion-service-center,LinearModel,673,75,0.3114357836317062,0.4674037149378657,0.0651024580001831,0.08774516731500626,0.7333333492279053,0.0036653089337050915
blood-transfusion-service-center,NeuralNetFastAI,673,75,0.3147250860946628,0.47247029179388134,0.06369069963693619,0.09734756499528885,0.7733333110809326,0.003440041793510318
blood-transfusion-service-center,NeuralNetTorch,673,75,0.32355524063283136,0.4873996009897284,0.07675091922283173,0.1419529765844345,0.7333333492279053,0.003987593809142709
blood-transfusion-service-center,RandomForest,673,75,0.3247233583932539,0.49277360857936836,0.06327774375677109,0.1038324162364006,0.7733333110809326,0.0032901600934565067
blood-transfusion-service-center,XGBoost,673,75,0.33308708687992444,0.5071756516999432,0.04867066442966461,0.09921320527791977,0.746666669845581,0.003062246134504676
boston_corrected,CatBoost,455,51,0.16942280255583597,0.27533931412021373,0.08560249209403992,0.1084076464176178,0.8627451062202454,0.0034841331653296947
boston_corrected,ExtraTrees,455,51,0.14408531864973048,0.2467232630554985,0.09098094701766968,0.12681646645069122,0.9019607901573181,0.006206155987456441
boston_corrected,LightGBM,455,51,0.15807698804861398,0.26047143148106344,0.08369238674640656,0.13395200669765472,0.9215686321258545,0.0036256061866879463
boston_corrected,LinearModel,455,51,0.18405150472022405,0.2927626147289763,0.09337068349123001,0.1449289619922638,0.8627451062202454,0.003811876056715846
boston_corrected,NeuralNetFastAI,455,51,0.15096724551171728,0.2528286644927748,0.11058303713798523,0.12810787558555603,0.8823529481887817,0.0032859849743545055
boston_corrected,NeuralNetTorch,455,51,0.1789738487569109,0.28230301242947414,0.09416185319423676,0.16278484463691711,0.8627451062202454,0.0038778299931436777
boston_corrected,RandomForest,455,51,0.16975093601486752,0.2805899719220899,0.08201630413532257,0.1290280818939209,0.8823529481887817,0.005700238980352879
boston_corrected,XGBoost,455,51,0.19923483976468112,0.3122350619652544,0.08525419235229492,0.1355515867471695,0.8823529481887817,0.003750123083591461
churn,CatBoost,4500,500,0.08519091711237226,0.17381672005048235,0.012087629176676273,0.021688377484679222,0.949999988079071,0.009152162820100784
churn,ExtraTrees,4500,500,0.08719025653889519,0.2050223571887764,0.019132835790514946,0.03206551820039749,0.9480000138282776,0.016841203905642033
churn,LightGBM,4500,500,0.09075401348094954,0.18698372909814684,0.014842640608549118,0.03279909864068031,0.9459999799728394,0.007699424866586924
churn,LinearModel,4500,500,0.19896561278862487,0.32303300720698747,0.02742396853864193,0.06607691198587418,0.8479999899864197,0.0071975770406425
churn,NeuralNetFastAI,4500,500,0.07615454370991319,0.1619490150629894,0.008698658086359501,0.019139207899570465,0.9580000042915344,0.011637826915830374
churn,NeuralNetTorch,4500,500,0.08363980353091555,0.17723262091182151,0.018625658005475998,0.029480768367648125,0.9520000219345093,0.00907608401030302
churn,RandomForest,4500,500,0.09892008445233497,0.21127188704743183,0.017426351085305214,0.029011104255914688,0.9399999976158142,0.014592154184356332
churn,XGBoost,4500,500,0.0875794280196406,0.1790525527063009,0.013891841284930706,0.03202642500400543,0.9520000219345093,0.008293405873700976
climate-model-simulation-crashes,CatBoost,486,54,0.09385896920578628,0.195719901298946,0.04432867467403412,0.05939445272088051,0.9444444179534912,0.004274986917153001
climate-model-simulation-crashes,ExtraTrees,486,54,0.0864119394912536,0.3699152921936062,0.04690178111195564,0.06617854535579681,0.9444444179534912,0.003625399898737669
climate-model-simulation-crashes,LightGBM,486,54,0.09659740474638236,0.344640858889852,0.0515727624297142,0.06000100076198578,0.9444444179534912,0.004239427857100964
climate-model-simulation-crashes,LinearModel,486,54,0.10077818326061659,0.32142428585947297,0.061641592532396317,0.07584008574485779,0.9444444179534912,0.005403186893090606
climate-model-simulation-crashes,NeuralNetFastAI,486,54,0.09712507261681436,0.3637145598555308,0.04890120401978493,0.060155853629112244,0.9444444179534912,0.005187978036701679
climate-model-simulation-crashes,NeuralNetTorch,486,54,0.10523318610832927,0.34574374063412927,0.04327641800045967,0.08111261576414108,0.9074074029922485,0.005366671131923795
climate-model-simulation-crashes,RandomForest,486,54,0.09890730822019975,0.24504217228161895,0.06749999523162842,0.07987955957651138,0.9259259104728699,0.004815846914425492
climate-model-simulation-crashes,XGBoost,486,54,0.09217291947706883,0.22297339707003078,0.061142079532146454,0.0713454857468605,0.9259259104728699,0.0039020851254463196
colleges_usnews,CatBoost,1171,131,0.37565132727084727,0.545984420169448,0.05695715919137001,0.11256694793701172,0.7099236845970154,0.0037330889608711004
colleges_usnews,ExtraTrees,1171,131,0.3713301511381403,0.5435794384912336,0.06066303700208664,0.13960175216197968,0.694656491279602,0.00449572317302227
colleges_usnews,LightGBM,1171,131,0.3870660503623823,0.5610464341222329,0.07403465360403061,0.12610997259616852,0.7099236845970154,0.003615614026784897
