dataset,model,cal_size,test_size,Scaling-Binning_brier,Scaling-Binning_logloss,Scaling-Binning_kuiper,Scaling-Binning_ece-15,Scaling-Binning_accuracy,Scaling-Binning_time
Run_or_walk_information,NeuralNetTorch,79729,8859,0.013606587720583867,0.032767557225243035,0.003739346284419298,0.005486717913299799,0.9931143522262573,0.11780474497936666
Run_or_walk_information,RandomForest,79729,8859,0.015163915354573239,0.033958687485190264,0.0033505214378237724,0.004712793976068497,0.9922112822532654,0.10957633308134973
Run_or_walk_information,XGBoost,79729,8859,0.012705349169409371,0.029485412710363212,0.002162247896194458,0.0018932460807263851,0.9934529662132263,0.11868471000343561
Satellite,CatBoost,4590,510,0.022074392290962908,0.03534309689634166,0.011576700955629349,0.0076369065791368484,0.9862744808197021,0.009479766944423318
Satellite,ExtraTrees,4590,510,0.022535145503180233,0.03603383749889177,0.008910946547985077,0.003494881559163332,0.9862744808197021,0.008795391069725156
Satellite,LightGBM,4590,510,0.022526721462401908,0.03673934205126495,0.00873066857457161,0.0049930717796087265,0.9862744808197021,0.00988925900310278
Satellite,LinearModel,4590,510,0.023845005134622958,0.041417862307326324,0.009370382875204086,0.0017045486019924283,0.9862744808197021,0.007792357122525573
Satellite,NeuralNetFastAI,4590,510,0.02344869357299842,0.039535306452260395,0.008058730512857437,0.00047919488861225545,0.9862744808197021,0.009406941011548042
Satellite,NeuralNetTorch,4590,510,0.021836738304563053,0.034163276601823445,0.009512174874544144,0.006983038503676653,0.9862744808197021,0.010488837026059628
Satellite,RandomForest,4590,510,0.023449433907278317,0.03929447108589204,0.008682925254106522,0.0004711440415121615,0.9862744808197021,0.0073101038578897715
Satellite,XGBoost,4590,510,0.023918560247918927,0.04059081356595265,0.010868705809116364,0.011263917200267315,0.9862744808197021,0.009118068031966686
SpeedDating,CatBoost,7540,838,0.18154882054532706,0.2975532923224631,0.023013122379779816,0.025867212563753128,0.8830549120903015,0.01287282700650394
SpeedDating,ExtraTrees,7540,838,0.20028029823546506,0.3188756947015289,0.028994040563702583,0.01978365331888199,0.8651551604270935,0.012668160954490304
SpeedDating,LightGBM,7540,838,0.17883419724103342,0.29372633754513383,0.02676308900117874,0.027341507375240326,0.8866348266601562,0.013020233018323779
SpeedDating,LinearModel,7540,838,0.19228634040169443,0.3152514856402811,0.026167169213294983,0.033358070999383926,0.8782815933227539,0.013171631842851639
SpeedDating,NeuralNetFastAI,7540,838,0.1962494712404834,0.31700286546103884,0.028530661016702652,0.028914690017700195,0.8723150491714478,0.012572807027027011
SpeedDating,NeuralNetTorch,7540,838,0.19220755666307432,0.3118947215654397,0.02845051884651184,0.02980966307222843,0.8711217045783997,0.01275890995748341
SpeedDating,RandomForest,7540,838,0.19393635949412452,0.3143061541751534,0.02933954820036888,0.022432178258895874,0.8711217045783997,0.012354366015642881
SpeedDating,XGBoost,7540,838,0.18039048278937425,0.2957964756692676,0.027923427522182465,0.02384553663432598,0.8830549120903015,0.013161045033484697
Titanic,CatBoost,1980,221,0.2733779670423542,0.43538613657310804,0.06917404383420944,0.06956037133932114,0.8325791954994202,0.005156551953405142
Titanic,ExtraTrees,1980,221,0.26496406872956724,0.43007250501023,0.0766136422753334,0.06882867962121964,0.8280543088912964,0.004912769887596369
Titanic,LightGBM,1980,221,0.2731568814619569,0.4352742233648234,0.07022713869810104,0.06907336413860321,0.8325791954994202,0.004983657971024513
Titanic,LinearModel,1980,221,0.2828775369354613,0.45745515053433766,0.06366641074419022,0.0858430489897728,0.8280543088912964,0.00488225813023746
Titanic,NeuralNetFastAI,1980,221,0.2762251451370373,0.4384805678179964,0.07221054285764694,0.07474012672901154,0.8325791954994202,0.005138532957062125
Titanic,NeuralNetTorch,1980,221,0.2566834752213968,0.41440418679318697,0.0780366063117981,0.059136610478162766,0.8325791954994202,0.004964078078046441
Titanic,RandomForest,1980,221,0.25894968363691134,0.4209293286680422,0.07181292772293091,0.056943658739328384,0.8325791954994202,0.0049042298924177885
Titanic,XGBoost,1980,221,0.2733979751456269,0.4352513516728423,0.07048864662647247,0.06997638940811157,0.8325791954994202,0.004929209128022194
ada,CatBoost,3732,415,0.17154815347499958,0.27223808064584837,0.02015775442123413,0.022241847589612007,0.8843373656272888,0.007823626045137644
ada,ExtraTrees,3732,415,0.19930296508333778,0.3138873971215696,0.034683555364608765,0.03861594200134277,0.8554216623306274,0.007393495878204703
ada,LightGBM,3732,415,0.17303028792760536,0.2800147892960702,0.014597877860069275,0.01604163646697998,0.8843373656272888,0.00712036294862628
ada,LinearModel,3732,415,0.19946196420710824,0.314585862719675,0.023413915187120438,0.017522260546684265,0.8554216623306274,0.0075800539925694466
ada,NeuralNetFastAI,3732,415,0.18714906437627543,0.2984679823927967,0.02617546170949936,0.02498137205839157,0.8674699068069458,0.0074002009350806475
ada,NeuralNetTorch,3732,415,0.19096648809584235,0.29892892829785156,0.024116085842251778,0.017752736806869507,0.8626505732536316,0.007326569873839617
ada,RandomForest,3732,415,0.1874879346017288,0.2960085261939996,0.02662155032157898,0.011699678376317024,0.8650602698326111,0.007104820106178522
ada,XGBoost,3732,415,0.16854849034182712,0.2714564696030284,0.018383340910077095,0.01700756698846817,0.8867470026016235,0.007422939874231815
adult,CatBoost,43957,4885,0.17474443934632783,0.27833973892610103,0.025391073897480965,0.005751339253038168,0.8771750330924988,0.06696929410099983
adult,ExtraTrees,43957,4885,0.19307458280607134,0.3111908204662324,0.018707338720560074,0.013664084486663342,0.8642783761024475,0.06543018808588386
adult,LightGBM,43957,4885,0.17438397563279853,0.2778958900673363,0.024861227720975876,0.004509772174060345,0.8771750330924988,0.06549522606655955
adult,LinearModel,43957,4885,0.20627993303909967,0.3231328503132449,0.022533953189849854,0.009605937637388706,0.8530194759368896,0.06524076615460217
adult,NeuralNetFastAI,43957,4885,0.19256377846840397,0.30481535519140085,0.017738565802574158,0.008668103255331516,0.8650972247123718,0.0665212869644165
adult,NeuralNetTorch,43957,4885,0.1943386221485456,0.30641573702103503,0.02605142444372177,0.006712531205266714,0.8628454208374023,0.06325819995254278
adult,RandomForest,43957,4885,0.18946274375349637,0.2997108743353861,0.021071549504995346,0.010115493088960648,0.8632548451423645,0.06572498008608818
adult,XGBoost,43957,4885,0.1746328622089555,0.277259530559086,0.022687116637825966,0.00635891268029809,0.8759467601776123,0.06622213800437748
ailerons,CatBoost,12375,1375,0.16126182145420634,0.2621205289872617,0.028000608086586,0.011555895209312439,0.8894545435905457,0.018589379964396358
ailerons,ExtraTrees,12375,1375,0.17020146637179887,0.27841253048905096,0.028883133083581924,0.010051283985376358,0.8799999952316284,0.019777577137574553
ailerons,LightGBM,12375,1375,0.1586489600344045,0.256095828128011,0.02118130400776863,0.006500969175249338,0.8909090757369995,0.01936805504374206
ailerons,LinearModel,12375,1375,0.16890080200457971,0.27592049152162806,0.017191365361213684,0.007694832514971495,0.8843636512756348,0.018900488037616014
ailerons,NeuralNetFastAI,12375,1375,0.1690377956821099,0.2716825072675367,0.023781683295965195,0.009305128827691078,0.8792726993560791,0.01887888298369944
ailerons,NeuralNetTorch,12375,1375,0.1679817105183635,0.2713637533654619,0.019672604277729988,0.010762388817965984,0.8829091191291809,0.018661265028640628
ailerons,RandomForest,12375,1375,0.16427089691093283,0.2750164429100622,0.027279356494545937,0.02082238160073757,0.8799999952316284,0.019577787956222892
ailerons,XGBoost,12375,1375,0.1591954949694975,0.2584292241903684,0.02573879435658455,0.008209039457142353,0.8909090757369995,0.01799567905254662
arcene,CatBoost,90,10,0.33429052296421713,0.5944693316736273,0.1312178522348404,0.2594493329524994,0.800000011920929,0.0023497280199080706
arcene,ExtraTrees,90,10,0.2926198492398513,0.5472683092409496,0.10329526662826538,0.25531476736068726,0.8999999761581421,0.0023112210910767317
arcene,LightGBM,90,10,0.39426559173482084,0.5841697360583028,0.1591542661190033,0.21211780607700348,0.699999988079071,0.002095250878483057
arcene,LinearModel,90,10,0.2830782096646892,0.4284962191506693,0.11316783726215363,0.2947905957698822,0.800000011920929,0.0025284080766141415
arcene,NeuralNetFastAI,90,10,0.3219184826025421,0.4976368778917468,0.09891035407781601,0.11569398641586304,0.800000011920929,0.002273760037496686
arcene,NeuralNetTorch,90,10,0.2952826840512075,0.6503966604715148,0.12393161654472351,0.2358030527830124,0.8999999761581421,0.0021021380089223385
arcene,RandomForest,90,10,0.3611431603724201,0.6065508982791731,0.09650667011737823,0.2690385580062866,0.800000011920929,0.0020975638180971146
arcene,XGBoost,90,10,0.3919816716898565,0.5983183882746539,0.1096438467502594,0.21031807363033295,0.699999988079071,0.002011992037296295
arsenic-female-bladder,CatBoost,503,56,0.21790963630630225,0.34146458977235533,0.03788686916232109,0.043352387845516205,0.8392857313156128,0.003009253880009055
arsenic-female-bladder,ExtraTrees,503,56,0.208390730794645,0.33351002868996965,0.05722946301102638,0.09673843532800674,0.875,0.0029955189675092697
arsenic-female-bladder,LightGBM,503,56,0.21196006589305924,0.34063165475826246,0.0484086275100708,0.06527864933013916,0.8571428656578064,0.0030063309241086245
arsenic-female-bladder,LinearModel,503,56,0.2481051952027471,0.38152027519228443,0.07850679010152817,0.08120598644018173,0.8035714030265808,0.0028424200136214495
arsenic-female-bladder,NeuralNetFastAI,503,56,0.21415106987744467,0.3285714477431639,0.0864933505654335,0.08620193600654602,0.8392857313156128,0.002852651057764888
arsenic-female-bladder,NeuralNetTorch,503,56,0.19483023960247955,0.32026955699520177,0.050860024988651276,0.031083695590496063,0.875,0.003191135125234723
arsenic-female-bladder,RandomForest,503,56,0.21526070737033573,0.34624526457109134,0.03830831125378609,0.07297465205192566,0.8571428656578064,0.0031468309462070465
arsenic-female-bladder,XGBoost,503,56,0.2095730503329114,0.3426034074481631,0.06797489523887634,0.036937471479177475,0.8571428656578064,0.003077381057664752
autoUniv-au1-1000,CatBoost,900,100,0.3628317840294158,0.5546170079329006,0.051664434373378754,0.09218884259462357,0.7799999713897705,0.003546837018802762
autoUniv-au1-1000,ExtraTrees,900,100,0.3602365769984197,0.5521934002775556,0.06464434415102005,0.10404191166162491,0.7599999904632568,0.0033721309155225754
autoUniv-au1-1000,LightGBM,900,100,0.3477825404452149,0.5391363586759138,0.05725187435746193,0.09768220782279968,0.7900000214576721,0.0035330909304320812
autoUniv-au1-1000,LinearModel,900,100,0.38521780372186426,0.5824361297012374,0.0679340586066246,0.12631869316101074,0.7400000095367432,0.005523656029254198
autoUniv-au1-1000,NeuralNetFastAI,900,100,0.3487402163772612,0.5354943456793855,0.05564991757273674,0.04793643578886986,0.7599999904632568,0.004418373107910156
autoUniv-au1-1000,NeuralNetTorch,900,100,0.35303872239391765,0.5352491606236179,0.0391940176486969,0.05451374500989914,0.7599999904632568,0.003808527020737529
autoUniv-au1-1000,RandomForest,900,100,0.3770703449972831,0.5730719132481074,0.053789734840393066,0.12387318164110184,0.7300000190734863,0.003742575878277421
autoUniv-au1-1000,XGBoost,900,100,0.3603683922092565,0.5468435792968361,0.04640936851501465,0.09676467627286911,0.7699999809265137,0.0034571709111332893
bank-marketing,CatBoost,40689,4522,0.12164658531484235,0.19225008987662637,0.02116161584854126,0.008193287998437881,0.9139761328697205,0.061031734803691506
bank-marketing,ExtraTrees,40689,4522,0.12962581480955995,0.2052738045883732,0.022368256002664566,0.004797879606485367,0.9066784381866455,0.0572150619700551
bank-marketing,LightGBM,40689,4522,0.12337454434543642,0.1948907539247377,0.021740231662988663,0.007513473741710186,0.9122070074081421,0.06067474698647857
bank-marketing,LinearModel,40689,4522,0.1431767049600327,0.23185975322448613,0.019864007830619812,0.012405826710164547,0.899601936340332,0.05823307414539158
bank-marketing,NeuralNetFastAI,40689,4522,0.12246859523442262,0.19464232066629575,0.018303098157048225,0.0050406246446073055,0.9119858741760254,0.058388811070472
bank-marketing,NeuralNetTorch,40689,4522,0.12373362828266757,0.1948914817705328,0.0197792686522007,0.00470794877037406,0.9113224148750305,0.06170313898473978
bank-marketing,RandomForest,40689,4522,0.12908608607991892,0.2040906513345552,0.021688412874937057,0.006005814764648676,0.906899631023407,0.06099221087060869
bank-marketing,XGBoost,40689,4522,0.12240813264634907,0.19444825033542515,0.022778350859880447,0.009024509228765965,0.9133126735687256,0.06012619286775589
bank32nh,CatBoost,7372,820,0.27141730597352576,0.4148546481247124,0.027045963332057,0.031021099537611008,0.795121967792511,0.012248022947460413
bank32nh,ExtraTrees,7372,820,0.2729435667428298,0.4201214440981045,0.023455388844013214,0.03510032966732979,0.79756098985672,0.011850458104163408
bank32nh,LightGBM,7372,820,0.26972180783452665,0.4142613584299104,0.028737669810652733,0.030283501371741295,0.7939024567604065,0.011903460137546062
bank32nh,LinearModel,7372,820,0.2697955686044579,0.41467366002829065,0.025648150593042374,0.03853970393538475,0.800000011920929,0.011787946801632643
bank32nh,NeuralNetFastAI,7372,820,0.2544525361432828,0.3954059269537708,0.022809907793998718,0.024519361555576324,0.8097561001777649,0.011969113955274224
bank32nh,NeuralNetTorch,7372,820,0.2644631279565841,0.4079718308388696,0.014926169998943806,0.027175631374120712,0.8048780560493469,0.012176468037068844
bank32nh,RandomForest,7372,820,0.28562325510222447,0.43731203242108374,0.029944930225610733,0.03521503880620003,0.792682945728302,0.013318819925189018
bank32nh,XGBoost,7372,820,0.27423591962268223,0.42108335837266203,0.018872106447815895,0.03202728554606438,0.795121967792511,0.012269171886146069
bank8FM,CatBoost,7372,820,0.08155517159661646,0.13214254101853418,0.00784772727638483,0.007596840616315603,0.9475609660148621,0.012015616055577993
bank8FM,ExtraTrees,7372,820,0.08355488631736198,0.13455972856750947,0.010733583942055702,0.008069291710853577,0.9451219439506531,0.012507376028224826
bank8FM,LightGBM,7372,820,0.08136839200214102,0.12913292573343027,0.012930463068187237,0.009455093182623386,0.9463414549827576,0.011814940953627229
bank8FM,LinearModel,7372,820,0.08625322319923294,0.14421820000856667,0.013777091167867184,0.006741850171238184,0.9463414549827576,0.011936408933252096
bank8FM,NeuralNetFastAI,7372,820,0.07976947757215838,0.12288847353596853,0.01386487577110529,0.014258842915296555,0.9463414549827576,0.01193216908723116
bank8FM,NeuralNetTorch,7372,820,0.08267256453205754,0.12707617456793122,0.009461410343647003,0.01457369513809681,0.9439024329185486,0.012125069973990321
bank8FM,RandomForest,7372,820,0.08483920510401989,0.13868352512302962,0.014769420027732849,0.007325558457523584,0.9451219439506531,0.012361266184598207
bank8FM,XGBoost,7372,820,0.08409215133277557,0.13847070528800579,0.014901849441230297,0.01008275430649519,0.9463414549827576,0.011696550995111465
blood-transfusion-service-center,CatBoost,673,75,0.3162170747211645,0.48048662534140324,0.051901787519454956,0.08706212788820267,0.7599999904632568,0.003366837976500392
blood-transfusion-service-center,ExtraTrees,673,75,0.31208562856687233,0.4716449166449822,0.059142354875802994,0.07277368754148483,0.7599999904632568,0.0033786699641495943
blood-transfusion-service-center,LightGBM,673,75,0.3094494221304682,0.4698662355676499,0.03702927380800247,0.0557330958545208,0.7599999904632568,0.003226460888981819
blood-transfusion-service-center,LinearModel,673,75,0.3173037080170065,0.4754557764862947,0.048932626843452454,0.08615639805793762,0.746666669845581,0.003110723104327917
blood-transfusion-service-center,NeuralNetFastAI,673,75,0.31697169406787773,0.47371227060337057,0.06466018408536911,0.08729007095098495,0.746666669845581,0.003124912967905402
blood-transfusion-service-center,NeuralNetTorch,673,75,0.3227784417644574,0.48437750502523763,0.06617411226034164,0.11593770235776901,0.7333333492279053,0.003191439900547266
blood-transfusion-service-center,RandomForest,673,75,0.3064335960059325,0.4692006127920557,0.05472157895565033,0.0526997372508049,0.7733333110809326,0.0032155909575521946
blood-transfusion-service-center,XGBoost,673,75,0.3301596198933699,0.5040979269952737,0.04718080908060074,0.08103751391172409,0.746666669845581,0.0032406251411885023
boston_corrected,CatBoost,455,51,0.16545637319985795,0.2772459299253656,0.07869641482830048,0.06888332962989807,0.9019607901573181,0.002849888987839222
boston_corrected,ExtraTrees,455,51,0.14285237133019688,0.24872687829316584,0.08459028601646423,0.12007211148738861,0.9411764740943909,0.00274792592972517
boston_corrected,LightGBM,455,51,0.1533321590016687,0.2564592753038938,0.1069953441619873,0.10872899740934372,0.9215686321258545,0.0027748679276555777
boston_corrected,LinearModel,455,51,0.18483409152111463,0.2970758575476602,0.09302734583616257,0.08952715247869492,0.9019607901573181,0.0027617760933935642
boston_corrected,NeuralNetFastAI,455,51,0.14370640392250686,0.24947949246974163,0.09082067757844925,0.11052931845188141,0.9411764740943909,0.0028753490187227726
boston_corrected,NeuralNetTorch,455,51,0.16670011653508995,0.27247505091168056,0.08576858788728714,0.1122138500213623,0.9215686321258545,0.0029602530412375927
boston_corrected,RandomForest,455,51,0.16758896727315395,0.28182024483383616,0.08333618938922882,0.10093138366937637,0.9019607901573181,0.0026719861198216677
boston_corrected,XGBoost,455,51,0.22194775208357292,0.34702496770098146,0.09009872376918793,0.09303876012563705,0.8627451062202454,0.0027639740146696568
churn,CatBoost,4500,500,0.09429442581760183,0.19686887432316985,0.023890160024166107,0.026167238131165504,0.949999988079071,0.008331724908202887
churn,ExtraTrees,4500,500,0.10304028250524308,0.2226387823120711,0.01933404430747032,0.01934497430920601,0.9419999718666077,0.008465982973575592
churn,LightGBM,4500,500,0.10636935139608025,0.22444437044487858,0.024213461205363274,0.03808315470814705,0.9440000057220459,0.008426505839452147
churn,LinearModel,4500,500,0.20247199302293464,0.32503095647670605,0.03185015171766281,0.06232967972755432,0.8379999995231628,0.008401093073189259
churn,NeuralNetFastAI,4500,500,0.10833194784477075,0.20804021603868394,0.030510999262332916,0.009713437408208847,0.9340000152587891,0.009184487164020538
churn,NeuralNetTorch,4500,500,0.10560581449742872,0.20813835332379432,0.031177125871181488,0.020821327343583107,0.9399999976158142,0.008861885871738195
churn,RandomForest,4500,500,0.10421987471290367,0.22332649476341584,0.018131708726286888,0.019389765337109566,0.9399999976158142,0.00843529705889523
churn,XGBoost,4500,500,0.09808542226251685,0.2053215761318985,0.025684041902422905,0.027125731110572815,0.9480000138282776,0.008591213030740619
climate-model-simulation-crashes,CatBoost,486,54,0.08478641770634632,0.17219465752578905,0.04209917411208153,0.0285961776971817,0.9444444179534912,0.0034597080666571856
climate-model-simulation-crashes,ExtraTrees,486,54,0.08812065645857593,0.31585884183850105,0.045454517006874084,0.04029020294547081,0.9444444179534912,0.0034346478059887886
climate-model-simulation-crashes,LightGBM,486,54,0.1077989644704106,0.3213703438812765,0.060700491070747375,0.05928071588277817,0.9259259104728699,0.003643921809270978
climate-model-simulation-crashes,LinearModel,486,54,0.10733961807395628,0.33093124581586636,0.0686761662364006,0.06154286116361618,0.9259259104728699,0.003008935134857893
climate-model-simulation-crashes,NeuralNetFastAI,486,54,0.13293967390592445,0.3443020079549973,0.07272962480783463,0.07671152800321579,0.9074074029922485,0.003101503010839224
climate-model-simulation-crashes,NeuralNetTorch,486,54,0.10729210872210691,0.2935023259504267,0.0626729354262352,0.056047216057777405,0.9259259104728699,0.002881831955164671
climate-model-simulation-crashes,RandomForest,486,54,0.1294796999826127,0.3415876706543027,0.06739182025194168,0.06511786580085754,0.8888888955116272,0.003408734919503331
climate-model-simulation-crashes,XGBoost,486,54,0.11993991216315295,0.24052325508308267,0.05862615257501602,0.056376442313194275,0.9074074029922485,0.0032156130764633417
colleges_usnews,CatBoost,1171,131,0.37637294194309046,0.5488505626029881,0.05923289433121681,0.07576271146535873,0.7022900581359863,0.003656883956864476
colleges_usnews,ExtraTrees,1171,131,0.3708746720363965,0.5429298135731572,0.06433892250061035,0.10944686830043793,0.694656491279602,0.0034995030146092176
colleges_usnews,LightGBM,1171,131,0.3908381299299898,0.5715560748278521,0.06809081137180328,0.12343431264162064,0.7022900581359863,0.003618153976276517
colleges_usnews,LinearModel,1171,131,0.39863270844265003,0.5761418111940555,0.06592828780412674,0.12824666500091553,0.6641221642494202,0.0038027751725167036
colleges_usnews,NeuralNetFastAI,1171,131,0.4037658584744733,0.5815022290087547,0.07885029166936874,0.1227896511554718,0.6793892979621887,0.0035172810312360525
colleges_usnews,NeuralNetTorch,1171,131,0.3962701288108209,0.5724109042444577,0.08471465110778809,0.14195702970027924,0.694656491279602,0.003934925887733698
colleges_usnews,RandomForest,1171,131,0.37733350954651335,0.5733520919324752,0.05366174131631851,0.1146356388926506,0.694656491279602,0.0036972619127482176
colleges_usnews,XGBoost,1171,131,0.40205086234318627,0.5799445917670111,0.0769788846373558,0.13422724604606628,0.6793892979621887,0.003692148020491004
cpu_act,CatBoost,7372,820,0.06933255312132348,0.11929588316545035,0.014153802767395973,0.02297145314514637,0.959756076335907,0.012053516926243901
cpu_act,ExtraTrees,7372,820,0.0787080786452923,0.1333435226303883,0.014201680198311806,0.02525423653423786,0.9536585211753845,0.011959258001297712
cpu_act,LightGBM,7372,820,0.07237129987838549,0.1225250372551643,0.013118240982294083,0.02146228402853012,0.957317054271698,0.011600895086303353
cpu_act,LinearModel,7372,820,0.09290990905579087,0.15567560316946683,0.010709119960665703,0.016074862331151962,0.9426829218864441,0.01168926083482802
cpu_act,NeuralNetFastAI,7372,820,0.07665802847070544,0.13111314124844342,0.01677747629582882,0.023240244016051292,0.954878032207489,0.011999669950455427
cpu_act,NeuralNetTorch,7372,820,0.07317098391684482,0.1287040326074688,0.019516421481966972,0.03400891274213791,0.9609755873680115,0.012023261049762368
cpu_act,RandomForest,7372,820,0.07833129760452415,0.13503311088778414,0.02043989486992359,0.03161094710230827,0.9560975432395935,0.011831442127004266
cpu_act,XGBoost,7372,820,0.0715773169540897,0.12127205762539402,0.012737162411212921,0.019753776490688324,0.957317054271698,0.012032064842060208
cpu_small,CatBoost,7372,820,0.10270121468086056,0.16519612360319763,0.009390689432621002,0.00657407334074378,0.9317073225975037,0.01175220008008182
cpu_small,ExtraTrees,7372,820,0.10753341802420315,0.1745570010211332,0.01208602823317051,0.01504956092685461,0.9292683005332947,0.01202014903537929
cpu_small,LightGBM,7372,820,0.09684567847776389,0.15763231303656028,0.01937742345035076,0.013347625732421875,0.9378048777580261,0.012011361075565219
cpu_small,LinearModel,7372,820,0.13058644868604585,0.20931155610067279,0.016769148409366608,0.016433531418442726,0.9073171019554138,0.012362852925434709
cpu_small,NeuralNetFastAI,7372,820,0.11140817349480928,0.17557976877403605,0.016385376453399658,0.009888943284749985,0.9231707453727722,0.012143929954618216
cpu_small,NeuralNetTorch,7372,820,0.11116606965624383,0.1753587252751746,0.016281716525554657,0.016177214682102203,0.9207317233085632,0.011713576037436724
cpu_small,RandomForest,7372,820,0.1079625202586165,0.17479209611316535,0.012679560109972954,0.012156433425843716,0.9268292784690857,0.011940996861085296
cpu_small,XGBoost,7372,820,0.09856849460999577,0.16099183495732847,0.01600729487836361,0.013166545890271664,0.9365853667259216,0.011667947052046657
credit-g,CatBoost,900,100,0.28140012869429837,0.43370279177694043,0.044819459319114685,0.07195591181516647,0.8199999928474426,0.0035816640593111515
credit-g,ExtraTrees,900,100,0.2814617268299424,0.4363279162773745,0.051790498197078705,0.10255268961191177,0.8299999833106995,0.003717245999723673
credit-g,LightGBM,900,100,0.2900123801708477,0.44706107392996075,0.04115775227546692,0.06144949048757553,0.800000011920929,0.0035303349141031504
credit-g,LinearModel,900,100,0.3037198675213657,0.4661986774649054,0.049143336713314056,0.06756141036748886,0.7900000214576721,0.0035644250456243753
credit-g,NeuralNetFastAI,900,100,0.2993448800131017,0.4547721420734504,0.04507780075073242,0.07743162661790848,0.7699999809265137,0.003503351006656885
credit-g,NeuralNetTorch,900,100,0.3038955206658212,0.4687732499952172,0.07097209990024567,0.12349625676870346,0.7599999904632568,0.0038244850002229214
credit-g,RandomForest,900,100,0.2774725223129606,0.42889736833652475,0.0640968531370163,0.08828328549861908,0.7900000214576721,0.0034299870021641254
credit-g,XGBoost,900,100,0.2944924233586751,0.44903224965701183,0.05020575225353241,0.06596549600362778,0.7699999809265137,0.003465235000476241
cylinder-bands,CatBoost,486,54,0.1999734609253521,0.3371021223444097,0.062053289264440536,0.08753693103790283,0.8703703880310059,0.0029981129337102175
cylinder-bands,ExtraTrees,486,54,0.17673009195218778,0.313778693392858,0.05028780549764633,0.07916409522294998,0.9074074029922485,0.003075077896937728
cylinder-bands,LightGBM,486,54,0.18082460181658788,0.30574783672973826,0.04431015998125076,0.0767439752817154,0.8888888955116272,0.002975771902129054
cylinder-bands,LinearModel,486,54,0.25932644820411965,0.41054311185221115,0.0644751563668251,0.1121474876999855,0.8333333134651184,0.0032834839075803757
cylinder-bands,NeuralNetFastAI,486,54,0.25535016270004174,0.41281548226071746,0.08042669296264648,0.12958943843841553,0.8703703880310059,0.003273890120908618
cylinder-bands,NeuralNetTorch,486,54,0.22678588799346927,0.3654773838991747,0.055708467960357666,0.1109083741903305,0.8703703880310059,0.003464221954345703
cylinder-bands,RandomForest,486,54,0.16401481159322717,0.27574881652550076,0.04156851768493652,0.07290401309728622,0.9074074029922485,0.0029913538601249456
cylinder-bands,XGBoost,486,54,0.17601315343702317,0.29959870671246686,0.05899576470255852,0.08910223096609116,0.9074074029922485,0.0028525011148303747
delta_ailerons,CatBoost,6416,713,0.09975191345125649,0.1932474335227681,0.015082189813256264,0.021324405446648598,0.9424964785575867,0.01040588691830635
delta_ailerons,ExtraTrees,6416,713,0.1065558547240939,0.21281223654222525,0.029707731679081917,0.01730654574930668,0.9354838728904724,0.010713397059589624
delta_ailerons,LightGBM,6416,713,0.10099416079541236,0.19735055010310346,0.015344937331974506,0.024374011904001236,0.9410939812660217,0.010954401921480894
delta_ailerons,LinearModel,6416,713,0.12904383507870448,0.24199910926749826,0.012549193575978279,0.027259167283773422,0.9214586019515991,0.010457538068294525
delta_ailerons,NeuralNetFastAI,6416,713,0.12744421696681726,0.23107408805018162,0.018386047333478928,0.012387918308377266,0.9200561046600342,0.010250054067000747
delta_ailerons,NeuralNetTorch,6416,713,0.12090353772783605,0.22062274433875406,0.022907201200723648,0.014971388503909111,0.9228611588478088,0.010809100000187755
delta_ailerons,RandomForest,6416,713,0.10598080978349675,0.2028755211410525,0.016941243782639503,0.013886258006095886,0.9326788187026978,0.010866595897823572
delta_ailerons,XGBoost,6416,713,0.10470309304218073,0.20325455970412243,0.017649294808506966,0.021185072138905525,0.9382889270782471,0.010571973863989115
delta_elevators,CatBoost,8565,952,0.18028627175242287,0.30277374773049903,0.011661797761917114,0.01291486993432045,0.8844537734985352,0.012387149035930634
delta_elevators,ExtraTrees,8565,952,0.17922437978796454,0.301586341544559,0.0107259601354599,0.013531606644392014,0.8844537734985352,0.014117333106696606
delta_elevators,LightGBM,8565,952,0.1748255805011889,0.2969332324823538,0.019696950912475586,0.02170819602906704,0.8918067216873169,0.013114438159391284
delta_elevators,LinearModel,8565,952,0.18357247872517948,0.31428293603575225,0.018580835312604904,0.021175187081098557,0.881302535533905,0.012261379975825548
delta_elevators,NeuralNetFastAI,8565,952,0.18254736653304293,0.30622536199459494,0.010636217892169952,0.01185818575322628,0.8792017102241516,0.013252164935693145
delta_elevators,NeuralNetTorch,8565,952,0.17769417634987172,0.29933316213118466,0.01180773600935936,0.012460428290069103,0.8855041861534119,0.013241009088233113
delta_elevators,RandomForest,8565,952,0.18406760250819798,0.3012439836371759,0.012927398085594177,0.009914660826325417,0.8760504126548767,0.01363391405902803
delta_elevators,XGBoost,8565,952,0.17961201547580705,0.29963568355552417,0.011474177241325378,0.0135981235653162,0.8834033608436584,0.012341432040557265
diabetes,CatBoost,691,77,0.24856615003901097,0.39072861386543895,0.05110843479633331,0.09322299808263779,0.8441558480262756,0.0034151750151067972
diabetes,ExtraTrees,691,77,0.23158448381246954,0.36857929269067113,0.05369914323091507,0.06457331776618958,0.8571428656578064,0.00331936520524323
diabetes,LightGBM,691,77,0.2442922834187748,0.38882122271999814,0.041447632014751434,0.060413651168346405,0.8311688303947449,0.0032073238398879766
