dataset,model,cal_size,test_size,n_classes,LightGBM_brier,LightGBM_logloss,LightGBM_ece-15,LightGBM_accuracy,LightGBM_time
volcanoes-a4,RandomForest,1363,152,5,0.13366094366411732,0.3124772198136931,0.06464743614196777,0.9144737124443054,0.24407215998508036
volcanoes-a4,XGBoost,1363,152,5,0.1329829959609205,0.3193544219384483,0.03297664597630501,0.9144737124443054,0.236412538215518
volcanoes-b1,CatBoost,9158,1018,5,0.05464608583084709,0.14311247152173795,0.009092417545616627,0.9695481061935425,0.7889341299887747
volcanoes-b1,ExtraTrees,9158,1018,5,0.05331930285546295,0.13807411813225784,0.008207151666283607,0.968565821647644,0.8471562450286001
volcanoes-b1,LightGBM,9158,1018,5,0.05497075977164154,0.14371652943724594,0.009002717211842537,0.9646365642547607,0.7976463490631431
volcanoes-b1,LinearModel,9158,1018,5,0.054976532313798246,0.1448103363511953,0.010620993562042713,0.968565821647644,0.7838132611941546
volcanoes-b1,NeuralNetFastAI,9158,1018,5,0.054373760474321305,0.14214354490072692,0.006396424025297165,0.968565821647644,0.7608179030939937
volcanoes-b1,NeuralNetTorch,9158,1018,5,0.053454648308538244,0.1422923112542728,0.01053957361727953,0.9705304503440857,0.7837657849304378
volcanoes-b1,RandomForest,9158,1018,5,0.054634927898913034,0.14249850974669678,0.01119595393538475,0.9675834774971008,0.760606060968712
volcanoes-b1,XGBoost,9158,1018,5,0.05397785740846883,0.14206780395980143,0.01405210979282856,0.968565821647644,0.82411535596475
volcanoes-b2,CatBoost,9601,1067,5,0.051248916434156716,0.13566479071533843,0.01068168319761753,0.9681349396705627,0.8137951230164617
volcanoes-b2,ExtraTrees,9601,1067,5,0.05101163322515796,0.13661981934113002,0.009802357293665409,0.969072163105011,0.8558493929449469
volcanoes-b2,LightGBM,9601,1067,5,0.051641888541588715,0.13757845532420473,0.01282942108809948,0.969072163105011,0.7969750380143523
volcanoes-b2,LinearModel,9601,1067,5,0.04968694950002716,0.13469808428821586,0.00887604895979166,0.9700093865394592,0.7730255578644574
volcanoes-b2,NeuralNetFastAI,9601,1067,5,0.051046718677755155,0.13593229680492513,0.007890891283750534,0.9681349396705627,0.8923582839779556
volcanoes-b2,NeuralNetTorch,9601,1067,5,0.051230881594799486,0.13855748306435917,0.007993921637535095,0.9700093865394592,0.8085675619076937
volcanoes-b2,RandomForest,9601,1067,5,0.0509946235695252,0.1365112058179937,0.012358274310827255,0.9681349396705627,0.8506438459735364
volcanoes-b2,XGBoost,9601,1067,5,0.0499846101364219,0.1360326166115148,0.011045794934034348,0.9671977758407593,0.8249196410179138
volcanoes-b5,CatBoost,8990,999,5,0.055836331560599035,0.13807561946739105,0.012244882993400097,0.966966986656189,0.7910371879115701
volcanoes-b5,ExtraTrees,8990,999,5,0.05921780997222128,0.14802952628880328,0.009040886536240578,0.9649649858474731,0.7712288550101221
volcanoes-b5,LightGBM,8990,999,5,0.05686629272798787,0.13995322415223352,0.01634712889790535,0.9639639854431152,0.7930229159537703
volcanoes-b5,LinearModel,8990,999,5,0.05788775570681026,0.14155331732982337,0.0138479582965374,0.9649649858474731,0.7981820371933281
volcanoes-b5,NeuralNetFastAI,8990,999,5,0.05739128357460057,0.14152419835225993,0.017268650233745575,0.966966986656189,0.7878378820605576
volcanoes-b5,NeuralNetTorch,8990,999,5,0.05725597132092661,0.14191661372428288,0.013329211622476578,0.9649649858474731,0.765549732837826
volcanoes-b5,RandomForest,8990,999,5,0.05841042244053042,0.14793836562246682,0.009484686888754368,0.9649649858474731,0.8428403059951961
volcanoes-b5,XGBoost,8990,999,5,0.054747663351612935,0.13777808699358432,0.011783980764448643,0.9679679870605469,0.7828206610865891
volcanoes-b6,CatBoost,9117,1013,5,0.06392044112044507,0.16716317923841803,0.013573656789958477,0.9615004658699036,0.8174429498612881
volcanoes-b6,ExtraTrees,9117,1013,5,0.06465907025241914,0.1699299773136054,0.010912887752056122,0.9634748101234436,0.8573427421506494
volcanoes-b6,LightGBM,9117,1013,5,0.06365921028842551,0.1685293627804335,0.01383597869426012,0.9605133533477783,0.8017351171001792
volcanoes-b6,LinearModel,9117,1013,5,0.06415172568898521,0.1709824533005636,0.008506371639668941,0.9634748101234436,0.7615204758476466
volcanoes-b6,NeuralNetFastAI,9117,1013,5,0.06407234795055752,0.16796682259905998,0.014976097270846367,0.9634748101234436,0.8146021629218012
volcanoes-b6,NeuralNetTorch,9117,1013,5,0.06497835345433157,0.17558282120237562,0.01805645413696766,0.9644619822502136,0.795633563073352
volcanoes-b6,RandomForest,9117,1013,5,0.06495389540303849,0.17355380648543622,0.01237083226442337,0.9624876379966736,0.86953229107894
volcanoes-b6,XGBoost,9117,1013,5,0.06408606414750133,0.16896669127822647,0.01164966356009245,0.9615004658699036,0.7738399400841445
volcanoes-d1,CatBoost,7877,876,5,0.10049240180296307,0.2548910029207445,0.01068921759724617,0.9440639019012451,0.6896341950632632
volcanoes-d1,ExtraTrees,7877,876,5,0.1003590724751313,0.2590058850027834,0.014058082364499569,0.9440639019012451,0.7208761689253151
volcanoes-d1,LightGBM,7877,876,5,0.10011955971110655,0.2524912818074708,0.0077998279593884945,0.9440639019012451,0.7162229248788208
volcanoes-d1,LinearModel,7877,876,5,0.1005785541636014,0.25242197175418296,0.013830983079969883,0.9440639019012451,0.6736934138461947
volcanoes-d1,NeuralNetFastAI,7877,876,5,0.10051816135123627,0.25145194418329714,0.00846012495458126,0.9440639019012451,0.6738546469714493
volcanoes-d1,NeuralNetTorch,7877,876,5,0.10018258797772407,0.2562429472686789,0.009764499962329865,0.9440639019012451,0.698075459105894
volcanoes-d1,RandomForest,7877,876,5,0.10114502523384261,0.2569640734855828,0.010446242056787014,0.9440639019012451,0.7004384570755064
volcanoes-d1,XGBoost,7877,876,5,0.09938840855940803,0.25034417974488465,0.013079955242574215,0.9440639019012451,0.6570393268484622
volcanoes-d4,CatBoost,7788,866,5,0.09626783399365842,0.23308186819083568,0.020809613168239594,0.943418025970459,0.6532046489883214
volcanoes-d4,ExtraTrees,7788,866,5,0.09788823246738683,0.2394106800421287,0.013157336972653866,0.943418025970459,0.6889081378467381
volcanoes-d4,LightGBM,7788,866,5,0.09686060942777462,0.23677049445328355,0.014602305367588997,0.943418025970459,0.7013390930369496
volcanoes-d4,LinearModel,7788,866,5,0.09725702171315709,0.23826838642176015,0.02404812164604664,0.943418025970459,0.665772101841867
volcanoes-d4,NeuralNetFastAI,7788,866,5,0.09849681327602863,0.23885111789337155,0.01587759517133236,0.943418025970459,0.6658799308352172
volcanoes-d4,NeuralNetTorch,7788,866,5,0.09854464863124374,0.24345449014130777,0.011369885876774788,0.943418025970459,0.6929384849499911
volcanoes-d4,RandomForest,7788,866,5,0.09792874168531664,0.2399239260456399,0.015032252296805382,0.943418025970459,0.6534245240036398
volcanoes-d4,XGBoost,7788,866,5,0.0982585318343844,0.2408223537136091,0.007832965813577175,0.943418025970459,0.7013635109178722
volcanoes-e1,CatBoost,1064,119,5,0.16081355021999208,0.38238138981516645,0.04730775207281113,0.8991596698760986,0.18637785408645868
volcanoes-e1,ExtraTrees,1064,119,5,0.1646790586413687,0.3779303343059875,0.048014525324106216,0.9075630307197571,0.18747457605786622
volcanoes-e1,LightGBM,1064,119,5,0.16493528036602295,0.4091024775488959,0.03871263563632965,0.9075630307197571,0.19972281297668815
volcanoes-e1,LinearModel,1064,119,5,0.16314216671292722,0.38666814254872595,0.04259665310382843,0.9075630307197571,0.18515243101865053
volcanoes-e1,NeuralNetFastAI,1064,119,5,0.16250333139980272,0.3855458801440297,0.03977082669734955,0.9075630307197571,0.19555126293562353
volcanoes-e1,NeuralNetTorch,1064,119,5,0.15882078801477037,0.38185049326737863,0.04789239540696144,0.9075630307197571,0.19392298813909292
volcanoes-e1,RandomForest,1064,119,5,0.17212826901179523,0.4233624365955991,0.05496807023882866,0.9075630307197571,0.2111355250235647
volcanoes-e1,XGBoost,1064,119,5,0.16361302694951654,0.3983303510350928,0.03883796185255051,0.9075630307197571,0.1810341679956764
volkert,CatBoost,52479,5831,10,0.38942859617641673,0.791086748843508,0.012046423740684986,0.7077687978744507,12.617932901950553
volkert,ExtraTrees,52479,5831,10,0.4145775085684618,0.8551758046386359,0.010671740397810936,0.6952495574951172,13.896038357866928
volkert,LightGBM,52479,5831,10,0.35761305826714446,0.7242885541330557,0.011221818625926971,0.7365803718566895,12.471163951093331
volkert,LinearModel,52479,5831,10,0.5284117627269223,1.114603284633168,0.013029541820287704,0.6002401113510132,12.889198691817
volkert,NeuralNetFastAI,52479,5831,10,0.3569082928885606,0.72513082182872,0.028253784403204918,0.7406962513923645,12.793203949928284
volkert,NeuralNetTorch,52479,5831,10,0.3847214220551025,0.7783585665628969,0.02316785603761673,0.7190876603126526,12.784924542997032
volkert,RandomForest,52479,5831,10,0.4163146567837453,0.8606558860596688,0.013188610784709454,0.6962785124778748,13.220490748994052
volkert,XGBoost,52479,5831,10,0.37566468704901707,0.7667075928327639,0.012961901724338531,0.7247470617294312,12.794787609018385
wall-robot-navigation,CatBoost,4910,546,4,0.0039544836164152565,0.006695007666885078,0.0024047086481004953,0.9963369965553284,0.5162395799998194
wall-robot-navigation,ExtraTrees,4910,546,4,0.027627092956307008,0.05323699123326343,0.011917260475456715,0.9835164546966553,0.49001403898000717
wall-robot-navigation,LightGBM,4910,546,4,0.004299472873803237,0.007805029953942235,0.0030623949132859707,0.9963369965553284,0.5119495398830622
wall-robot-navigation,LinearModel,4910,546,4,0.28452692384708145,0.4855892197637185,0.03173026442527771,0.791208803653717,0.665509280981496
wall-robot-navigation,NeuralNetFastAI,4910,546,4,0.049446221710692545,0.09396260748326979,0.02249624952673912,0.9615384340286255,0.5717591620050371
wall-robot-navigation,NeuralNetTorch,4910,546,4,0.052176478254547166,0.10670538390870335,0.02650173380970955,0.9615384340286255,0.5357057019136846
wall-robot-navigation,RandomForest,4910,546,4,0.012994371727485207,0.030926526811035554,0.0043997978791594505,0.9926739931106567,0.38413824001327157
wall-robot-navigation,XGBoost,4910,546,4,0.009875426758443943,0.015223931114038646,0.0046333810314536095,0.9926739931106567,0.5558850618544966
waveform-5000,CatBoost,4500,500,3,0.1982052785182252,0.3159639758268322,0.03672095015645027,0.8460000157356262,0.449283487861976
waveform-5000,ExtraTrees,4500,500,3,0.20885257578911345,0.31557912802654675,0.03339593857526779,0.8320000171661377,0.4527177440468222
waveform-5000,LightGBM,4500,500,3,0.20039218658223404,0.31733547357079084,0.030858920887112617,0.843999981880188,0.44327409309335053
waveform-5000,LinearModel,4500,500,3,0.18692735247063247,0.2993649539021791,0.037498004734516144,0.8700000047683716,0.4464285089634359
waveform-5000,NeuralNetFastAI,4500,500,3,0.181881498785168,0.28220918895573815,0.021091822534799576,0.8619999885559082,0.43186611495912075
waveform-5000,NeuralNetTorch,4500,500,3,0.17828268873426117,0.2813125541733614,0.031584031879901886,0.8759999871253967,0.4325009807944298
waveform-5000,RandomForest,4500,500,3,0.2250057074382742,0.34209384202436094,0.025974620133638382,0.8320000171661377,0.44631764595396817
waveform-5000,XGBoost,4500,500,3,0.20530330619401935,0.31825090469948275,0.030374255031347275,0.8500000238418579,0.4459741779137403
wine-quality-red,CatBoost,1439,160,6,0.4476004995998453,0.8256397992054403,0.08117008209228516,0.675000011920929,0.3994496059603989
wine-quality-red,ExtraTrees,1439,160,6,0.4043746317395067,0.7581574003820029,0.08921913802623749,0.6875,0.34972812212072313
wine-quality-red,LightGBM,1439,160,6,0.4477296928515714,0.8378745136475189,0.05124571919441223,0.6875,0.3590379690285772
wine-quality-red,LinearModel,1439,160,6,0.5620824790852395,0.9984452624049002,0.049274515360593796,0.5562499761581421,0.34570661117322743
wine-quality-red,NeuralNetFastAI,1439,160,6,0.5261210214730617,0.9401888487528115,0.06002290919423103,0.5874999761581421,0.3507898070383817
wine-quality-red,NeuralNetTorch,1439,160,6,0.5067719253849902,0.9249591617274857,0.0670272633433342,0.637499988079071,0.3725326550193131
wine-quality-red,RandomForest,1439,160,6,0.41960402031364674,0.7905816270696246,0.07200776040554047,0.731249988079071,0.4003167699556798
wine-quality-red,XGBoost,1439,160,6,0.4493392515734973,0.849915465314729,0.05138624459505081,0.6875,0.3646869189105928
wine-quality-white,CatBoost,4408,490,7,0.397239288302472,0.7600076582439159,0.059947267174720764,0.7204081416130066,1.0377649320289493
wine-quality-white,ExtraTrees,4408,490,7,0.3666832326682344,0.6837279798656516,0.03640146180987358,0.7142857313156128,0.8290700397919863
wine-quality-white,LightGBM,4408,490,7,0.3750765644071445,0.7174796460189065,0.0758381262421608,0.7244898080825806,1.0312215900048614
wine-quality-white,LinearModel,4408,490,7,0.5479236808872928,1.0241053427684241,0.05229764059185982,0.5938775539398193,1.0309748919680715
wine-quality-white,NeuralNetFastAI,4408,490,7,0.5112622334872087,0.9415005111670743,0.059164006263017654,0.6122449040412903,0.8920112610794604
wine-quality-white,NeuralNetTorch,4408,490,7,0.5140035973768806,0.9368047286127542,0.059666942805051804,0.6142857074737549,0.9576683070044965
wine-quality-white,RandomForest,4408,490,7,0.3729034036188002,0.7035492052428794,0.03987656906247139,0.7122448682785034,0.8283459669910371
wine-quality-white,XGBoost,4408,490,7,0.3872901465299318,0.7421958139774429,0.04982394352555275,0.7244898080825806,1.0776058009359986
