dataset,model,cal_size,test_size,n_classes,Hist-quantile_brier,Hist-quantile_logloss,Hist-quantile_ece-15,Hist-quantile_accuracy,Hist-quantile_time
autoUniv-au7-1100,LightGBM,990,110,5,0.7042072961365462,1.3723962720675031,0.08493992686271667,0.44545453786849976,0.0037255750503391027
autoUniv-au7-1100,LinearModel,990,110,5,0.7596731407652926,2.0987558372525834,0.08028358221054077,0.3636363744735718,0.0036317859776318073
autoUniv-au7-1100,NeuralNetFastAI,990,110,5,0.7304711581655636,1.4161626793996542,0.06610791385173798,0.38181817531585693,0.0037121730856597424
autoUniv-au7-1100,NeuralNetTorch,990,110,5,0.726500539183294,1.4134438750029399,0.05683961883187294,0.37272727489471436,0.003682635957375169
autoUniv-au7-1100,RandomForest,990,110,5,0.7115983635916935,1.3772989483976534,0.07438018172979355,0.38181817531585693,0.0037924351636320353
autoUniv-au7-1100,XGBoost,990,110,5,0.7082484479785598,1.3756335181094959,0.12885980308055878,0.4363636374473572,0.003802335122600198
autoUniv-au7-700,CatBoost,630,70,3,0.5790650975056165,0.9757720480674107,0.15729379653930664,0.44285714626312256,0.0023584100417792797
autoUniv-au7-700,ExtraTrees,630,70,3,0.5687420188626727,0.9484643281636853,0.15028588473796844,0.44285714626312256,0.002367953071370721
autoUniv-au7-700,LightGBM,630,70,3,0.5186852102129987,0.8626533961877223,0.10150669515132904,0.5142857432365417,0.0023438239004462957
autoUniv-au7-700,LinearModel,630,70,3,0.6685787614790483,1.1056298466629089,0.06940151751041412,0.4571428596973419,0.0023174281232059
autoUniv-au7-700,NeuralNetFastAI,630,70,3,0.6191021281760852,1.0365450240329888,0.06741610169410706,0.4571428596973419,0.002385372994467616
autoUniv-au7-700,NeuralNetTorch,630,70,3,0.6366412841508823,1.064974219038883,0.11109014600515366,0.4714285731315613,0.002384027000516653
autoUniv-au7-700,RandomForest,630,70,3,0.5409612679937424,0.8837044759595817,0.12351231276988983,0.4714285731315613,0.0023247788194566965
autoUniv-au7-700,XGBoost,630,70,3,0.5419084654658488,0.8936985921994234,0.1323196291923523,0.5,0.0023295371793210506
balance-scale,CatBoost,562,63,3,0.048105559254953065,0.10481812469912978,0.06840114295482635,0.9682539701461792,0.002339162165299058
balance-scale,ExtraTrees,562,63,3,0.10937483436040034,0.22261588398139956,0.12320859730243683,0.920634925365448,0.0023288889788091183
balance-scale,LightGBM,562,63,3,0.06852078899283769,0.11719410648760306,0.03597738966345787,0.9523809552192688,0.0021833269856870174
balance-scale,LinearModel,562,63,3,0.11476868568748888,0.2017761054376356,0.07629964500665665,0.9047619104385376,0.0022503300569951534
balance-scale,NeuralNetFastAI,562,63,3,0.028224080080400404,0.05405204591875604,0.03732508793473244,1.0,0.002131576184183359
balance-scale,NeuralNetTorch,562,63,3,0.04174902069014237,0.06921656870705463,0.04580451175570488,1.0,0.002104921033605933
balance-scale,RandomForest,562,63,3,0.12430581491302768,0.24982577583141724,0.10296515375375748,0.9047619104385376,0.0021495851688086987
balance-scale,XGBoost,562,63,3,0.04728096848266265,0.09407510341889523,0.05456127971410751,0.9523809552192688,0.002171283820644021
baseball,CatBoost,1206,134,3,0.09958056655327922,0.1718367905553475,0.04083924740552902,0.9179104566574097,0.002431709785014391
baseball,ExtraTrees,1206,134,3,0.09733441061968146,0.17149079634941755,0.03337618336081505,0.9253731369972229,0.002319684950634837
baseball,LightGBM,1206,134,3,0.10378863718870972,0.18450813035270405,0.029244258999824524,0.9104477763175964,0.0025396449491381645
baseball,LinearModel,1206,134,3,0.09907673605884487,0.1844134340775616,0.043707381933927536,0.9179104566574097,0.0024472391232848167
baseball,NeuralNetFastAI,1206,134,3,0.09230118217552909,0.16009285602912948,0.047846801578998566,0.9253731369972229,0.0024495429825037718
baseball,NeuralNetTorch,1206,134,3,0.10422033837341264,0.1922302945188102,0.04094832390546799,0.9029850959777832,0.002477552043274045
baseball,RandomForest,1206,134,3,0.1002625478115531,0.17369273178441888,0.02716268226504326,0.9253731369972229,0.0024033659137785435
baseball,XGBoost,1206,134,3,0.09508834411789883,0.17381446816929932,0.02712777629494667,0.9328358173370361,0.0025914201978594065
car,CatBoost,1555,173,4,0.06807178649579024,0.11190075127571009,0.03950871527194977,0.9421965479850769,0.0033350081648677588
car,ExtraTrees,1555,173,4,0.056334909700715474,0.10008678995742101,0.03666124492883682,0.9595375657081604,0.0030780669767409563
car,LightGBM,1555,173,4,0.05722003533992715,0.09345706362833857,0.039805591106414795,0.9595375657081604,0.003154036123305559
car,LinearModel,1555,173,4,0.12581912956957686,0.19194548695547242,0.03884649649262428,0.8959537744522095,0.0032481770031154156
car,NeuralNetFastAI,1555,173,4,0.07045541808062838,0.13005023261694965,0.03631210699677467,0.9421965479850769,0.0033790681045502424
car,NeuralNetTorch,1555,173,4,0.0869586934694433,0.15028899604121554,0.05740971118211746,0.9364162087440491,0.0031600198708474636
car,RandomForest,1555,173,4,0.08305747190591758,0.1627027942062082,0.0695725530385971,0.9248554706573486,0.0030884568113833666
