dataset,model,cal_size,test_size,n_classes,Dirichlet_brier,Dirichlet_logloss,Dirichlet_ece-15,Dirichlet_accuracy,Dirichlet_time
analcatdata_authorship,LinearModel,756,85,4,0.023529834024292744,0.14543273860585273,0.011134803295135498,0.9882352948188782,1.3396088739391416
analcatdata_authorship,NeuralNetFastAI,756,85,4,0.08348731425121773,0.1407725245365604,0.04567854851484299,0.9529411792755127,1.3576434159185737
analcatdata_authorship,NeuralNetTorch,756,85,4,0.08478096620947767,0.14425458359545731,0.04653279855847359,0.9529411792755127,1.460232761921361
analcatdata_authorship,RandomForest,756,85,4,0.045341460929162566,0.0904515513712809,0.04318004101514816,0.9764705896377563,0.8013606360182166
analcatdata_authorship,XGBoost,756,85,4,0.018461209865603,0.028347360243356157,0.01674383133649826,0.9882352948188782,0.9185497390571982
analcatdata_dmft,CatBoost,717,80,6,0.8192301439081021,1.745090375018807,0.009125562384724617,0.22499999403953552,11.506768577033654
analcatdata_dmft,ExtraTrees,717,80,6,0.81668619657694,1.7409308008861306,0.04339005798101425,0.1875,0.48897116305306554
analcatdata_dmft,LightGBM,717,80,6,0.8117611552465472,1.7207059141280658,0.08993189036846161,0.22499999403953552,0.38069497095420957
analcatdata_dmft,LinearModel,717,80,6,0.8176693964259931,1.741968566325322,0.05954825133085251,0.23749999701976776,0.4981721881777048
analcatdata_dmft,NeuralNetFastAI,717,80,6,0.8178811968586575,1.743810024464798,0.025406956672668457,0.22499999403953552,0.4926748832222074
analcatdata_dmft,NeuralNetTorch,717,80,6,0.8108145975236484,1.7218553457289054,0.0180981308221817,0.23749999701976776,0.4895798400975764
analcatdata_dmft,RandomForest,717,80,6,0.8199835919717099,1.7470015324982466,0.01426797453314066,0.21250000596046448,0.8448206598404795
analcatdata_dmft,XGBoost,717,80,6,0.8175863221074569,1.744960785843499,0.05130678415298462,0.22499999403953552,0.39117470220662653
artificial-characters,CatBoost,9196,1022,10,0.07344557918795096,0.17138181993412746,0.04578090459108353,0.9589040875434875,11.42008252791129
artificial-characters,ExtraTrees,9196,1022,10,0.0843004139649946,0.2109293411085985,0.030226485803723335,0.9540117383003235,6.859251271933317
artificial-characters,LightGBM,9196,1022,10,0.060307948396436634,0.14379305397761702,0.04478517174720764,0.9618395566940308,9.001174526056275
artificial-characters,LinearModel,9196,1022,10,0.7413036379562093,1.6573299681590148,0.050401538610458374,0.3414872884750366,5.992614360060543
artificial-characters,NeuralNetFastAI,9196,1022,10,0.3582708428747627,0.5981584088737606,0.05304909870028496,0.7074363827705383,6.002784969983622
artificial-characters,NeuralNetTorch,9196,1022,10,0.34787027392987563,0.5870547213265568,0.04110585153102875,0.7191780805587769,5.00479425303638
artificial-characters,RandomForest,9196,1022,10,0.08417609345421379,0.22496557638207523,0.0418044738471508,0.9559686779975891,7.986021528020501
artificial-characters,XGBoost,9196,1022,10,0.06920413119303342,0.16109400980736913,0.051263365894556046,0.9618395566940308,7.936589099932462
autoUniv-au6-750,CatBoost,675,75,8,0.8335066140095073,1.9526794707325417,0.11233538389205933,0.2133333384990692,6.0658412291668355
autoUniv-au6-750,ExtraTrees,675,75,8,0.8306514849713731,1.9426792009421097,0.14751970767974854,0.2800000011920929,0.5293070960324258
autoUniv-au6-750,LightGBM,675,75,8,0.7970971516514712,1.8497619905572662,0.08311736583709717,0.3466666638851166,0.5269465018063784
autoUniv-au6-750,LinearModel,675,75,8,0.853098217636173,2.000033603394827,0.08111826330423355,0.20000000298023224,0.6597317599225789
autoUniv-au6-750,NeuralNetFastAI,675,75,8,0.8518608404623581,1.9900483341950177,0.0907464474439621,0.23999999463558197,0.5309642860665917
autoUniv-au6-750,NeuralNetTorch,675,75,8,0.8523329562591003,1.9923750924785144,0.023223241791129112,0.20000000298023224,0.5300291921012104
autoUniv-au6-750,RandomForest,675,75,8,0.7697621284116045,1.7971566646094297,0.17343167960643768,0.36000001430511475,0.5378715130500495
autoUniv-au6-750,XGBoost,675,75,8,0.8167811987225846,1.9200750413718655,0.07043251395225525,0.30666667222976685,1.4385946120601147
autoUniv-au7-1100,CatBoost,990,110,5,0.735835310845709,1.4246228078594376,0.13240350782871246,0.41818180680274963,5.896071278955787
autoUniv-au7-1100,ExtraTrees,990,110,5,0.7529412026810673,1.470220460331783,0.16997100412845612,0.41818180680274963,0.4962110959459096
autoUniv-au7-1100,LightGBM,990,110,5,0.7380293364781442,1.4339902285173172,0.09015809744596481,0.3909091055393219,0.6191507228650153
autoUniv-au7-1100,LinearModel,990,110,5,0.7731794261552627,1.5310166796417801,0.09565267711877823,0.34545454382896423,0.49808256002143025
autoUniv-au7-1100,NeuralNetFastAI,990,110,5,0.7447184600926502,1.4455373940760947,0.07093589007854462,0.3636363744735718,0.49621699494309723
autoUniv-au7-1100,NeuralNetTorch,990,110,5,0.7292908499448618,1.4170455641059654,0.08031270653009415,0.3909091055393219,0.639201682060957
autoUniv-au7-1100,RandomForest,990,110,5,0.7145164169932545,1.4128991688740402,0.1026289239525795,0.4272727370262146,0.5053576049394906
autoUniv-au7-1100,XGBoost,990,110,5,0.7239789132630374,1.405197691737556,0.11986041814088821,0.38181817531585693,0.6262559478636831
autoUniv-au7-700,CatBoost,630,70,3,0.5689637957621281,0.9448830595770634,0.13427512347698212,0.4285714328289032,6.100801391992718
autoUniv-au7-700,ExtraTrees,630,70,3,0.5635786661652271,0.9360182004522938,0.09606759250164032,0.4571428596973419,0.45602207095362246
autoUniv-au7-700,LightGBM,630,70,3,0.528432680181081,0.8830167267270259,0.1620347797870636,0.5142857432365417,0.4607465120498091
autoUniv-au7-700,LinearModel,630,70,3,0.6732040917207526,1.1081316620594575,0.09597153216600418,0.4000000059604645,0.4439238831400871
autoUniv-au7-700,NeuralNetFastAI,630,70,3,0.6202975699908725,1.0301778601177316,0.0926898941397667,0.48571428656578064,0.44322565104812384
autoUniv-au7-700,NeuralNetTorch,630,70,3,0.6266177810811089,1.0343445777217362,0.08158892393112183,0.4571428596973419,0.3359664957970381
autoUniv-au7-700,RandomForest,630,70,3,0.5360180704237468,0.8797152378678053,0.1428034007549286,0.5142857432365417,0.44470846583135426
autoUniv-au7-700,XGBoost,630,70,3,0.5355655339594106,0.900705149837576,0.16392678022384644,0.5142857432365417,0.46060455101542175
balance-scale,CatBoost,562,63,3,0.00993610363706827,0.02840808769586257,0.02476591430604458,1.0,6.291222721803933
balance-scale,ExtraTrees,562,63,3,0.07957483650587975,0.13924865481199541,0.055698294192552567,0.9365079402923584,1.4503903980366886
balance-scale,LightGBM,562,63,3,0.03126626542953383,0.056288245899496,0.022467292845249176,0.9841269850730896,0.8787237310316414
balance-scale,LinearModel,562,63,3,0.07877692995827759,0.15029372733598012,0.044628217816352844,0.9523809552192688,0.7801057468168437
balance-scale,NeuralNetFastAI,562,63,3,0.005223525041297375,0.015364244464628968,0.013445684686303139,1.0,0.665047975955531
balance-scale,NeuralNetTorch,562,63,3,0.0014891359869455092,0.006011414506408933,0.005569217726588249,1.0,0.6637990490999073
balance-scale,RandomForest,562,63,3,0.08639217786239715,0.1550624781706011,0.05426045507192612,0.9365079402923584,1.1075506790075451
balance-scale,XGBoost,562,63,3,0.01003159488070593,0.028959258569056002,0.025574790313839912,1.0,0.9983287679497153
baseball,CatBoost,1206,134,3,0.07186775621496713,0.13488328456240506,0.03372222185134888,0.9552238583564758,5.9161982198711485
baseball,ExtraTrees,1206,134,3,0.07523042446802708,0.13705536951912173,0.02904272824525833,0.9477611780166626,0.42030056612566113
baseball,LightGBM,1206,134,3,0.07339471034053156,0.1326700711913569,0.039712850004434586,0.9552238583564758,0.42914673616178334
baseball,LinearModel,1206,134,3,0.06703744614681809,0.12648524074361453,0.03882964700460434,0.9552238583564758,0.536763944895938
baseball,NeuralNetFastAI,1206,134,3,0.07255440044858424,0.12510121168198274,0.03614800050854683,0.9477611780166626,0.5323332869447768
baseball,NeuralNetTorch,1206,134,3,0.07324500436533456,0.1334949074707604,0.020989952608942986,0.9477611780166626,0.425090495031327
baseball,RandomForest,1206,134,3,0.07594399506656371,0.14251858177407253,0.039079491049051285,0.9477611780166626,0.4278385390061885
baseball,XGBoost,1206,134,3,0.07136687586212567,0.13468964488557114,0.04284518584609032,0.9552238583564758,0.42785139102488756
car,CatBoost,1555,173,4,0.0012132927112974824,0.003312847866158903,0.0029525794088840485,1.0,6.651424712967128
car,ExtraTrees,1555,173,4,0.01196358781076291,0.027767823106140753,0.00950612686574459,0.9942196607589722,0.7463220010977238
car,LightGBM,1555,173,4,4.159374850580882e-07,0.00012580368536284117,0.00012552738189697266,1.0,1.2575903940014541
